ts,pwrA,rpwrA,curA,apwrA,screA
1588751488342,57.8068,39.5712,0.3015,70.7683,1.805
1588751488362,57.8728,41.4514,0.3017,70.8178,1.755
1588751488382,57.8728,42.2459,0.3018,70.8674,1.755
1588751488402,57.8893,39.9267,0.302,70.8839,1.755
1588751488422,57.9058,41.498,0.302,70.9169,1.755
1588751488442,57.8893,42.1606,0.3022,70.9499,1.857
1588751488462,57.8728,41.839,0.3024,70.9995,1.857
1588751488482,57.8893,40.7296,0.3026,71.0655,1.857
1588751488502,57.9389,41.3436,0.3029,71.115,1.744
1588751488522,57.9719,42.442,0.3032,71.1976,1.744
1588751488542,57.9389,43.1045,0.3034,71.2471,1.744
1588751488562,57.9058,41.2201,0.3035,71.2801,1.744
1588751488582,57.8398,41.6355,0.3035,71.2636,1.679
1588751488602,57.8728,41.6261,0.3034,71.2306,1.679
1588751488622,57.8563,42.2993,0.3031,71.1811,1.679
1588751488642,57.8233,41.9735,0.3028,71.0985,1.679
1588751488662,57.8068,43.0449,0.3025,71.0325,1.752
1588751488682,57.8398,42.3814,0.3022,70.9664,1.752
1588751488702,57.8893,42.2865,0.302,70.9334,1.752
1588751488722,57.9719,41.9924,0.302,70.9169,1.752
1588751488742,58.0049,43.0454,0.302,70.9169,1.841
1588751488762,58.0709,43.6823,0.3021,70.9334,1.841
1588751488782,58.0875,43.8357,0.3022,70.9829,1.841
1588751488802,58.0875,44.8119,0.3024,71.0325,1.815
1588751488822,58.0875,44.5131,0.3027,71.082,1.815
1588751488842,58.137,43.2474,0.3029,71.1481,1.815
1588751488862,58.1865,43.9,0.3032,71.2141,1.779
1588751488882,58.2691,44.0229,0.3034,71.2636,1.779
1588751488902,58.3682,44.0454,0.3037,71.3297,1.779
1588751488922,58.4012,44.4274,0.3039,71.3792,1.779
1588751488942,58.4507,44.7873,0.304,71.4122,1.786
1588751488962,58.5002,43.0798,0.3042,71.4287,1.786
1588751488982,58.5663,44.9486,0.3043,71.4618,1.786
1588751489002,58.6158,44.7,0.3044,71.4948,1.752
1588751489022,58.6488,44.8639,0.3046,71.5278,1.752
1588751489042,58.6984,41.7528,0.3048,71.5774,1.75
1588751489062,58.7644,44.0325,0.3051,71.6434,1.75
1588751489082,58.814,45.3897,0.3054,71.726,1.75
1588751489102,58.8635,44.1326,0.3058,71.792,1.75
1588751489122,58.913,44.458,0.3061,71.8746,1.799
1588751489142,58.9956,42.8172,0.3064,71.9406,1.799
1588751489162,59.0616,42.0677,0.3066,71.9901,1.799
1588751489182,59.1112,41.2948,0.3068,72.0232,1.795
1588751489202,59.1607,41.1541,0.3068,72.0397,1.795
1588751489222,59.1772,42.2307,0.3068,72.0232,1.795
1588751489242,59.2102,40.6321,0.3067,72.0067,1.766
1588751489262,59.2763,41.1256,0.3066,71.9901,1.766
1588751489282,59.3093,40.7504,0.3065,71.9571,1.766
1588751489302,59.3754,41.7546,0.3065,71.9571,1.767
1588751489322,59.4579,41.3998,0.3065,71.9571,1.767
1588751489342,59.5735,40.6973,0.3067,72.0067,1.767
1588751489362,59.656,41.7479,0.307,72.0727,1.767
1588751489382,59.7221,41.074,0.3073,72.1553,1.836
1588751489402,59.8047,41.6412,0.3077,72.2543,1.836
1588751489422,59.8707,41.3405,0.3082,72.3699,1.831
1588751489442,59.9037,41.0373,0.3086,72.469,1.831
1588751489462,59.9202,41.455,0.309,72.568,1.831
1588751489482,59.9202,40.7616,0.3093,72.6341,1.831
1588751489502,59.9037,40.2647,0.3095,72.6671,1.791
1588751489522,59.8872,42.1082,0.3095,72.6836,1.791
1588751489542,59.8872,40.6501,0.3095,72.6836,1.791
1588751489562,59.8707,41.5952,0.3095,72.6671,1.817
1588751489582,59.8212,41.5805,0.3094,72.6671,1.817
1588751489602,59.8542,41.5824,0.3093,72.6506,1.817
1588751489622,59.8542,39.7441,0.3093,72.6506,1.817
1588751489642,59.8542,41.6643,0.3094,72.6671,1.843
1588751489662,59.8377,42.045,0.3095,72.7001,1.843
1588751489682,59.8377,41.9207,0.3096,72.7332,1.843
1588751489702,59.9037,41.8007,0.3098,72.7827,1.728
1588751489722,59.9367,41.3893,0.31,72.8322,1.728
1588751489742,59.9863,41.044,0.3102,72.8818,1.728
1588751489762,60.0028,41.7214,0.3103,72.8983,1.698
1588751489782,59.9863,40.6977,0.3103,72.8983,1.698
1588751489802,59.9698,41.9969,0.3102,72.8818,1.698
1588751489822,59.9367,42.2066,0.31,72.8322,1.709
1588751489842,59.9202,42.3767,0.3097,72.7662,1.709
1588751489862,59.9202,42.7743,0.3094,72.7001,1.709
1588751489882,59.9037,43.1567,0.3091,72.6341,1.898
1588751489902,59.8707,44.0471,0.3088,72.568,1.898
1588751489922,59.8542,44.0202,0.3086,72.535,1.898
1588751489942,59.8707,44.2934,0.3085,72.5185,1.898
1588751489962,59.8542,43.8159,0.3086,72.535,1.729
1588751489982,59.8707,43.5465,0.3087,72.568,1.729
