ts,ihd03A,ihd05A,ihd07A,ithdA
1588750931942,92.08,78.69,61.99,169.22
1588750931962,92.02,78.73,62.04,169.05
1588750931982,91.97,78.78,62.11,168.91
1588750932002,91.9,78.81,62.23,168.85
1588750932022,91.88,78.76,62.22,168.78
1588750932042,91.78,78.63,62.24,168.62
1588750932062,91.77,78.6,62.26,168.58
1588750932082,91.62,78.5,62.13,168.31
1588750932102,91.55,78.42,62.04,168.18
1588750932122,91.55,78.41,62.02,168.15
1588750932142,91.54,78.41,62.02,168.15
1588750932163,91.39,78.37,61.95,168.04
1588750932184,91.19,78.25,61.93,167.94
1588750932204,91.04,78.14,61.97,167.47
1588750932224,90.95,78.0,61.95,166.94
1588750932244,90.99,77.91,61.94,166.67
1588750932264,91.13,77.77,61.97,166.39
1588750932285,91.25,77.67,61.93,166.08
1588750932306,91.31,77.55,61.84,165.75
1588750932326,91.41,77.42,61.77,165.72
1588750932347,91.46,77.42,61.66,165.9
1588750932371,91.59,77.55,61.56,166.42
1588750932392,91.77,77.72,61.57,167.18
1588750932413,92.0,78.03,61.52,168.21
1588750932434,92.17,78.13,61.56,168.68
1588750932455,92.25,78.25,61.63,168.68
1588750932476,92.21,78.26,61.68,168.79
1588750932496,92.14,78.21,61.8,168.49
1588750932516,91.96,78.05,61.83,167.86
1588750932541,91.71,77.95,61.69,167.37
1588750932562,91.55,77.84,61.55,167.03
1588750932583,91.43,77.8,61.39,166.93
1588750932604,91.44,77.73,61.31,167.14
1588750932624,91.51,77.73,61.27,167.43
1588750932644,91.61,77.69,61.43,167.72
1588750932665,91.72,77.8,61.62,168.02
1588750932686,91.87,77.81,61.83,168.26
1588750932706,91.95,77.83,62.0,168.42
1588750932726,92.01,77.87,62.12,168.5
1588750932747,92.14,77.95,62.25,168.51
1588750932771,92.17,78.04,62.31,168.4
1588750932791,92.2,78.07,62.34,168.32
1588750932811,92.31,78.18,62.31,168.26
1588750932832,92.38,78.35,62.27,168.13
1588750932853,92.39,78.47,62.23,168.12
1588750932874,92.31,78.52,62.26,168.1
1588750932895,92.18,78.55,62.19,167.67
1588750932915,92.03,78.58,62.2,167.15
1588750932940,91.94,78.5,62.17,166.93
1588750932961,91.97,78.33,62.23,166.6
1588750932981,92.0,78.25,62.25,166.49
1588750933001,92.04,78.08,62.31,166.43
1588750933021,92.07,77.96,62.39,166.6
1588750933042,92.1,77.9,62.57,166.99
1588750933062,92.13,77.84,62.7,167.24
1588750933083,92.1,77.74,62.74,167.53
1588750933103,92.06,77.61,62.73,167.51
1588750933124,92.07,77.59,62.74,167.43
1588750933144,92.13,77.55,62.61,167.4
1588750933164,92.27,77.58,62.62,167.3
1588750933185,92.35,77.67,62.65,167.18
1588750933205,92.3,77.75,62.71,167.01
1588750933230,92.17,77.85,62.71,166.97
1588750933251,91.86,77.96,62.67,166.95
1588750933271,91.69,78.09,62.69,166.98
1588750933291,91.43,78.25,62.62,167.07
1588750933311,91.36,78.39,62.54,167.28
1588750933331,91.45,78.5,62.58,167.54
1588750933351,91.68,78.72,62.55,168.18
1588750933371,91.91,78.85,62.57,168.53
1588750933391,92.29,79.04,62.64,168.82
1588750933411,92.56,79.2,62.74,169.02
1588750933431,92.74,79.21,62.72,169.14
1588750933451,92.81,79.24,62.78,169.15
1588750933471,92.85,79.25,62.75,169.13
1588750933491,92.63,79.3,62.75,169.16
1588750933512,92.49,79.35,62.78,169.22
1588750933533,92.26,79.34,62.84,169.19
1588750933553,92.06,79.16,62.77,169.11
1588750933574,91.88,78.95,62.65,169.05
1588750933594,91.82,78.8,62.31,168.47
1588750933615,91.81,78.54,62.03,167.93
1588750933636,91.76,78.19,61.76,167.4
1588750933657,91.7,77.89,61.6,166.73
1588750933678,91.66,77.58,61.6,166.19
1588750933698,91.5,77.4,61.62,165.78
1588750933722,91.27,77.18,61.7,165.39
1588750933742,90.85,77.04,61.63,165.12
1588750933762,90.38,76.84,61.43,164.73
1588750933782,90.06,76.73,61.24,164.58
1588750933802,89.88,76.76,60.92,164.7
1588750933822,89.88,76.78,60.77,164.58
1588750933842,90.0,76.92,60.45,164.44
1588750933862,90.13,76.94,60.36,164.53
1588750933882,90.3,76.99,60.28,164.6
1588750933902,90.58,77.07,60.34,164.69
1588750933922,90.83,77.18,60.38,164.78
1588750933942,91.16,77.34,60.57,165.05
1588750933963,91.57,77.66,60.98,165.83
1588750933984,91.92,77.77,61.46,166.61
1588750934005,92.22,77.89,61.9,167.29
1588750934026,92.55,77.92,62.38,167.92
1588750934046,92.73,78.04,62.89,168.45
1588750934066,92.92,78.13,63.27,168.97
1588750934086,92.92,78.22,63.54,169.2
1588750934106,92.93,78.39,63.93,169.44
1588750934126,92.82,78.47,64.06,169.34
1588750934146,92.65,78.43,64.13,169.2
1588750934170,92.44,78.43,64.05,168.91
1588750934191,92.24,78.42,63.89,168.7
1588750934211,92.05,78.53,63.62,168.55
1588750934232,91.87,78.64,63.38,168.34
1588750934252,91.7,78.63,63.08,167.94
1588750934273,91.51,78.53,62.86,167.58
1588750934293,91.19,78.32,62.48,167.05
1588750934313,90.97,78.21,62.27,166.73
1588750934334,90.78,78.09,62.07,166.36
1588750934354,90.58,77.97,61.93,165.99
1588750934374,90.52,77.93,61.88,165.51
1588750934394,90.42,77.97,61.86,165.16
1588750934414,90.33,77.95,61.85,165.0
1588750934435,90.23,77.85,61.78,164.61
1588750934455,90.18,77.71,61.71,164.36
1588750934476,90.19,77.6,61.57,164.2
1588750934496,90.32,77.59,61.53,164.38
1588750934521,90.45,77.56,61.41,164.61
1588750934543,90.61,77.43,61.4,164.85
1588750934563,90.78,77.35,61.35,165.44
1588750934584,90.88,77.29,61.22,165.41
1588750934605,91.02,77.29,61.01,165.36
1588750934625,91.08,77.28,60.87,165.22
1588750934645,91.16,77.2,60.72,164.97
1588750934670,91.14,77.14,60.62,164.68
1588750934691,91.23,77.14,60.6,164.56
1588750934711,91.24,77.17,60.65,164.65
1588750934732,91.28,77.19,60.77,164.83
1588750934752,91.19,77.3,60.87,165.11
1588750934772,91.15,77.52,61.06,165.47
1588750934793,91.05,77.81,61.3,165.99
1588750934813,91.04,78.08,61.4,166.16
1588750934834,91.06,78.4,61.5,166.28
1588750934855,91.09,78.72,61.45,166.32
1588750934876,91.3,79.01,61.45,166.52
1588750934897,91.53,79.33,61.48,166.78
1588750934921,91.77,79.53,61.55,166.99
1588750934945,91.98,79.71,61.73,167.07
1588750934966,92.14,79.75,62.0,167.18
1588750934990,92.16,79.68,62.13,167.27
1588750935011,92.12,79.56,62.21,167.25
1588750935032,91.99,79.39,62.34,167.18
1588750935052,91.78,79.1,62.29,166.93
1588750935073,91.61,78.93,62.15,166.47
1588750935094,91.44,78.7,62.1,165.87
1588750935115,91.3,78.47,61.88,165.34
1588750935140,91.2,78.24,61.77,164.76
1588750935161,91.06,77.89,61.45,164.01
1588750935182,91.02,77.67,61.19,163.69
1588750935202,91.05,77.56,60.94,163.61
1588750935223,91.01,77.47,60.72,163.55
1588750935244,91.07,77.4,60.45,163.76
1588750935264,91.21,77.43,60.33,163.94
1588750935285,91.28,77.48,60.29,163.8
1588750935305,91.42,77.45,60.43,163.92
1588750935329,91.43,77.41,60.64,164.1
1588750935349,91.37,77.44,60.91,164.08
1588750935371,91.36,77.5,61.16,164.2
1588750935391,91.33,77.56,61.45,164.42
1588750935411,91.28,77.57,61.68,164.63
1588750935431,91.23,77.53,61.77,165.02
1588750935451,91.12,77.55,61.82,165.31
1588750935471,91.09,77.52,61.79,165.52
1588750935491,90.93,77.51,61.69,165.62
1588750935512,90.87,77.6,61.63,165.85
1588750935532,90.88,77.77,61.69,166.02
1588750935553,91.05,78.09,61.79,166.35
1588750935574,91.17,78.32,61.89,166.54
1588750935594,91.35,78.6,62.03,166.78
1588750935614,91.6,78.75,62.15,166.87
1588750935635,91.86,78.78,62.31,167.04
1588750935656,92.16,78.92,62.36,167.11
1588750935677,92.45,79.05,62.34,167.31
1588750935701,92.75,79.14,62.41,167.48
1588750935722,92.89,79.21,62.36,167.69
1588750935742,93.11,79.26,62.37,168.12
1588750935762,93.32,79.26,62.37,168.36
1588750935783,93.49,79.28,62.27,168.73
1588750935804,93.5,79.23,62.09,168.74
1588750935825,93.36,79.11,61.78,168.08
1588750935846,93.17,78.95,61.51,166.85
1588750935870,93.06,78.83,61.49,166.12
1588750935891,93.01,78.87,61.45,166.12
1588750935911,93.06,78.95,61.55,166.63
1588750935932,93.11,79.0,61.65,167.45
1588750935952,93.13,79.1,61.76,168.31
1588750935973,93.12,79.13,61.82,168.72
1588750935993,93.05,79.15,61.99,169.0
1588750936013,92.93,79.2,62.06,169.34
1588750936034,92.88,79.2,62.17,169.49
1588750936054,92.81,79.24,62.32,169.59
1588750936075,92.74,79.32,62.54,169.72
1588750936096,92.73,79.52,62.8,170.05
1588750936120,92.74,79.73,63.04,170.39
1588750936141,92.76,79.99,63.32,170.79
1588750936161,92.71,80.02,63.48,170.84
1588750936182,92.66,79.9,63.46,170.79
1588750936202,92.59,79.7,63.48,170.51
1588750936222,92.46,79.45,63.53,170.34
1588750936242,92.34,79.21,63.43,170.04
1588750936263,92.21,79.05,63.36,169.75
1588750936284,91.98,78.87,63.32,169.34
1588750936304,91.86,78.74,63.31,169.1
1588750936325,91.68,78.75,63.38,168.85
1588750936346,91.54,78.75,63.43,168.56
1588750936370,91.44,78.78,63.53,168.42
1588750936390,91.41,78.81,63.6,168.48
1588750936412,91.52,78.85,63.56,168.57
1588750936433,91.65,78.8,63.47,168.58
1588750936453,91.75,78.73,63.46,168.4
1588750936474,91.81,78.69,63.33,168.35
1588750936494,91.81,78.46,63.05,168.02
1588750936515,91.69,78.2,62.64,167.08
1588750936540,91.54,77.89,62.2,166.51
1588750936561,91.4,77.75,61.8,165.91
1588750936582,91.19,77.69,61.65,165.53
1588750936602,90.99,77.67,61.62,165.32
1588750936623,90.91,77.73,61.81,165.5
1588750936644,90.93,77.86,62.12,166.19
1588750936664,91.08,77.99,62.45,166.89
1588750936689,91.21,78.12,62.63,167.62
1588750936710,91.25,78.09,62.59,167.7
1588750936730,91.23,78.04,62.42,167.39
1588750936751,91.16,77.86,62.12,166.87
1588750936771,91.11,77.77,61.87,166.53
1588750936791,91.15,77.64,61.65,166.18
1588750936811,91.2,77.73,61.5,166.18
1588750936831,91.23,77.78,61.45,166.24
1588750936851,91.19,77.86,61.49,166.47
1588750936871,91.12,77.86,61.54,166.67
1588750936891,90.94,77.98,61.66,167.0
1588750936912,90.89,78.05,61.84,167.28
1588750936933,90.93,78.17,62.15,167.85
1588750936953,91.02,78.16,62.42,168.4
1588750936974,91.18,78.16,62.58,168.81
1588750936994,91.34,78.14,62.66,169.13
1588750937015,91.6,78.09,62.73,169.06
1588750937036,91.71,77.99,62.71,168.92
1588750937060,91.81,78.04,62.77,168.71
1588750937080,91.91,78.16,62.84,168.43
1588750937100,91.98,78.3,62.92,168.29
1588750937121,92.09,78.54,63.0,168.36
1588750937141,92.15,78.78,63.06,168.5
1588750937161,92.1,79.19,63.13,168.65
1588750937182,92.05,79.39,63.14,168.93
1588750937202,91.97,79.38,63.04,169.12
1588750937223,91.88,79.23,62.91,169.1
1588750937244,91.75,78.97,62.74,168.86
1588750937264,91.48,78.61,62.33,167.83
1588750937284,91.34,78.34,62.15,167.29
1588750937304,91.21,78.08,61.86,166.79
1588750937325,91.05,77.83,61.64,166.13
1588750937345,91.03,77.63,61.48,165.72
1588750937369,91.1,77.56,61.36,165.4
1588750937390,91.16,77.44,61.41,165.55
1588750937410,91.25,77.39,61.42,166.19
1588750937431,91.43,77.32,61.51,166.86
1588750937451,91.62,77.27,61.5,167.07
1588750937472,91.73,77.26,61.5,167.11
1588750937492,91.85,77.25,61.5,167.21
1588750937514,91.86,77.26,61.5,167.29
1588750937535,91.78,77.27,61.49,167.29
1588750937555,91.77,77.29,61.46,167.3
1588750937575,91.83,77.36,61.42,167.42
1588750937595,91.82,77.5,61.55,167.55
1588750937620,91.82,77.69,61.67,167.72
1588750937641,91.63,77.78,61.86,167.89
1588750937662,91.44,77.83,62.0,168.16
1588750937682,91.26,77.75,61.94,168.32
1588750937702,90.8,77.4,61.55,168.41
1588750937723,90.52,77.06,61.04,167.92
1588750937744,90.01,76.35,60.07,166.43
1588750937764,89.8,75.9,59.38,164.95
1588750937785,89.78,75.72,58.93,163.83
1588750937805,89.8,75.62,58.5,162.42
1588750937829,89.85,75.64,58.27,161.49
1588750937850,89.94,75.77,58.16,160.82
1588750937870,90.05,75.89,58.19,160.88
1588750937891,90.26,76.09,58.37,161.83
1588750937911,90.43,76.28,58.67,163.31
1588750937931,90.63,76.53,59.03,165.04
1588750937951,90.75,76.81,59.52,167.13
1588750937971,90.86,77.06,59.78,168.67
1588750937991,90.86,77.2,60.07,170.34
1588750938011,90.87,77.2,60.03,170.78
1588750938031,90.83,77.02,59.86,170.54
1588750938052,90.75,76.68,59.5,169.33
1588750938073,90.66,76.45,59.23,168.21
1588750938093,90.54,76.08,58.8,166.39
1588750938113,90.5,75.85,58.62,165.08
1588750938134,90.57,75.77,58.55,164.11
1588750938154,90.66,75.88,58.65,163.8
1588750938175,90.75,76.07,58.87,164.23
1588750938196,90.85,76.25,59.18,165.18
1588750938220,90.98,76.44,59.57,166.13
1588750938241,91.08,76.64,60.02,167.55
1588750938261,91.24,76.77,60.34,168.57
1588750938281,91.34,76.9,60.65,169.35
1588750938301,91.45,76.96,60.89,170.04
1588750938321,91.51,77.01,61.09,170.62
1588750938342,91.58,77.08,61.4,171.4
1588750938363,91.66,77.16,61.66,172.0
1588750938384,91.85,77.3,61.93,172.52
1588750938405,92.07,77.63,62.14,172.99
1588750938426,92.42,78.02,62.49,173.57
1588750938450,92.69,78.46,62.72,174.04
1588750938474,92.93,78.83,63.05,174.39
1588750938499,93.18,79.22,63.41,174.41
1588750938520,93.19,79.29,63.66,174.22
1588750938541,93.11,79.22,63.9,173.65
1588750938561,92.97,79.21,64.0,173.06
1588750938581,92.76,79.14,64.05,172.49
1588750938602,92.56,79.0,64.07,171.86
1588750938623,92.52,78.96,64.09,171.49
1588750938644,92.53,79.1,64.08,171.06
1588750938664,92.56,79.26,63.99,170.95
1588750938685,92.67,79.51,63.95,170.8
1588750938705,92.75,79.75,63.83,170.82
1588750938729,92.84,79.79,63.82,170.88
1588750938750,92.76,79.76,63.64,170.22
1588750938770,92.67,79.74,63.62,169.82
1588750938791,92.63,79.65,63.52,169.44
1588750938811,92.53,79.56,63.45,169.04
1588750938831,92.39,79.4,63.37,168.62
1588750938851,92.32,79.22,63.22,168.23
1588750938872,92.15,79.05,63.21,168.18
1588750938892,91.98,78.81,63.25,168.33
1588750938912,91.74,78.64,63.21,168.56
1588750938933,91.45,78.39,63.07,168.52
1588750938953,91.17,78.25,62.87,168.1
1588750938974,90.92,78.06,62.55,167.81
1588750938994,90.83,77.91,62.2,167.64
1588750939014,90.76,77.9,61.87,167.37
1588750939034,90.73,77.93,61.69,167.02
1588750939054,90.66,78.01,61.54,166.76
1588750939075,90.7,78.09,61.59,166.8
1588750939095,90.83,78.16,61.81,167.21
1588750939115,90.88,78.24,62.03,167.71
1588750939136,90.99,78.38,62.38,168.26
1588750939160,91.13,78.51,62.76,168.8
1588750939181,91.22,78.65,63.2,169.32
1588750939201,91.34,78.85,63.53,169.76
1588750939221,91.46,79.0,63.69,169.97
1588750939241,91.6,79.15,63.85,170.19
1588750939262,91.84,79.33,63.89,170.39
1588750939283,92.13,79.5,63.93,170.63
1588750939304,92.26,79.6,63.93,170.78
1588750939325,92.56,79.66,63.93,170.78
1588750939345,92.74,79.6,63.93,170.68
1588750939365,92.88,79.52,63.83,170.51
1588750939385,92.93,79.49,63.86,170.39
1588750939406,93.0,79.41,63.86,170.31
1588750939427,93.01,79.37,63.83,170.14
1588750939448,92.93,79.26,63.83,170.02
1588750939470,92.77,79.03,63.75,169.86
1588750939490,92.53,78.77,63.55,169.23
1588750939511,92.15,78.46,63.25,168.14
1588750939531,91.81,78.12,62.87,167.21
1588750939551,91.52,77.87,62.61,166.49
1588750939572,91.41,77.81,62.35,166.12
1588750939592,91.24,77.84,62.17,165.99
1588750939612,91.16,77.79,62.15,165.94
1588750939632,91.01,77.72,62.18,165.93
1588750939652,90.88,77.68,62.23,166.04
1588750939673,90.89,77.63,62.28,166.22
1588750939693,90.97,77.69,62.44,166.22
1588750939714,91.1,77.83,62.51,166.55
1588750939739,91.26,77.94,62.58,166.9
1588750939760,91.47,78.09,62.68,167.19
1588750939781,91.58,78.19,62.82,167.46
1588750939802,91.59,78.29,62.89,167.77
1588750939823,91.56,78.28,62.97,168.14
1588750939844,91.58,78.37,63.17,168.65
1588750939864,91.62,78.51,63.41,169.37
1588750939885,91.65,78.65,63.74,169.96
1588750939905,91.73,78.8,63.92,170.47
1588750939926,91.78,78.84,64.08,170.69
1588750939946,91.82,78.96,64.04,170.78
1588750939970,91.89,79.11,64.05,170.86
1588750939991,91.91,79.29,63.88,171.07
1588750940012,91.92,79.42,63.84,171.05
1588750940033,91.96,79.66,63.85,170.91
1588750940053,91.9,79.82,63.87,170.58
1588750940073,91.87,79.85,63.81,170.35
1588750940093,91.82,79.94,63.8,170.11
1588750940114,91.81,79.91,63.76,170.06
1588750940135,91.89,79.98,63.74,170.29
1588750940155,92.09,80.04,63.71,170.47
1588750940175,92.27,80.1,63.74,170.86
1588750940195,92.45,80.11,63.76,171.12
1588750940220,92.62,80.14,63.66,170.9
1588750940241,92.62,79.95,63.44,170.52
1588750940261,92.42,79.7,63.3,170.02
1588750940282,92.1,79.32,63.1,169.27
1588750940303,91.84,78.97,62.95,168.72
1588750940324,91.58,78.47,62.79,168.18
1588750940344,91.4,78.15,62.62,167.96
1588750940365,91.29,78.04,62.5,167.95
1588750940385,91.25,77.94,62.42,168.16
1588750940405,91.14,77.86,62.36,168.11
1588750940426,90.93,77.79,62.24,167.63
1588750940447,90.83,77.8,62.16,167.6
1588750940474,90.94,77.81,62.15,167.52
1588750940494,91.1,77.78,62.21,167.52
1588750940514,91.31,77.7,62.44,167.57
1588750940534,91.44,77.65,62.58,167.72
1588750940554,91.43,77.72,62.72,167.92
1588750940579,91.36,77.85,62.89,168.24
1588750940600,91.38,78.09,63.08,168.78
1588750940620,91.33,78.25,63.29,169.23
1588750940640,91.32,78.58,63.52,169.76
1588750940660,91.32,78.87,63.73,170.12
1588750940680,91.31,79.11,63.86,170.35
1588750940702,91.41,79.31,63.92,170.5
1588750940723,91.46,79.35,64.01,170.46
1588750940744,91.5,79.36,64.06,170.29
1588750940764,91.51,79.36,63.99,170.16
1588750940785,91.53,79.3,63.77,170.05
1588750940805,91.57,79.29,63.55,169.94
1588750940825,91.66,79.26,63.28,169.79
1588750940846,91.75,79.32,62.96,169.72
1588750940870,91.88,79.3,62.73,169.33
1588750940890,91.87,79.16,62.41,168.78
1588750940910,91.83,78.91,62.12,168.29
1588750940931,91.73,78.72,61.92,167.87
1588750940952,91.62,78.46,61.95,167.44
1588750940973,91.41,78.34,61.99,167.25
1588750940994,91.06,78.08,62.18,166.92
1588750941014,90.7,77.87,62.27,166.64
1588750941035,90.32,77.78,62.26,166.44
1588750941055,90.1,77.66,62.17,166.38
1588750941076,90.06,77.67,62.03,166.08
1588750941096,90.21,77.65,61.83,165.94
1588750941121,90.34,77.55,61.6,165.9
1588750941142,90.55,77.41,61.26,165.65
1588750941163,90.68,77.36,61.18,165.46
1588750941183,90.89,77.27,61.21,165.65
1588750941204,91.08,77.22,61.32,165.99
1588750941225,91.4,77.28,61.67,166.97
1588750941246,91.65,77.41,61.96,167.88
1588750941270,91.88,77.6,62.3,168.78
1588750941290,91.98,77.81,62.54,169.58
1588750941312,92.08,78.16,62.85,170.32
1588750941333,92.06,78.35,63.02,170.63
1588750941353,92.04,78.43,63.12,170.7
1588750941373,91.95,78.37,63.14,170.65
1588750941394,91.95,78.35,63.1,170.6
1588750941419,91.95,78.25,63.1,170.35
1588750941439,91.94,78.29,63.19,170.31
1588750941459,91.89,78.38,63.35,170.34
1588750941480,91.9,78.41,63.32,170.31
1588750941500,91.83,78.42,63.18,170.18
1588750941520,91.75,78.34,62.98,169.74
1588750941541,91.63,78.27,62.62,168.99
1588750941561,91.56,78.16,62.35,168.46
1588750941581,91.5,77.99,62.09,167.75
1588750941601,91.43,77.93,61.86,167.15
1588750941621,91.42,77.9,61.67,166.84
1588750941642,91.46,77.9,61.58,166.62
1588750941663,91.43,77.94,61.57,166.63
1588750941684,91.46,78.04,61.6,167.1
1588750941704,91.47,78.12,61.62,167.46
1588750941725,91.55,78.29,61.67,167.65
1588750941745,91.71,78.33,61.73,167.92
1588750941765,91.73,78.38,61.81,168.13
1588750941785,91.88,78.34,61.93,168.24
1588750941806,91.99,78.38,62.11,168.39
1588750941827,92.19,78.47,62.36,168.68
1588750941847,92.24,78.53,62.5,169.06
1588750941871,92.28,78.57,62.66,169.26
1588750941892,92.22,78.51,62.72,169.47
1588750941912,92.14,78.47,62.84,169.7
1588750941932,92.04,78.48,62.98,169.96
1588750941952,92.04,78.62,63.01,170.31
1588750941972,92.04,78.71,63.05,170.55
1588750941992,92.11,78.92,63.09,170.82
1588750942012,92.23,79.12,62.99,170.99
1588750942033,92.22,79.23,62.82,170.87
1588750942053,92.26,79.21,62.69,170.75
1588750942073,92.15,79.23,62.59,170.58
1588750942093,92.02,79.22,62.59,170.37
1588750942113,91.94,79.28,62.62,170.21
1588750942133,91.8,79.35,62.83,170.0
1588750942153,91.71,79.34,62.96,170.04
1588750942173,91.71,79.28,63.15,169.98
1588750942193,91.86,79.24,63.21,170.01
1588750942213,92.01,79.23,63.24,170.09
1588750942233,92.17,79.28,63.28,169.81
1588750942253,92.3,79.28,63.33,169.45
1588750942273,92.32,79.17,63.32,169.17
1588750942293,92.15,78.99,63.14,168.34
1588750942313,91.93,78.7,62.95,167.57
1588750942333,91.73,78.47,62.69,167.01
1588750942353,91.44,78.19,62.37,166.79
1588750942373,91.34,78.08,62.18,166.78
1588750942393,91.25,77.98,61.99,166.95
1588750942413,91.19,77.91,61.83,167.37
1588750942433,91.22,77.81,61.68,167.65
1588750942453,91.12,77.75,61.46,167.49
1588750942473,91.11,77.68,61.35,167.48
1588750942493,91.05,77.59,61.24,167.4
1588750942513,90.94,77.47,61.11,167.03
1588750942533,90.92,77.38,61.11,166.8
1588750942553,90.94,77.43,61.11,166.86
1588750942573,91.03,77.43,61.2,167.01
1588750942593,91.2,77.44,61.45,167.43
1588750942613,91.36,77.43,61.65,167.89
1588750942633,91.54,77.53,61.92,168.45
1588750942653,91.77,77.6,62.17,168.95
1588750942673,91.96,77.77,62.37,169.35
1588750942693,92.08,78.03,62.58,169.61
1588750942713,92.19,78.22,62.76,169.7
1588750942733,92.2,78.33,62.82,169.67
1588750942753,92.21,78.53,62.84,169.59
1588750942773,92.24,78.62,62.89,169.56
1588750942793,92.19,78.85,62.83,169.16
1588750942813,91.97,78.87,62.64,168.82
1588750942833,91.86,78.98,62.48,168.67
1588750942853,91.76,79.06,62.31,168.73
1588750942873,91.69,79.16,62.22,168.98
1588750942893,91.79,79.19,62.01,168.98
1588750942913,91.82,79.23,61.92,168.91
1588750942933,91.75,79.11,61.85,168.81
1588750942953,91.64,79.08,61.81,168.63
1588750942973,91.53,79.09,61.8,168.39
1588750942993,91.48,79.14,61.87,168.19
1588750943013,91.39,79.13,61.99,168.16
1588750943033,91.42,79.0,62.21,168.41
1588750943053,91.44,78.93,62.39,168.77
1588750943073,91.5,78.85,62.56,169.31
1588750943093,91.7,78.85,62.65,169.58
1588750943113,91.9,78.78,62.66,169.71
1588750943133,92.1,78.73,62.62,170.07
1588750943153,92.21,78.52,62.46,170.04
1588750943173,92.13,78.26,62.25,169.77
1588750943193,92.03,78.04,62.11,169.52
1588750943213,91.89,77.89,62.02,169.3
1588750943233,91.78,77.76,62.01,169.13
1588750943253,91.62,77.61,61.95,169.09
1588750943273,91.59,77.53,61.95,169.06
1588750943293,91.5,77.49,62.03,169.13
1588750943313,91.39,77.52,62.11,169.27
1588750943333,91.37,77.51,62.16,169.45
1588750943353,91.33,77.55,62.3,169.46
1588750943373,91.27,77.62,62.41,169.26
1588750943393,91.15,77.67,62.48,169.01
1588750943413,91.01,77.66,62.59,168.81
1588750943433,90.92,77.69,62.61,168.55
1588750943453,90.75,77.79,62.61,168.33
1588750943473,90.67,77.78,62.66,168.16
1588750943493,90.62,77.86,62.59,167.98
1588750943513,90.48,77.93,62.58,168.06
1588750943533,90.46,77.94,62.52,167.97
1588750943553,90.41,77.93,62.65,168.13
1588750943574,90.44,77.9,62.72,168.05
1588750943594,90.63,77.81,62.92,167.74
1588750943614,90.82,77.73,63.06,167.64
1588750943634,90.96,77.64,63.11,167.56
1588750943654,91.25,77.58,63.21,167.44
1588750943674,91.51,77.66,63.18,167.43
1588750943694,91.86,77.72,63.24,167.71
1588750943714,92.16,77.91,63.25,168.19
1588750943734,92.31,78.04,63.28,168.67
1588750943754,92.29,78.2,63.2,169.16
1588750943774,92.2,78.2,63.15,169.35
1588750943794,91.97,78.17,63.03,169.02
1588750943814,91.86,78.12,62.92,168.67
1588750943834,91.72,78.05,62.69,168.39
1588750943854,91.64,77.96,62.55,167.89
1588750943874,91.5,77.93,62.37,167.44
1588750943894,91.36,77.87,62.19,167.05
1588750943914,91.28,77.91,62.07,166.87
1588750943934,91.17,78.03,62.0,166.86
1588750943954,91.13,78.13,62.04,167.05
1588750943974,91.16,78.37,62.19,167.38
1588750943994,91.26,78.6,62.31,167.9
1588750944014,91.38,78.84,62.5,168.46
1588750944034,91.47,79.13,62.63,168.9
1588750944054,91.55,79.28,62.75,169.26
1588750944074,91.65,79.34,62.82,169.35
1588750944094,91.73,79.29,62.84,169.37
1588750944114,91.78,79.16,62.79,169.35
1588750944134,91.94,78.94,62.76,169.15
1588750944154,92.06,78.68,62.7,168.93
1588750944174,92.18,78.5,62.66,168.95
1588750944194,92.31,78.36,62.53,168.94
1588750944214,92.46,78.27,62.31,169.08
1588750944234,92.55,78.16,62.11,169.0
1588750944254,92.46,78.05,61.99,168.74
1588750944274,92.32,77.84,61.86,168.34
1588750944294,92.09,77.65,61.78,167.66
1588750944314,91.86,77.42,61.64,166.82
1588750944334,91.65,77.3,61.59,166.16
1588750944354,91.54,77.23,61.55,165.98
1588750944374,91.55,77.21,61.59,166.23
1588750944394,91.62,77.36,61.68,166.86
1588750944419,91.82,77.57,61.75,167.81
1588750944439,91.99,77.91,61.9,168.94
1588750944459,92.19,78.17,62.01,169.33
1588750944479,92.36,78.34,62.1,169.74
1588750944499,92.46,78.45,62.22,169.88
1588750944520,92.44,78.38,62.2,169.72
1588750944540,92.38,78.34,62.11,169.21
1588750944560,92.29,78.25,62.08,168.96
1588750944580,92.18,78.16,62.08,168.75
1588750944600,92.17,78.11,62.04,168.83
1588750944620,92.02,78.08,62.0,168.72
1588750944640,91.82,77.86,61.88,168.36
1588750944660,91.6,77.76,61.77,167.97
1588750944680,91.39,77.65,61.7,167.72
1588750944700,91.31,77.62,61.63,167.61
1588750944720,91.33,77.72,61.61,167.66
1588750944740,91.46,77.91,61.61,167.88
1588750944760,91.49,78.02,61.66,168.1
1588750944780,91.55,78.1,61.68,168.3
1588750944800,91.55,78.21,61.68,168.41
1588750944820,91.61,78.32,61.76,168.58
1588750944840,91.69,78.47,61.81,168.73
1588750944860,91.78,78.57,61.84,169.07
1588750944880,91.86,78.56,61.81,169.15
1588750944900,91.86,78.48,61.76,168.71
1588750944920,91.91,78.37,61.65,168.45
1588750944940,91.83,78.19,61.53,167.93
1588750944960,91.81,78.02,61.49,167.6
1588750944980,91.72,77.91,61.39,167.28
1588750945000,91.64,77.92,61.35,167.14
1588750945020,91.64,77.97,61.4,167.32
