ts,ihd03A,ihd05A,ihd07A,ithdA
1588750506487,0.25,2.07,1.19,2.28
1588750506507,0.25,2.07,1.19,2.21
1588750506528,0.25,2.07,1.19,2.22
1588750506549,0.24,2.07,1.19,2.26
1588750506570,0.24,2.07,1.18,2.29
1588750506591,0.24,2.08,1.18,2.4
1588750506611,0.24,2.08,1.18,2.44
1588750506632,0.24,2.08,1.18,2.47
1588750506653,0.24,2.08,1.18,2.5
1588750506676,0.24,2.08,1.17,2.55
1588750506697,0.24,2.08,1.17,2.51
1588750506717,0.24,2.08,1.17,2.58
1588750506738,0.24,2.08,1.17,2.51
1588750506758,0.24,2.08,1.17,2.48
1588750506779,0.25,2.09,1.17,2.5
1588750506799,0.25,2.09,1.17,2.47
1588750506820,0.25,2.09,1.17,2.45
1588750506840,0.25,2.09,1.17,2.49
1588750506860,0.25,2.09,1.17,2.5
1588750506880,0.25,2.09,1.17,2.5
1588750506900,0.25,2.09,1.17,2.57
1588750506921,0.25,2.09,1.17,2.6
1588750506942,0.25,2.09,1.17,2.59
1588750506962,0.25,2.08,1.17,2.58
1588750506983,0.25,2.08,1.17,2.55
1588750507003,0.25,2.08,1.17,2.53
1588750507024,0.25,2.08,1.17,2.48
1588750507044,0.25,2.08,1.17,2.46
1588750507067,0.25,2.08,1.17,2.44
1588750507087,0.25,2.08,1.17,2.39
1588750507107,0.25,2.08,1.17,2.45
1588750507127,0.25,2.08,1.18,2.38
1588750507147,0.26,2.08,1.18,2.41
1588750507167,0.26,2.08,1.18,2.46
1588750507188,0.26,2.08,1.18,2.44
1588750507209,0.26,2.08,1.19,2.47
1588750507230,0.26,2.08,1.19,2.48
1588750507250,0.26,2.08,1.19,2.47
1588750507270,0.26,2.07,1.19,2.42
1588750507290,0.26,2.07,1.19,2.45
1588750507311,0.26,2.07,1.19,2.46
1588750507331,0.26,2.07,1.19,2.46
1588750507351,0.26,2.07,1.19,2.46
1588750507373,0.26,2.07,1.19,2.41
1588750507394,0.26,2.07,1.19,2.4
1588750507416,0.26,2.07,1.2,2.42
1588750507437,0.26,2.07,1.2,2.32
1588750507458,0.25,2.07,1.2,2.27
1588750507479,0.25,2.07,1.21,2.26
1588750507500,0.25,2.07,1.21,2.28
1588750507521,0.25,2.07,1.21,2.29
1588750507541,0.25,2.07,1.21,2.27
1588750507561,0.25,2.06,1.21,2.26
1588750507582,0.25,2.06,1.21,2.24
1588750507602,0.25,2.06,1.21,2.24
1588750507623,0.25,2.06,1.21,2.23
1588750507643,0.25,2.06,1.22,2.24
1588750507664,0.25,2.06,1.22,2.29
1588750507685,0.24,2.06,1.22,2.28
1588750507705,0.25,2.06,1.22,2.39
1588750507725,0.24,2.06,1.22,2.36
1588750507746,0.25,2.06,1.22,2.41
1588750507767,0.25,2.06,1.22,2.43
1588750507788,0.25,2.06,1.22,2.4
1588750507809,0.25,2.06,1.21,2.43
1588750507830,0.25,2.05,1.21,2.45
1588750507851,0.25,2.05,1.21,2.45
1588750507875,0.25,2.06,1.21,2.45
1588750507896,0.25,2.06,1.2,2.38
1588750507916,0.25,2.06,1.2,2.46
1588750507937,0.25,2.06,1.2,2.42
1588750507957,0.25,2.06,1.2,2.43
1588750507978,0.25,2.06,1.2,2.46
1588750507998,0.25,2.06,1.2,2.48
1588750508019,0.24,2.06,1.2,2.52
1588750508039,0.24,2.07,1.2,2.56
1588750508059,0.24,2.07,1.2,2.56
1588750508080,0.24,2.07,1.2,2.56
1588750508100,0.24,2.07,1.2,2.55
1588750508121,0.24,2.07,1.2,2.58
1588750508141,0.24,2.07,1.2,2.61
1588750508161,0.24,2.07,1.2,2.63
1588750508182,0.24,2.08,1.2,2.68
1588750508202,0.24,2.08,1.2,2.73
1588750508223,0.24,2.08,1.19,2.78
1588750508243,0.24,2.08,1.19,2.83
1588750508265,0.24,2.08,1.19,2.81
1588750508286,0.24,2.08,1.18,2.84
1588750508307,0.24,2.07,1.18,2.85
1588750508327,0.24,2.07,1.17,2.84
1588750508347,0.24,2.07,1.17,2.87
1588750508367,0.24,2.07,1.17,2.86
1588750508388,0.25,2.07,1.17,2.8
1588750508408,0.25,2.07,1.16,2.77
1588750508429,0.25,2.07,1.16,2.75
1588750508450,0.25,2.07,1.16,2.68
1588750508471,0.25,2.07,1.16,2.7
1588750508491,0.25,2.07,1.16,2.67
1588750508516,0.25,2.07,1.16,2.64
1588750508537,0.25,2.07,1.16,2.56
1588750508558,0.26,2.07,1.16,2.56
1588750508579,0.26,2.07,1.16,2.56
1588750508600,0.26,2.07,1.16,2.54
1588750508621,0.26,2.07,1.16,2.51
1588750508645,0.26,2.07,1.16,2.46
1588750508666,0.26,2.07,1.16,2.39
1588750508687,0.26,2.07,1.16,2.28
1588750508708,0.26,2.07,1.17,2.29
1588750508729,0.25,2.07,1.17,2.33
1588750508750,0.25,2.07,1.17,2.41
1588750508771,0.25,2.07,1.18,2.47
1588750508791,0.25,2.07,1.18,2.51
1588750508811,0.25,2.07,1.18,2.52
1588750508831,0.25,2.07,1.19,2.52
1588750508851,0.25,2.07,1.19,2.52
1588750508872,0.25,2.07,1.19,2.52
1588750508892,0.25,2.07,1.19,2.52
1588750508914,0.25,2.07,1.19,2.51
1588750508935,0.25,2.07,1.19,2.41
1588750508957,0.25,2.07,1.19,2.41
1588750508977,0.25,2.07,1.18,2.3
1588750508997,0.25,2.07,1.18,2.3
1588750509017,0.25,2.07,1.18,2.29
1588750509037,0.25,2.07,1.18,2.26
1588750509057,0.25,2.07,1.17,2.25
1588750509078,0.25,2.07,1.17,2.32
1588750509099,0.25,2.07,1.17,2.39
1588750509119,0.24,2.07,1.17,2.4
1588750509140,0.24,2.07,1.18,2.47
1588750509160,0.24,2.07,1.18,2.49
1588750509184,0.24,2.07,1.18,2.5
1588750509205,0.24,2.07,1.18,2.44
1588750509225,0.24,2.07,1.18,2.5
1588750509246,0.24,2.07,1.18,2.41
1588750509266,0.24,2.07,1.18,2.46
1588750509286,0.24,2.06,1.18,2.42
1588750509306,0.24,2.06,1.19,2.45
1588750509327,0.24,2.06,1.19,2.49
1588750509347,0.24,2.06,1.19,2.51
1588750509367,0.24,2.06,1.19,2.52
1588750509387,0.24,2.05,1.18,2.52
1588750509408,0.24,2.05,1.18,2.55
1588750509429,0.24,2.05,1.18,2.55
1588750509450,0.25,2.05,1.18,2.55
1588750509471,0.25,2.06,1.18,2.55
1588750509495,0.25,2.06,1.18,2.55
1588750509516,0.26,2.06,1.18,2.55
1588750509537,0.26,2.06,1.18,2.51
1588750509558,0.26,2.06,1.18,2.51
1588750509579,0.26,2.06,1.18,2.51
1588750509600,0.26,2.06,1.18,2.46
1588750509621,0.26,2.06,1.18,2.57
1588750509642,0.27,2.06,1.18,2.59
1588750509666,0.27,2.06,1.18,2.62
1588750509686,0.27,2.06,1.17,2.64
1588750509706,0.27,2.06,1.17,2.65
1588750509726,0.27,2.06,1.17,2.75
1588750509746,0.27,2.06,1.17,2.71
1588750509766,0.26,2.07,1.17,2.78
1588750509787,0.26,2.07,1.17,2.71
1588750509807,0.26,2.07,1.17,2.66
1588750509828,0.26,2.07,1.16,2.62
1588750509848,0.26,2.07,1.16,2.58
1588750509869,0.25,2.07,1.16,2.54
1588750509890,0.25,2.07,1.16,2.57
1588750509910,0.25,2.07,1.16,2.55
1588750509930,0.25,2.07,1.16,2.54
1588750509950,0.25,2.07,1.16,2.56
1588750509974,0.25,2.07,1.16,2.58
1588750509995,0.25,2.07,1.15,2.51
1588750510016,0.25,2.07,1.15,2.54
1588750510036,0.24,2.07,1.15,2.45
1588750510056,0.24,2.07,1.15,2.39
1588750510076,0.24,2.07,1.15,2.37
1588750510096,0.24,2.07,1.15,2.28
1588750510117,0.24,2.07,1.15,2.31
1588750510137,0.24,2.07,1.15,2.24
1588750510157,0.24,2.08,1.15,2.23
1588750510178,0.23,2.08,1.15,2.26
1588750510198,0.23,2.08,1.15,2.27
1588750510219,0.23,2.08,1.15,2.25
1588750510239,0.23,2.08,1.15,2.25
1588750510259,0.23,2.08,1.16,2.3
1588750510280,0.24,2.07,1.16,2.32
1588750510301,0.24,2.07,1.16,2.34
1588750510322,0.24,2.07,1.17,2.33
1588750510344,0.24,2.07,1.17,2.36
1588750510365,0.24,2.07,1.17,2.37
1588750510386,0.25,2.07,1.18,2.3
1588750510407,0.25,2.07,1.18,2.3
1588750510428,0.25,2.07,1.18,2.31
1588750510449,0.25,2.07,1.18,2.3
1588750510470,0.25,2.07,1.18,2.28
1588750510491,0.25,2.07,1.18,2.23
1588750510511,0.25,2.07,1.18,2.21
1588750510531,0.25,2.07,1.17,2.23
1588750510551,0.25,2.07,1.17,2.25
1588750510572,0.25,2.06,1.17,2.27
1588750510592,0.25,2.06,1.17,2.3
1588750510614,0.25,2.06,1.17,2.36
1588750510635,0.25,2.06,1.17,2.35
1588750510655,0.25,2.06,1.17,2.38
1588750510675,0.25,2.06,1.17,2.4
1588750510695,0.25,2.06,1.17,2.41
1588750510719,0.25,2.06,1.17,2.47
1588750510740,0.25,2.06,1.16,2.47
1588750510763,0.25,2.06,1.16,2.44
1588750510784,0.25,2.05,1.16,2.37
1588750510805,0.25,2.06,1.17,2.42
1588750510826,0.25,2.06,1.17,2.37
1588750510846,0.24,2.06,1.17,2.36
1588750510866,0.25,2.06,1.17,2.43
1588750510886,0.25,2.06,1.17,2.36
1588750510906,0.25,2.06,1.17,2.36
1588750510927,0.25,2.06,1.17,2.37
1588750510947,0.25,2.06,1.17,2.36
1588750510968,0.25,2.06,1.17,2.36
1588750510990,0.24,2.06,1.18,2.37
1588750511015,0.24,2.06,1.18,2.37
1588750511036,0.24,2.06,1.18,2.32
1588750511057,0.24,2.06,1.18,2.34
1588750511078,0.24,2.06,1.18,2.37
1588750511099,0.24,2.06,1.17,2.35
1588750511119,0.24,2.07,1.17,2.49
1588750511139,0.24,2.07,1.17,2.52
1588750511160,0.24,2.07,1.16,2.54
1588750511185,0.24,2.07,1.16,2.54
1588750511206,0.24,2.07,1.16,2.47
1588750511226,0.24,2.07,1.15,2.46
1588750511247,0.24,2.07,1.15,2.49
1588750511268,0.24,2.07,1.15,2.49
1588750511289,0.25,2.07,1.15,2.53
1588750511309,0.25,2.07,1.15,2.53
1588750511330,0.25,2.07,1.14,2.53
1588750511350,0.25,2.07,1.14,2.52
1588750511371,0.24,2.07,1.14,2.52
1588750511391,0.24,2.07,1.14,2.52
1588750511413,0.24,2.07,1.14,2.52
1588750511434,0.24,2.07,1.14,2.44
1588750511455,0.24,2.07,1.14,2.48
1588750511475,0.24,2.07,1.14,2.42
1588750511495,0.24,2.07,1.14,2.41
1588750511515,0.24,2.07,1.14,2.47
1588750511535,0.24,2.07,1.15,2.36
1588750511555,0.24,2.07,1.15,2.4
1588750511576,0.24,2.07,1.15,2.3
1588750511597,0.24,2.07,1.16,2.32
1588750511618,0.24,2.06,1.16,2.26
1588750511638,0.24,2.06,1.16,2.26
1588750511658,0.24,2.06,1.16,2.23
1588750511679,0.24,2.06,1.16,2.22
1588750511700,0.24,2.06,1.16,2.21
1588750511720,0.24,2.07,1.16,2.24
1588750511744,0.24,2.07,1.17,2.29
1588750511765,0.24,2.07,1.17,2.35
1588750511786,0.24,2.07,1.17,2.4
1588750511806,0.24,2.07,1.17,2.43
1588750511826,0.24,2.07,1.17,2.46
1588750511847,0.25,2.07,1.17,2.49
1588750511867,0.25,2.07,1.17,2.47
1588750511887,0.25,2.06,1.17,2.46
1588750511907,0.25,2.06,1.17,2.41
1588750511928,0.25,2.06,1.16,2.36
1588750511948,0.25,2.06,1.16,2.31
1588750511968,0.25,2.05,1.16,2.24
1588750511988,0.25,2.05,1.16,2.27
1588750512009,0.25,2.05,1.16,2.31
1588750512030,0.25,2.05,1.16,2.33
1588750512051,0.25,2.04,1.16,2.34
1588750512072,0.25,2.04,1.16,2.34
1588750512092,0.25,2.04,1.17,2.4
1588750512114,0.25,2.04,1.17,2.47
1588750512135,0.25,2.04,1.17,2.47
1588750512156,0.24,2.04,1.17,2.41
1588750512177,0.24,2.04,1.18,2.42
1588750512198,0.24,2.04,1.18,2.42
1588750512219,0.24,2.05,1.18,2.43
1588750512240,0.23,2.05,1.18,2.37
1588750512264,0.24,2.05,1.18,2.43
1588750512285,0.24,2.05,1.18,2.41
1588750512306,0.24,2.05,1.18,2.4
1588750512327,0.24,2.05,1.18,2.45
1588750512348,0.24,2.05,1.18,2.51
1588750512369,0.24,2.05,1.18,2.55
1588750512390,0.24,2.05,1.18,2.59
1588750512414,0.24,2.05,1.18,2.61
1588750512435,0.24,2.05,1.18,2.54
1588750512455,0.24,2.05,1.18,2.51
1588750512476,0.24,2.05,1.18,2.5
1588750512496,0.24,2.05,1.18,2.47
1588750512516,0.24,2.05,1.18,2.49
1588750512536,0.24,2.05,1.18,2.43
1588750512557,0.24,2.05,1.18,2.46
1588750512578,0.24,2.04,1.18,2.51
1588750512599,0.24,2.04,1.17,2.54
1588750512623,0.24,2.04,1.17,2.53
1588750512644,0.24,2.04,1.17,2.45
1588750512664,0.24,2.04,1.17,2.53
1588750512685,0.23,2.04,1.17,2.5
1588750512705,0.23,2.04,1.17,2.55
1588750512726,0.23,2.03,1.17,2.62
1588750512746,0.23,2.03,1.17,2.64
1588750512767,0.23,2.03,1.17,2.67
1588750512787,0.23,2.03,1.18,2.6
1588750512808,0.23,2.03,1.18,2.57
1588750512829,0.23,2.04,1.18,2.55
1588750512850,0.23,2.04,1.18,2.51
1588750512871,0.23,2.04,1.18,2.47
1588750512895,0.23,2.04,1.18,2.43
1588750512915,0.23,2.05,1.18,2.41
1588750512935,0.23,2.05,1.18,2.32
1588750512956,0.23,2.05,1.18,2.34
1588750512977,0.23,2.05,1.18,2.37
1588750512998,0.23,2.05,1.18,2.42
1588750513019,0.23,2.05,1.18,2.46
1588750513040,0.23,2.05,1.18,2.48
1588750513064,0.23,2.04,1.19,2.51
1588750513085,0.23,2.04,1.19,2.49
1588750513105,0.23,2.04,1.19,2.53
1588750513125,0.23,2.04,1.19,2.45
1588750513145,0.23,2.04,1.19,2.43
1588750513165,0.23,2.04,1.19,2.49
1588750513185,0.23,2.04,1.19,2.42
1588750513206,0.23,2.04,1.19,2.42
1588750513227,0.23,2.04,1.19,2.44
1588750513248,0.23,2.04,1.19,2.39
1588750513269,0.23,2.04,1.19,2.46
1588750513290,0.23,2.04,1.18,2.45
1588750513314,0.23,2.05,1.18,2.44
1588750513334,0.23,2.05,1.18,2.44
1588750513354,0.23,2.05,1.18,2.37
1588750513375,0.23,2.05,1.18,2.4
1588750513395,0.24,2.05,1.18,2.42
1588750513416,0.24,2.05,1.18,2.46
1588750513437,0.24,2.05,1.18,2.49
1588750513457,0.24,2.04,1.17,2.5
1588750513477,0.24,2.04,1.17,2.49
1588750513497,0.24,2.04,1.17,2.5
1588750513518,0.24,2.04,1.17,2.52
1588750513538,0.24,2.04,1.17,2.54
1588750513558,0.24,2.04,1.17,2.54
1588750513579,0.24,2.04,1.17,2.54
1588750513599,0.24,2.04,1.18,2.55
1588750513620,0.24,2.05,1.18,2.56
1588750513640,0.24,2.05,1.18,2.58
1588750513664,0.24,2.05,1.18,2.56
1588750513685,0.24,2.05,1.18,2.54
1588750513706,0.24,2.06,1.18,2.57
1588750513727,0.24,2.06,1.18,2.6
1588750513748,0.24,2.06,1.19,2.63
1588750513769,0.24,2.06,1.19,2.63
1588750513790,0.24,2.06,1.18,2.62
1588750513814,0.24,2.06,1.18,2.61
1588750513835,0.24,2.06,1.18,2.58
1588750513856,0.24,2.06,1.18,2.55
1588750513877,0.24,2.06,1.18,2.52
1588750513897,0.24,2.06,1.18,2.52
1588750513918,0.24,2.06,1.18,2.53
1588750513938,0.24,2.06,1.18,2.53
1588750513958,0.24,2.06,1.17,2.53
1588750513978,0.24,2.06,1.17,2.53
1588750513998,0.23,2.06,1.17,2.53
1588750514019,0.23,2.06,1.17,2.54
1588750514039,0.23,2.06,1.17,2.53
1588750514063,0.23,2.06,1.17,2.52
1588750514084,0.23,2.06,1.17,2.46
1588750514104,0.24,2.06,1.17,2.53
1588750514124,0.24,2.06,1.17,2.48
1588750514144,0.24,2.06,1.18,2.49
1588750514164,0.24,2.06,1.18,2.54
1588750514184,0.24,2.06,1.18,2.5
1588750514204,0.24,2.06,1.18,2.55
1588750514224,0.24,2.06,1.18,2.46
1588750514244,0.24,2.06,1.18,2.43
1588750514264,0.24,2.06,1.18,2.46
1588750514284,0.24,2.06,1.18,2.42
1588750514305,0.24,2.06,1.18,2.46
1588750514326,0.24,2.06,1.19,2.51
1588750514347,0.24,2.06,1.19,2.54
1588750514368,0.24,2.06,1.19,2.57
1588750514389,0.24,2.06,1.19,2.59
1588750514413,0.24,2.06,1.19,2.6
1588750514434,0.24,2.06,1.19,2.54
1588750514454,0.24,2.06,1.19,2.54
1588750514474,0.24,2.06,1.19,2.59
1588750514494,0.24,2.06,1.19,2.57
1588750514514,0.24,2.06,1.18,2.64
1588750514534,0.24,2.06,1.18,2.6
1588750514554,0.24,2.06,1.18,2.6
1588750514574,0.24,2.06,1.18,2.62
1588750514594,0.24,2.06,1.18,2.58
1588750514614,0.24,2.06,1.18,2.62
1588750514635,0.23,2.06,1.18,2.58
1588750514655,0.23,2.06,1.18,2.58
1588750514675,0.23,2.06,1.18,2.6
1588750514695,0.23,2.06,1.18,2.62
1588750514716,0.23,2.06,1.18,2.63
1588750514736,0.23,2.06,1.18,2.61
1588750514756,0.23,2.06,1.17,2.58
1588750514776,0.23,2.06,1.17,2.54
1588750514796,0.23,2.06,1.17,2.5
1588750514816,0.23,2.06,1.17,2.47
1588750514836,0.23,2.06,1.17,2.44
1588750514857,0.23,2.06,1.17,2.47
1588750514877,0.23,2.06,1.17,2.48
1588750514897,0.23,2.06,1.17,2.5
1588750514918,0.23,2.07,1.17,2.53
1588750514938,0.23,2.07,1.17,2.53
1588750514963,0.23,2.07,1.17,2.51
1588750514984,0.23,2.07,1.17,2.41
1588750515007,0.24,2.08,1.17,2.43
1588750515028,0.24,2.08,1.17,2.41
1588750515052,0.24,2.08,1.17,2.37
1588750515072,0.24,2.08,1.17,2.3
1588750515092,0.24,2.08,1.17,2.32
1588750515112,0.25,2.08,1.16,2.41
1588750515132,0.24,2.08,1.16,2.36
1588750515153,0.24,2.08,1.16,2.39
1588750515174,0.24,2.08,1.16,2.3
1588750515194,0.24,2.08,1.16,2.29
1588750515215,0.24,2.07,1.16,2.34
1588750515235,0.23,2.07,1.16,2.4
1588750515256,0.23,2.07,1.16,2.51
1588750515276,0.23,2.07,1.16,2.55
1588750515297,0.23,2.07,1.16,2.58
1588750515317,0.23,2.07,1.16,2.58
1588750515338,0.23,2.07,1.15,2.58
1588750515358,0.24,2.07,1.15,2.55
1588750515383,0.24,2.07,1.15,2.52
1588750515404,0.24,2.08,1.15,2.43
1588750515425,0.25,2.08,1.15,2.43
1588750515446,0.25,2.08,1.15,2.43
1588750515466,0.24,2.08,1.15,2.39
1588750515487,0.24,2.08,1.15,2.42
1588750515507,0.24,2.08,1.16,2.42
1588750515527,0.25,2.08,1.16,2.4
1588750515547,0.25,2.08,1.16,2.35
1588750515568,0.25,2.08,1.16,2.38
1588750515589,0.25,2.08,1.16,2.47
1588750515613,0.24,2.08,1.16,2.56
1588750515633,0.24,2.08,1.16,2.59
1588750515653,0.24,2.08,1.16,2.58
1588750515673,0.24,2.07,1.16,2.63
1588750515693,0.23,2.07,1.16,2.49
1588750515713,0.23,2.07,1.16,2.51
1588750515733,0.23,2.07,1.16,2.39
1588750515753,0.24,2.07,1.16,2.35
1588750515773,0.24,2.07,1.16,2.41
1588750515793,0.24,2.07,1.15,2.29
1588750515813,0.24,2.07,1.15,2.33
1588750515834,0.24,2.07,1.15,2.18
1588750515854,0.24,2.07,1.15,2.12
1588750515875,0.24,2.07,1.15,2.11
1588750515895,0.23,2.07,1.15,2.11
1588750515916,0.23,2.06,1.16,2.11
1588750515936,0.23,2.06,1.16,2.16
1588750515956,0.23,2.06,1.16,2.19
1588750515977,0.24,2.06,1.16,2.25
1588750515997,0.24,2.06,1.16,2.28
1588750516018,0.24,2.06,1.16,2.3
1588750516038,0.25,2.06,1.16,2.3
1588750516063,0.25,2.06,1.16,2.29
1588750516084,0.25,2.06,1.16,2.21
1588750516105,0.25,2.06,1.16,2.23
1588750516126,0.25,2.06,1.17,2.24
1588750516146,0.25,2.06,1.17,2.24
1588750516166,0.25,2.06,1.17,2.21
1588750516186,0.25,2.06,1.17,2.23
1588750516207,0.25,2.05,1.17,2.25
1588750516227,0.25,2.05,1.17,2.25
1588750516248,0.24,2.05,1.17,2.27
1588750516268,0.24,2.05,1.17,2.29
1588750516289,0.24,2.05,1.17,2.29
1588750516313,0.24,2.05,1.17,2.29
1588750516333,0.24,2.05,1.17,2.23
1588750516353,0.24,2.05,1.17,2.24
1588750516373,0.23,2.05,1.17,2.29
1588750516393,0.23,2.05,1.18,2.21
1588750516413,0.23,2.05,1.18,2.26
1588750516433,0.23,2.05,1.18,2.18
1588750516453,0.23,2.05,1.18,2.18
1588750516473,0.23,2.05,1.18,2.26
1588750516493,0.23,2.05,1.19,2.27
1588750516513,0.23,2.05,1.19,2.37
1588750516533,0.23,2.05,1.19,2.37
1588750516553,0.23,2.05,1.2,2.42
1588750516573,0.23,2.05,1.2,2.49
1588750516593,0.23,2.05,1.2,2.47
1588750516613,0.23,2.06,1.2,2.52
1588750516634,0.23,2.06,1.2,2.44
1588750516654,0.23,2.06,1.2,2.46
1588750516674,0.23,2.05,1.2,2.41
1588750516694,0.23,2.05,1.2,2.39
1588750516714,0.23,2.05,1.2,2.39
1588750516734,0.23,2.05,1.19,2.38
1588750516755,0.23,2.05,1.19,2.39
1588750516776,0.23,2.05,1.19,2.4
1588750516797,0.23,2.04,1.19,2.42
1588750516818,0.23,2.04,1.18,2.43
1588750516838,0.23,2.04,1.18,2.46
1588750516863,0.23,2.04,1.18,2.49
1588750516884,0.23,2.04,1.18,2.48
1588750516905,0.23,2.04,1.18,2.52
1588750516926,0.23,2.04,1.18,2.53
1588750516947,0.23,2.05,1.18,2.51
1588750516967,0.23,2.05,1.18,2.49
1588750516988,0.22,2.05,1.18,2.47
1588750517012,0.22,2.05,1.18,2.46
1588750517032,0.22,2.05,1.18,2.43
1588750517053,0.22,2.05,1.18,2.37
1588750517074,0.22,2.05,1.18,2.42
1588750517095,0.22,2.05,1.18,2.47
1588750517116,0.22,2.05,1.18,2.44
1588750517137,0.23,2.05,1.18,2.51
1588750517157,0.23,2.05,1.18,2.51
1588750517182,0.23,2.06,1.18,2.49
1588750517203,0.23,2.06,1.18,2.43
1588750517224,0.23,2.06,1.18,2.46
1588750517244,0.23,2.07,1.18,2.49
1588750517265,0.23,2.07,1.18,2.51
1588750517286,0.23,2.07,1.18,2.54
1588750517306,0.22,2.07,1.18,2.52
1588750517331,0.22,2.07,1.18,2.51
1588750517352,0.22,2.07,1.18,2.42
1588750517372,0.22,2.07,1.18,2.46
1588750517393,0.22,2.06,1.18,2.41
1588750517413,0.22,2.06,1.18,2.47
1588750517433,0.22,2.06,1.18,2.44
1588750517453,0.22,2.06,1.18,2.45
1588750517473,0.22,2.05,1.18,2.51
1588750517493,0.22,2.05,1.19,2.54
1588750517514,0.22,2.05,1.19,2.61
1588750517534,0.22,2.05,1.19,2.6
1588750517554,0.22,2.05,1.19,2.61
1588750517575,0.22,2.05,1.19,2.64
1588750517595,0.22,2.05,1.19,2.66
1588750517615,0.22,2.05,1.19,2.62
1588750517635,0.22,2.05,1.19,2.55
1588750517656,0.22,2.05,1.19,2.55
1588750517677,0.22,2.05,1.19,2.52
1588750517701,0.22,2.05,1.19,2.48
1588750517721,0.22,2.04,1.2,2.36
1588750517741,0.22,2.05,1.2,2.33
1588750517762,0.22,2.05,1.2,2.38
1588750517783,0.22,2.05,1.2,2.33
1588750517804,0.21,2.05,1.2,2.38
1588750517825,0.21,2.05,1.2,2.43
1588750517846,0.21,2.05,1.2,2.48
1588750517867,0.21,2.05,1.2,2.5
1588750517887,0.21,2.05,1.2,2.51
1588750517907,0.21,2.05,1.2,2.51
1588750517927,0.21,2.06,1.2,2.51
1588750517948,0.21,2.06,1.2,2.5
1588750517969,0.21,2.06,1.2,2.48
1588750517993,0.21,2.06,1.2,2.46
1588750518013,0.21,2.06,1.2,2.47
1588750518033,0.21,2.06,1.2,2.39
1588750518054,0.21,2.06,1.2,2.4
1588750518075,0.21,2.06,1.2,2.43
1588750518096,0.21,2.06,1.2,2.45
1588750518117,0.21,2.06,1.2,2.47
1588750518137,0.21,2.06,1.2,2.49
1588750518162,0.21,2.06,1.2,2.5
1588750518183,0.21,2.06,1.2,2.47
1588750518204,0.21,2.06,1.2,2.49
1588750518225,0.21,2.06,1.21,2.5
1588750518245,0.22,2.06,1.21,2.48
1588750518266,0.22,2.06,1.21,2.47
1588750518287,0.22,2.06,1.21,2.47
1588750518311,0.22,2.06,1.21,2.49
1588750518331,0.22,2.07,1.21,2.45
1588750518351,0.23,2.07,1.21,2.45
1588750518372,0.23,2.07,1.2,2.42
1588750518392,0.23,2.06,1.2,2.4
1588750518412,0.23,2.06,1.2,2.47
1588750518432,0.23,2.06,1.2,2.44
1588750518452,0.23,2.06,1.2,2.48
1588750518473,0.23,2.06,1.19,2.54
1588750518493,0.23,2.06,1.19,2.57
1588750518514,0.23,2.06,1.19,2.61
1588750518534,0.23,2.06,1.19,2.63
1588750518555,0.23,2.06,1.19,2.65
1588750518575,0.23,2.07,1.18,2.64
1588750518596,0.23,2.07,1.18,2.64
1588750518617,0.23,2.07,1.18,2.64
1588750518641,0.23,2.07,1.18,2.65
1588750518662,0.23,2.08,1.18,2.62
1588750518683,0.24,2.08,1.18,2.57
1588750518704,0.24,2.08,1.18,2.59
1588750518724,0.24,2.08,1.18,2.59
1588750518745,0.24,2.08,1.18,2.57
1588750518766,0.24,2.07,1.18,2.57
1588750518786,0.24,2.07,1.18,2.56
1588750518806,0.24,2.07,1.18,2.55
1588750518827,0.24,2.07,1.18,2.56
1588750518848,0.24,2.07,1.18,2.57
1588750518869,0.24,2.06,1.18,2.56
1588750518889,0.24,2.06,1.18,2.59
1588750518912,0.24,2.06,1.18,2.58
1588750518933,0.24,2.06,1.18,2.53
1588750518953,0.24,2.06,1.18,2.51
1588750518974,0.24,2.06,1.18,2.52
1588750518995,0.24,2.06,1.18,2.46
1588750519016,0.25,2.06,1.18,2.5
1588750519037,0.25,2.06,1.19,2.48
1588750519061,0.25,2.05,1.19,2.49
1588750519081,0.25,2.05,1.19,2.51
1588750519101,0.24,2.05,1.2,2.45
1588750519122,0.24,2.05,1.2,2.45
1588750519142,0.24,2.05,1.2,2.45
1588750519162,0.24,2.05,1.2,2.5
1588750519182,0.24,2.05,1.2,2.53
1588750519202,0.24,2.05,1.2,2.47
1588750519223,0.24,2.05,1.21,2.5
1588750519244,0.25,2.05,1.21,2.52
1588750519265,0.24,2.05,1.21,2.47
1588750519286,0.24,2.05,1.21,2.53
1588750519306,0.24,2.05,1.21,2.51
1588750519331,0.24,2.05,1.21,2.49
1588750519352,0.24,2.05,1.22,2.39
1588750519373,0.24,2.05,1.22,2.4
1588750519394,0.24,2.05,1.22,2.44
1588750519414,0.24,2.05,1.22,2.45
1588750519435,0.24,2.04,1.22,2.52
1588750519455,0.24,2.04,1.22,2.53
1588750519475,0.24,2.04,1.22,2.45
1588750519495,0.24,2.04,1.22,2.47
1588750519520,0.24,2.04,1.21,2.42
1588750519541,0.24,2.04,1.21,2.28
1588750519561,0.25,2.04,1.21,2.32
1588750519582,0.25,2.05,1.21,2.22
1588750519602,0.25,2.05,1.21,2.21
1588750519623,0.25,2.05,1.21,2.24
1588750519643,0.25,2.05,1.21,2.25
1588750519664,0.25,2.06,1.21,2.26
