ts,pwrA,rpwrA,curA,apwrA,screA
1588751136029,29.8693,3.336,0.2566,60.5312,5.318
1588751136049,30.0344,-11.0925,0.2573,60.6963,5.318
1588751136069,30.216,2.6853,0.2581,60.8944,5.318
1588751136089,30.3481,-10.0641,0.259,61.1091,5.249
1588751136109,30.5133,20.2695,0.2599,61.3237,5.249
1588751136129,30.6619,3.0912,0.2609,61.5549,5.249
1588751136149,30.7114,-4.6881,0.2618,61.7695,5.249
1588751136169,30.6619,-10.8693,0.2624,61.9016,4.156
1588751136189,30.5628,3.7946,0.2627,61.9677,4.156
1588751136209,30.5133,-11.7746,0.2627,61.9677,4.142
1588751136229,30.5628,8.5533,0.2626,61.9677,4.142
1588751136249,30.6784,-11.7861,0.2629,62.0337,4.142
1588751136269,30.7279,-9.2544,0.2633,62.1328,4.835
1588751136289,30.6949,2.8957,0.2636,62.1988,4.835
1588751136309,30.6949,1.4494,0.2639,62.2484,4.782
1588751136329,30.5298,4.2688,0.2638,62.2484,4.782
1588751136349,30.2986,-18.3103,0.2634,62.1493,4.782
1588751136369,30.1005,12.45,0.2627,61.9842,4.839
1588751136389,29.9023,12.4108,0.2619,61.786,4.839
1588751136409,29.7372,-14.7981,0.261,61.5714,4.839
1588751136429,29.6712,-5.2606,0.2602,61.3898,4.839
1588751136449,29.5886,-10.5244,0.2594,61.2081,4.843
1588751136469,29.5556,6.4954,0.2587,61.0265,4.843
1588751136489,29.5556,0.1492,0.2581,60.8779,4.939
1588751136509,29.5061,-6.3171,0.2575,60.7458,4.939
1588751136529,29.5226,-11.0071,0.2569,60.6137,4.939
1588751136549,29.6216,9.7444,0.2564,60.4981,4.939
1588751136569,29.6877,1.4809,0.2561,60.4156,4.829
1588751136589,29.7537,-3.1065,0.2559,60.3826,4.829
1588751136609,29.8033,-4.1397,0.2559,60.366,4.829
1588751136629,29.8033,-3.1792,0.2558,60.366,4.931
1588751136649,29.7537,31.8719,0.2558,60.3495,4.931
1588751136669,29.7042,3.2511,0.2557,60.333,4.931
1588751136689,29.6547,4.5055,0.2557,60.333,5.146
1588751136709,29.6216,-5.5365,0.2557,60.3165,5.146
1588751136729,29.6216,5.3171,0.2557,60.333,5.146
1588751136749,29.7042,18.7684,0.2559,60.3826,5.265
1588751136769,29.7867,0.8152,0.2562,60.4651,5.265
1588751136789,29.8693,-7.7727,0.2567,60.5807,5.265
1588751136809,29.9519,-2.9008,0.2573,60.7293,5.551
1588751136829,29.8198,-1.9381,0.2578,60.8449,5.551
1588751136850,29.7372,5.8852,0.258,60.8779,5.531
1588751136870,29.7867,4.1018,0.2581,60.9109,5.531
1588751136890,29.7867,-4.6255,0.2582,60.9439,4.878
1588751136910,29.8033,-7.6007,0.2584,60.977,4.878
1588751136930,29.7867,1.0463,0.2585,60.9935,4.878
1588751136950,29.7372,-10.4157,0.2585,60.9935,4.921
1588751136970,29.7867,-0.299,0.2585,60.9935,4.921
1588751136990,29.8198,-3.5878,0.2587,61.0265,4.921
1588751137010,29.8528,-2.1697,0.2588,61.0595,4.921
1588751137030,29.9353,-3.9674,0.2591,61.1256,5.239
1588751137050,29.9519,11.6255,0.2593,61.1916,5.239
1588751137070,29.9023,30.3154,0.2594,61.1916,5.239
1588751137090,29.9684,-32.6196,0.2593,61.1751,5.136
1588751137110,30.0014,2.849,0.2594,61.1916,5.136
1588751137130,29.9849,6.3622,0.2594,61.1916,5.136
1588751137150,29.9188,13.3091,0.2593,61.1586,5.234
1588751137170,29.8363,25.2114,0.2591,61.1091,5.234
1588751137190,29.7867,-30.5654,0.2588,61.043,4.949
1588751137210,29.7702,-0.1494,0.2584,60.9605,4.949
1588751137230,29.7207,4.546,0.258,60.8614,4.949
1588751137250,29.6712,-15.8283,0.2576,60.7788,4.949
1588751137270,29.7042,3.1238,0.2573,60.7128,4.873
1588751137290,29.8033,-11.2388,0.2572,60.6798,4.873
1588751137310,29.9353,-1.637,0.2574,60.7293,4.873
1588751137330,30.084,-2.9812,0.2578,60.8449,5.095
1588751137350,30.2326,-0.5231,0.2584,60.9935,5.095
1588751137370,30.3977,-5.9127,0.2592,61.1751,5.095
1588751137390,30.5463,4.2842,0.2601,61.3898,5.262
1588751137410,30.5628,23.6719,0.2609,61.5714,5.262
1588751137430,30.4802,-33.1535,0.2615,61.7035,5.24
1588751137450,30.3812,-3.3281,0.2617,61.753,5.24
1588751137470,30.4637,5.3702,0.2618,61.786,5.24
1588751137490,30.5298,-12.8664,0.2621,61.8521,5.176
1588751137510,30.5463,-16.0507,0.2624,61.9181,5.176
1588751137530,30.4967,-26.4906,0.2625,61.9511,5.176
1588751137550,30.4472,-6.6686,0.2625,61.9511,4.882
1588751137570,30.4637,-12.2915,0.2624,61.9346,4.882
1588751137590,30.4472,-13.1744,0.2623,61.9016,4.882
1588751137610,30.3812,-2.2734,0.2621,61.8521,4.668
1588751137630,30.3481,6.9525,0.2618,61.786,4.668
1588751137650,30.3646,3.8562,0.2616,61.7365,4.668
1588751137670,30.2986,-8.3731,0.2615,61.7365,5.001
1588751137690,30.1665,10.3123,0.2615,61.72,5.001
1588751137710,30.0179,0.5289,0.2612,61.6539,4.857
1588751137730,29.9188,8.2005,0.2608,61.5549,4.857
1588751137750,29.8528,-14.6158,0.2603,61.4393,4.857
1588751137770,29.7537,-13.9281,0.2597,61.3072,4.857
1588751137790,29.6051,3.2201,0.259,61.1256,4.947
1588751137810,29.6216,-13.9236,0.2582,60.9605,4.947
1588751137830,29.6877,0.3728,0.2577,60.8284,4.947
1588751137851,29.7042,-2.9763,0.2573,60.7293,5.107
1588751137871,29.8198,3.7157,0.257,60.6798,5.107
1588751137891,29.9519,20.1377,0.2571,60.6963,5.107
1588751137911,30.0674,-28.2071,0.2573,60.7458,5.109
1588751137931,30.084,23.8591,0.2576,60.8119,5.109
1588751137951,29.9849,-36.2538,0.2577,60.8449,5.109
1588751137971,29.8693,-4.3941,0.2576,60.8119,4.919
1588751137991,29.7537,-12.6377,0.2573,60.7458,4.919
1588751138011,29.7042,-10.5777,0.257,60.6632,4.919
1588751138031,29.6547,9.9795,0.2566,60.5807,4.919
1588751138051,29.6051,-17.9611,0.2562,60.4816,4.816
1588751138071,29.6547,-10.459,0.2559,60.3991,4.816
1588751138091,29.7207,-11.3232,0.2557,60.3495,4.816
1588751138111,29.7702,-2.366,0.2556,60.3495,5.259
1588751138131,29.7867,-13.6422,0.2557,60.366,5.259
1588751138151,29.7372,-6.3498,0.2557,60.366,5.259
1588751138171,29.7207,-5.764,0.2558,60.3991,4.936
1588751138191,29.7372,-7.5349,0.256,60.4321,4.936
1588751138211,29.7042,-11.9931,0.2561,60.4486,4.936
1588751138231,29.7042,4.2206,0.2561,60.4651,4.936
1588751138251,29.6877,13.5182,0.2562,60.4651,4.909
1588751138271,29.7372,-14.098,0.2562,60.4816,4.909
1588751138291,29.7537,15.037,0.2563,60.4981,4.909
1588751138311,29.9023,2.2984,0.2564,60.5146,4.964
1588751138331,30.0344,-8.8788,0.2567,60.5972,4.964
1588751138351,30.0509,8.0081,0.2571,60.6798,4.964
1588751138371,30.0179,6.6854,0.2573,60.7458,4.942
1588751138391,30.0179,10.1564,0.2575,60.7788,4.942
1588751138411,29.9684,4.0209,0.2576,60.8119,4.942
1588751138431,29.9353,15.6891,0.2576,60.7953,4.781
1588751138451,29.9023,1.191,0.2574,60.7458,4.781
1588751138471,29.8693,8.8184,0.2571,60.6798,4.781
1588751138491,29.8528,9.6878,0.2569,60.6137,4.781
1588751138511,29.8528,11.5783,0.2566,60.5477,5.112
1588751138531,29.9353,-21.0482,0.2564,60.4981,5.112
1588751138551,30.0509,14.5359,0.2564,60.4981,5.337
1588751138571,30.1005,4.3011,0.2567,60.5642,5.337
1588751138591,30.216,9.9177,0.2571,60.6798,5.337
1588751138611,30.3316,0.1491,0.2578,60.8284,5.251
1588751138631,30.4307,-1.2713,0.2587,61.043,5.251
1588751138651,30.4637,-8.7494,0.2596,61.2577,4.935
1588751138671,30.5793,9.2294,0.2606,61.4723,4.935
1588751138691,30.6288,16.9369,0.2615,61.687,4.935
1588751138711,30.6288,-25.4436,0.2622,61.8521,4.935
1588751138731,30.5958,9.8279,0.2626,61.9511,4.732
1588751138751,30.4802,-25.7078,0.2628,61.9842,4.732
1588751138771,30.4967,26.5326,0.2628,62.0007,4.732
1588751138791,30.5463,10.5914,0.263,62.0337,5.019
1588751138811,30.6123,-11.7266,0.2633,62.1163,5.019
1588751138831,30.5958,16.1193,0.2636,62.1823,5.019
1588751138851,30.5133,-20.8545,0.2637,62.1988,5.019
1588751138871,30.3977,6.1621,0.2636,62.1823,5.082
1588751138891,30.2491,5.6993,0.2633,62.0998,5.082
1588751138911,30.1005,-8.3294,0.2628,61.9677,5.082
1588751138931,29.9519,-1.06,0.262,61.786,5.082
1588751138951,29.8363,-6.1026,0.2611,61.5714,5.03
1588751138971,29.7867,-8.6975,0.2603,61.3732,5.055
1588751138991,29.7207,-3.6001,0.2596,61.2246,5.055
1588751139011,29.5886,10.4282,0.2589,61.076,5.055
1588751139031,29.473,35.1396,0.2582,60.8944,4.759
1588751139051,29.407,18.3072,0.2573,60.6963,4.759
1588751139071,29.407,19.5248,0.2566,60.5312,4.759
1588751139091,29.44,20.1844,0.2561,60.3991,5.116
1588751139111,29.5886,-26.1072,0.2559,60.366,5.116
1588751139131,29.7042,-10.896,0.2561,60.4156,5.116
1588751139151,29.7702,8.2749,0.2564,60.4816,4.988
1588751139171,29.8858,2.8197,0.2568,60.5807,4.988
1588751139191,30.0344,-3.7168,0.2574,60.6963,4.988
1588751139211,29.9684,-6.7645,0.2578,60.7953,4.988
1588751139231,29.8693,12.1361,0.2579,60.7953,5.128
1588751139251,29.7867,-14.1631,0.2577,60.7458,5.128
1588751139271,29.7537,5.276,0.2576,60.7128,5.128
1588751139291,29.7537,-12.4823,0.2575,60.6963,5.335
1588751139311,29.8033,18.7337,0.2576,60.7128,5.335
1588751139331,29.9188,-25.6686,0.2578,60.7458,5.335
1588751139351,29.9849,3.2042,0.2582,60.8449,4.932
1588751139371,30.0014,11.5051,0.2586,60.9439,4.932
1588751139391,30.0674,4.1104,0.259,61.043,4.932
1588751139411,30.216,-7.7731,0.2596,61.1586,5.255
1588751139431,30.3151,29.5821,0.2602,61.3072,5.255
1588751139451,30.3151,9.8939,0.2607,61.4393,4.92
1588751139471,30.3151,0.3016,0.2611,61.5218,4.92
1588751139491,30.2821,11.03,0.2613,61.5549,4.92
1588751139511,30.2491,-19.9209,0.2612,61.5384,4.758
1588751139531,30.1995,-12.8625,0.2609,61.4723,4.758
1588751139551,30.1995,-8.0268,0.2606,61.3898,4.758
1588751139571,30.183,-15.6023,0.2602,61.2907,4.758
1588751139591,30.183,-11.2667,0.2598,61.2246,4.865
1588751139611,30.183,6.656,0.2595,61.1421,4.865
1588751139631,30.216,1.9468,0.2594,61.1091,4.865
1588751139651,30.2821,8.2143,0.2594,61.1256,4.802
1588751139671,30.3812,7.1811,0.2597,61.1916,4.802
1588751139691,30.4472,19.6979,0.2601,61.2907,4.802
1588751139711,30.5463,-25.2609,0.2606,61.4063,4.802
1588751139731,30.6123,5.4239,0.2612,61.5549,4.802
1588751139751,30.5628,13.1973,0.2618,61.687,4.742
1588751139771,30.5958,-16.0172,0.2622,61.7695,4.742
1588751139791,30.6784,13.0987,0.2627,61.9016,4.742
1588751139811,30.6288,-21.197,0.2633,62.0502,4.72
1588751139831,30.5298,9.0274,0.2636,62.1328,4.72
1588751139852,30.3646,12.3997,0.2636,62.1163,4.72
1588751139872,30.2986,7.5107,0.2633,62.0502,4.72
1588751139892,30.2986,-8.4815,0.2631,61.9842,5.157
1588751139912,30.3316,7.2711,0.2629,61.9511,5.157
1588751139932,30.3481,8.9222,0.2627,61.9181,4.688
1588751139952,30.3812,-9.1457,0.2626,61.8851,4.688
1588751139972,30.4307,5.3793,0.2627,61.9016,4.688
1588751139992,30.4307,-15.982,0.2628,61.9346,4.688
1588751140012,30.3316,-2.5038,0.2627,61.9181,4.599
1588751140032,30.1995,21.0297,0.2625,61.8686,4.599
1588751140052,30.117,-27.955,0.2622,61.786,4.918
1588751140072,30.1005,2.4197,0.2619,61.72,4.918
1588751140092,30.117,-5.283,0.2616,61.6539,4.929
1588751140112,30.183,18.4396,0.2614,61.6209,4.929
1588751140132,30.1995,-28.3964,0.2613,61.5879,4.929
1588751140152,30.15,22.8897,0.2611,61.5384,4.929
1588751140172,30.183,4.8191,0.2609,61.5053,5.209
1588751140192,30.1995,11.1723,0.261,61.5218,5.209
1588751140212,30.216,-22.112,0.261,61.5218,5.209
1588751140232,30.183,19.5573,0.261,61.5218,5.018
1588751140252,30.15,-25.9163,0.2609,61.4888,5.018
1588751140272,30.0674,-7.2861,0.2607,61.4393,5.018
1588751140292,29.9519,9.5877,0.2604,61.3732,4.647
1588751140312,29.8198,4.8778,0.26,61.2907,4.647
1588751140332,29.7207,7.9996,0.2596,61.1751,4.657
1588751140352,29.6216,-15.4701,0.2591,61.0595,4.657
1588751140372,29.5886,0.2241,0.2586,60.9605,4.657
1588751140392,29.5556,-0.9697,0.2583,60.8614,4.657
1588751140412,29.3905,11.2506,0.2577,60.7458,4.72
1588751140432,29.2749,7.5553,0.2571,60.5807,4.72
1588751140452,29.2419,2.961,0.2564,60.4156,4.72
1588751140472,29.2914,20.4289,0.2559,60.3,4.971
1588751140492,29.44,-23.9193,0.2557,60.2835,4.971
1588751140512,29.6712,12.2641,0.256,60.333,4.971
1588751140532,29.9684,4.3703,0.2567,60.4981,5.316
1588751140552,30.2326,6.4665,0.2578,60.7623,5.316
1588751140572,30.4307,-23.8917,0.2591,61.0925,5.316
1588751140592,30.6123,5.7876,0.2606,61.4393,5.22
1588751140612,30.7609,1.7417,0.2622,61.8025,5.22
1588751140632,30.7939,12.4755,0.2636,62.1328,5.22
1588751140652,30.7279,-19.7499,0.2645,62.3639,5.22
1588751140672,30.7279,1.7617,0.2652,62.496,5.233
1588751140692,30.7279,-2.1474,0.2656,62.5951,5.233
1588751140712,30.6453,-10.3172,0.2658,62.6446,5.233
1588751140732,30.6123,12.7291,0.2658,62.6281,4.978
1588751140752,30.6619,12.4299,0.2658,62.6446,4.978
1588751140772,30.7444,4.071,0.2661,62.7107,4.978
1588751140792,30.7444,-20.3955,0.2664,62.7932,4.978
1588751140812,30.6784,7.8303,0.2665,62.8097,4.689
1588751140832,30.6288,18.9416,0.2665,62.8097,4.689
1588751140852,30.6123,9.9604,0.2664,62.7767,4.689
1588751140872,30.5298,8.7341,0.2661,62.7107,4.693
1588751140892,30.5133,19.8475,0.2659,62.6611,4.693
1588751140912,30.4967,40.8964,0.2657,62.5951,4.693
1588751140932,30.4307,8.86,0.2654,62.529,4.984
1588751140952,30.3481,-25.6935,0.265,62.43,4.984
1588751140972,30.2656,12.8944,0.2646,62.3474,4.984
1588751140992,30.1995,27.267,0.2642,62.2484,4.984
1588751141012,30.183,11.0603,0.2637,62.1493,4.916
1588751141032,30.15,-24.4154,0.2633,62.0337,4.916
1588751141052,30.117,-8.5478,0.2628,61.9181,4.916
1588751141072,30.084,8.9801,0.2622,61.786,5.235
1588751141092,30.0509,7.3176,0.2618,61.687,5.235
1588751141112,30.0014,2.8676,0.2614,61.5879,5.235
1588751141132,29.9519,8.418,0.2611,61.5218,4.969
1588751141152,29.9188,1.883,0.2608,61.4558,4.969
1588751141172,29.9188,0.2258,0.2606,61.4063,4.969
1588751141192,29.9023,-4.9574,0.2604,61.3567,4.969
1588751141212,29.8528,-6.3747,0.2601,61.2907,4.618
1588751141232,29.8198,2.2504,0.2598,61.2246,4.618
1588751141252,29.7867,21.0637,0.2594,61.1421,4.618
1588751141272,29.7867,4.712,0.2592,61.076,4.618
1588751141292,29.7702,-7.7578,0.259,61.043,5.306
1588751141312,29.7372,10.9297,0.2588,60.9935,5.306
1588751141332,29.7372,5.7435,0.2586,60.9605,5.306
1588751141352,29.7702,6.0431,0.2587,60.977,5.213
1588751141372,29.7702,1.9447,0.2589,61.0265,5.213
1588751141392,29.8198,-13.4423,0.2592,61.1091,5.213
1588751141412,29.8858,-6.2161,0.2597,61.2081,5.213
1588751141432,29.9023,-5.7761,0.26,61.3072,4.897
1588751141452,29.9188,-14.6749,0.2603,61.3732,4.897
1588751141472,29.9188,5.1866,0.2605,61.4063,4.897
1588751141492,29.9519,-7.8832,0.2605,61.4228,4.981
1588751141512,29.9849,-8.7798,0.2606,61.4393,4.981
1588751141532,29.9849,22.4337,0.2606,61.4393,4.707
1588751141552,29.9684,6.2374,0.2605,61.4228,4.707
1588751141572,30.0014,0.527,0.2605,61.4228,4.707
1588751141592,30.0509,-3.6126,0.2605,61.4393,4.707
1588751141612,30.0509,-11.9739,0.2606,61.4558,4.981
1588751141632,30.0509,5.2682,0.2607,61.4723,4.981
1588751141652,30.1005,-12.9432,0.2608,61.5053,4.981
1588751141672,30.2326,10.5836,0.261,61.5549,4.981
1588751141692,30.3977,13.3501,0.2615,61.687,5.179
1588751141712,30.5463,12.351,0.2623,61.8686,5.179
1588751141732,30.6453,-21.1652,0.2631,62.0667,5.179
1588751141752,30.7609,-2.6708,0.264,62.2814,5.194
1588751141772,30.7774,0.1532,0.2649,62.496,5.194
1588751141792,30.7279,-11.4485,0.2655,62.6446,5.194
1588751141812,30.6619,5.9865,0.2658,62.7107,5.153
1588751141832,30.7114,-9.655,0.266,62.7767,5.153
1588751141852,30.8105,-7.8381,0.2664,62.8593,5.142
1588751141872,30.7444,-14.9024,0.2668,62.9418,5.142
1588751141892,30.6619,12.3503,0.267,62.9914,5.142
1588751141912,30.5298,-12.4987,0.2669,62.9749,4.743
1588751141932,30.3812,2.0808,0.2665,62.8758,4.743
1588751141952,30.2656,-12.9049,0.266,62.7437,4.743
1588751141972,30.1995,1.9182,0.2653,62.5951,4.583
1588751141992,30.0674,-26.3449,0.2645,62.4135,4.583
1588751142012,30.0179,-9.3444,0.2637,62.2153,4.583
1588751142032,29.9849,8.4881,0.2629,62.0172,5.0
1588751142052,29.9353,3.1818,0.262,61.8191,5.0
1588751142072,29.8528,-7.0843,0.2612,61.6209,5.0
1588751142092,29.8858,17.0264,0.2605,61.4558,4.979
1588751142112,29.9849,15.113,0.2601,61.3732,4.979
1588751142132,30.0179,26.7911,0.2598,61.3072,4.979
1588751142152,29.9684,-28.0364,0.2595,61.2412,4.848
1588751142172,29.8858,6.5844,0.2592,61.1586,4.848
1588751142192,29.8363,-7.0206,0.2589,61.076,4.848
1588751142212,29.9353,-8.3547,0.2587,61.043,5.263
1588751142232,29.9849,-3.442,0.2589,61.076,5.263
1588751142252,30.084,-9.9955,0.2591,61.1421,5.263
1588751142272,30.117,-4.7954,0.2594,61.1916,5.027
1588751142292,30.1005,10.6024,0.2596,61.2412,5.027
1588751142312,30.1005,23.4148,0.2597,61.2577,5.027
1588751142332,30.0674,17.0369,0.2596,61.2412,5.073
1588751142352,29.9849,-21.9996,0.2595,61.1916,5.073
1588751142372,29.9519,2.6227,0.2593,61.1421,5.073
1588751142392,30.0014,-14.84,0.2593,61.1421,5.17
1588751142412,30.0674,-11.2556,0.2594,61.1751,5.17
1588751142432,30.1005,-19.4614,0.2595,61.2081,5.17
1588751142452,30.1665,-0.7507,0.2597,61.2412,5.059
1588751142472,30.117,8.9047,0.2598,61.2742,5.059
1588751142492,30.117,8.2389,0.2599,61.2907,5.059
1588751142512,30.084,2.6283,0.2598,61.2907,4.798
1588751142532,30.0509,-14.209,0.2597,61.2412,4.798
1588751142552,30.0509,-8.9666,0.2595,61.1916,4.782
1588751142572,30.0014,9.0334,0.2592,61.1256,4.782
1588751142592,30.0179,14.2406,0.2589,61.076,4.782
1588751142612,30.1005,-17.4847,0.2588,61.043,4.883
1588751142632,30.183,13.9431,0.2589,61.0595,4.883
1588751142652,30.2491,-19.8605,0.2591,61.1256,4.883
1588751142672,30.3316,18.7561,0.2596,61.2412,4.873
1588751142692,30.4307,22.0727,0.2603,61.4063,4.873
1588751142712,30.4802,-28.5911,0.261,61.5879,4.873
1588751142732,30.4472,4.3061,0.2616,61.7035,4.946
1588751142752,30.4802,-5.6703,0.2619,61.7695,4.946
1588751142772,30.5793,-0.0758,0.2622,61.8521,4.946
1588751142792,30.5298,5.8356,0.2625,61.9346,5.054
1588751142812,30.4307,3.7174,0.2626,61.9511,5.054
1588751142832,30.3646,-16.9382,0.2626,61.9346,5.054
1588751142852,30.216,-10.8649,0.2624,61.8851,4.743
1588751142872,30.1995,-7.1072,0.2621,61.8191,4.743
1588751142892,30.2491,5.1443,0.262,61.786,4.743
1588751142912,30.2326,-7.178,0.2619,61.786,5.005
1588751142932,30.1665,15.7904,0.2618,61.753,5.005
1588751142952,30.117,5.1358,0.2615,61.687,5.319
1588751142972,30.1995,7.5368,0.2613,61.6374,5.319
1588751142992,30.2491,6.7845,0.2613,61.6209,5.319
1588751143012,30.2656,3.471,0.2612,61.6044,4.787
1588751143032,30.183,-6.1769,0.261,61.5549,4.787
1588751143052,30.117,0.2261,0.2606,61.4723,4.787
1588751143072,30.0344,-2.0308,0.2602,61.3732,4.787
1588751143092,30.0344,5.6227,0.2597,61.2577,4.836
1588751143112,30.0179,-14.3349,0.2593,61.1586,4.836
1588751143132,30.0509,11.0179,0.2589,61.0595,4.851
1588751143152,30.1335,-24.5564,0.2586,61.01,4.851
1588751143172,30.216,-2.3184,0.2587,61.0265,4.851
1588751143192,30.2491,-2.0208,0.2588,61.076,4.94
1588751143212,30.2821,1.0487,0.259,61.1091,4.94
1588751143232,30.3316,5.6155,0.2593,61.1916,4.94
1588751143252,30.3316,0.1502,0.2596,61.2577,4.802
1588751143272,30.2656,1.0517,0.2597,61.2907,4.802
1588751143292,30.15,-21.6794,0.2598,61.2907,4.802
1588751143312,30.0674,-0.6759,0.2596,61.2577,4.802
1588751143332,29.9684,-9.1982,0.2595,61.2412,5.296
1588751143352,29.9023,-4.4236,0.2594,61.2246,5.296
1588751143372,29.8363,0.3749,0.2593,61.1916,5.296
1588751143392,29.7867,-1.0492,0.2591,61.1421,5.296
1588751143412,29.7372,-9.0248,0.2588,61.076,4.859
1588751143432,29.7372,-7.0877,0.2585,61.01,4.859
1588751143452,29.7867,25.9662,0.2584,60.977,4.859
1588751143472,29.9353,-29.5027,0.2584,60.9935,4.87
1588751143492,30.0674,-4.0384,0.2587,61.0595,4.87
1588751143512,30.1995,4.1214,0.2593,61.1916,4.87
1588751143532,30.2491,7.0482,0.2598,61.3237,4.974
1588751143552,30.2986,-7.6623,0.2604,61.4558,4.974
1588751143572,30.4472,-11.3306,0.261,61.5879,4.953
1588751143592,30.5133,19.9199,0.2617,61.753,4.953
1588751143612,30.4967,-25.6009,0.2622,61.8851,4.953
1588751143632,30.3812,1.9748,0.2627,61.9842,4.953
1588751143652,30.2821,9.4595,0.2627,62.0007,4.736
1588751143672,30.2326,4.8556,0.2626,61.9677,4.736
1588751143692,30.183,-14.8011,0.2623,61.9016,4.736
1588751143712,30.1005,1.6662,0.2619,61.786,4.768
1588751143732,30.0509,2.0399,0.2613,61.6539,4.768
1588751143752,30.1665,6.4016,0.2609,61.5549,4.768
1588751143772,30.1995,38.6732,0.2606,61.4888,5.043
1588751143792,30.1995,13.3018,0.2604,61.4558,5.043
1588751143812,30.1665,9.9667,0.2603,61.4228,5.043
1588751143832,29.9684,-19.5753,0.2599,61.3402,5.052
1588751143852,29.8858,6.2927,0.2595,61.2246,5.052
1588751143873,29.8198,1.4979,0.259,61.1091,5.052
1588751143893,29.8363,6.0481,0.2586,61.0265,5.121
1588751143913,29.8858,0.6729,0.2585,61.01,5.121
1588751143933,29.8363,23.5189,0.2585,60.9935,5.121
1588751143953,29.8693,0.5231,0.2584,60.977,5.121
1588751143973,30.0014,24.6866,0.2585,60.9935,5.121
1588751143993,30.117,-30.5832,0.2588,61.076,5.49
1588751144013,30.15,-2.4725,0.2591,61.1421,5.49
1588751144033,30.15,-12.143,0.2593,61.1916,5.49
1588751144053,30.15,-3.3737,0.2594,61.2081,4.934
1588751144073,30.183,-4.8726,0.2595,61.2246,4.932
1588751144093,30.1995,10.678,0.2596,61.2412,4.932
1588751144113,30.0344,11.8511,0.2594,61.1751,4.932
1588751144133,29.8693,3.5148,0.2588,61.043,4.797
1588751144153,29.8363,16.5001,0.258,60.8449,4.797
1588751144173,29.8033,-22.6401,0.2573,60.6632,4.797
1588751144193,29.7372,0.2225,0.2567,60.5146,4.831
1588751144213,29.7372,-8.1899,0.2561,60.3826,4.831
1588751144233,29.7537,-0.9604,0.2558,60.2835,4.831
1588751144253,29.7867,-4.4973,0.2555,60.2009,4.897
1588751144273,29.8363,-0.8848,0.2553,60.1514,4.897
1588751144293,29.9353,-2.7267,0.2553,60.1349,4.897
1588751144313,30.0674,2.1392,0.2556,60.2009,5.302
1588751144333,30.1995,11.4594,0.256,60.3,5.302
1588751144353,30.3316,12.6515,0.2567,60.4651,5.38
1588751144373,30.4637,-17.6618,0.2577,60.6798,5.38
1588751144393,30.5463,16.6528,0.2587,60.9109,5.38
1588751144413,30.5958,20.4996,0.2596,61.1421,5.08
1588751144433,30.5628,9.8761,0.2604,61.3072,5.08
1588751144453,30.5793,6.3896,0.2609,61.4393,5.08
1588751144473,30.6619,-13.8431,0.2615,61.5879,5.261
1588751144493,30.7939,1.8915,0.2622,61.753,5.261
1588751144513,30.7609,25.5996,0.2628,61.8851,5.261
1588751144533,30.6453,23.7409,0.2631,61.9346,4.553
1588751144553,30.4637,33.406,0.2629,61.9181,4.553
1588751144573,30.2821,-40.4445,0.2625,61.8191,4.553
1588751144593,30.216,-9.1896,0.262,61.687,4.87
1588751144613,30.2821,4.7521,0.2616,61.6044,4.883
1588751144633,30.2986,-8.9431,0.2613,61.5384,4.883
1588751144653,30.2986,-7.3695,0.2611,61.4888,4.883
1588751144673,30.3151,-9.6042,0.261,61.4723,4.873
1588751144693,30.3316,-10.2028,0.2611,61.4888,4.873
1588751144713,30.3316,11.2408,0.2611,61.5053,4.872
1588751144733,30.3151,-18.1082,0.2609,61.4558,4.872
1588751144753,30.183,7.6501,0.2605,61.3567,0.16
1588751144773,30.0674,25.7021,0.2599,61.2081,0.16
1588751144793,30.0179,-14.8947,0.2593,61.076,0.16
1588751144813,29.9188,-3.1354,0.2587,60.9274,0.16
1588751144833,29.8363,-5.5049,0.258,60.7788,5.109
1588751144853,29.7702,-2.451,0.2573,60.6137,5.109
1588751144873,29.7537,5.4773,0.2567,60.4651,5.109
1588751144893,29.7372,15.7177,0.2562,60.3495,5.276
1588751144913,29.6877,-18.738,0.2558,60.2505,5.276
1588751144933,29.6216,16.302,0.2553,60.1349,5.276
1588751144953,29.6051,-22.8684,0.2548,60.0028,5.276
1588751144973,29.6051,7.6155,0.2543,59.9037,5.276
1588751144993,29.6877,8.041,0.254,59.8212,5.146
1588751145013,29.7702,2.6369,0.2538,59.7881,5.146
1588751145033,29.7702,1.5377,0.2537,59.7551,5.146
1588751145053,29.8198,20.994,0.2536,59.7551,5.06
1588751145073,29.9188,1.9051,0.2538,59.8047,5.06
1588751145093,29.9849,-4.2539,0.2543,59.9037,5.041
1588751145113,30.0509,-4.4817,0.2547,60.0193,5.041
1588751145133,30.183,14.8109,0.2553,60.1514,5.02
1588751145153,30.1995,-21.8611,0.2558,60.267,5.02
1588751145173,30.216,-10.1606,0.2562,60.366,5.02
1588751145193,30.3151,3.7752,0.2566,60.4651,5.02
1588751145213,30.3646,6.373,0.2571,60.5807,5.401
1588751145233,30.3977,-13.2779,0.2576,60.6963,5.401
1588751145253,30.4637,-12.9421,0.2581,60.8119,5.401
1588751145273,30.5463,-2.8375,0.2587,60.9605,5.401
1588751145293,30.6288,-6.1324,0.2594,61.1256,5.117
1588751145313,30.6619,-4.8015,0.2601,61.2907,5.117
