ts,pwrA,rpwrA,curA,apwrA,screA
1588752281620,20.6394,-2.2033,0.1571,36.7216,3.258
1588752281640,20.6559,-11.3468,0.1574,36.7876,3.258
1588752281660,20.6724,-14.5305,0.1576,36.8372,3.194
1588752281680,20.6559,-5.0896,0.1578,36.8867,3.194
1588752281700,20.6229,-10.7462,0.158,36.9362,3.194
1588752281720,20.6064,-8.1293,0.1581,36.9692,3.194
1588752281740,20.6394,-10.3696,0.1582,36.9858,3.155
1588752281760,20.6724,-8.8416,0.1583,37.0023,3.155
1588752281780,20.6889,-2.5363,0.1583,36.9858,3.155
1588752281800,20.7054,-13.1642,0.1582,36.9858,3.403
1588752281820,20.7219,-6.6655,0.1581,36.9692,3.403
1588752281840,20.7054,-5.0083,0.158,36.9362,3.403
1588752281860,20.6724,4.0159,0.1579,36.9032,3.403
1588752281880,20.6559,-7.9326,0.1577,36.8702,3.399
1588752281900,20.6889,-6.5995,0.1576,36.8372,3.399
1588752281920,20.7384,-3.0655,0.1576,36.8372,3.399
1588752281940,20.8045,-0.8125,0.1576,36.8537,3.449
1588752281960,20.821,-11.2912,0.1578,36.8702,3.449
1588752281980,20.8045,-3.9259,0.1579,36.9032,3.219
1588752282000,20.788,-13.2657,0.158,36.9197,3.219
1588752282020,20.755,-5.0076,0.158,36.9362,3.219
1588752282040,20.7384,-6.7096,0.1581,36.9527,3.219
1588752282060,20.6889,-6.0401,0.1581,36.9527,3.221
1588752282080,20.6229,-10.5337,0.1581,36.9362,3.221
1588752282100,20.5733,-7.1893,0.1579,36.9197,3.221
1588752282120,20.5403,-11.8478,0.1578,36.8702,3.329
1588752282140,20.5238,-4.5912,0.1576,36.8206,3.329
1588752282160,20.5073,-8.3066,0.1573,36.7711,3.329
1588752282181,20.4908,-8.3,0.1572,36.7381,3.329
1588752282201,20.4412,-8.8932,0.1568,36.6555,3.344
1588752282221,20.3752,-5.2709,0.1565,36.5895,3.344
1588752282241,20.3091,-8.9879,0.1562,36.5069,3.344
1588752282261,20.2101,-14.6126,0.1558,36.4244,3.24
1588752282281,20.1771,-9.8909,0.1555,36.3418,3.24
1588752282301,20.1771,-8.7992,0.1552,36.2758,3.24
1588752282321,20.1605,-7.8784,0.1549,36.2097,3.48
1588752282341,20.1605,-12.4993,0.1547,36.1602,3.48
1588752282361,20.1275,-5.1598,0.1545,36.1272,3.48
1588752282381,20.0615,-2.5612,0.1543,36.0611,3.495
1588752282401,20.0119,-18.0995,0.154,35.9951,3.495
1588752282421,19.9624,-12.2122,0.1537,35.929,3.25
1588752282441,19.8964,-10.9409,0.1534,35.863,3.25
1588752282461,19.8468,-2.6723,0.1531,35.7804,3.25
1588752282481,19.8468,-15.5238,0.1527,35.7144,3.108
1588752282501,19.7973,-14.421,0.1524,35.6483,3.108
1588752282521,19.7808,-7.1028,0.1521,35.5823,3.108
1588752282541,19.8303,5.6806,0.152,35.5493,3.108
1588752282561,19.8468,-13.615,0.1519,35.5162,3.09
1588752282581,19.8138,-7.3417,0.1518,35.4997,3.09
1588752282601,19.7973,-1.6076,0.1517,35.4667,3.207
1588752282621,19.7643,-7.6714,0.1515,35.4502,3.207
1588752282641,19.7147,-11.177,0.1514,35.4337,3.207
1588752282661,19.6487,-4.6706,0.1513,35.4007,3.335
1588752282681,19.6157,-10.8753,0.1512,35.3841,3.335
1588752282701,19.5991,-5.4797,0.1511,35.3511,3.335
1588752282721,19.5826,-11.8013,0.151,35.3346,3.335
1588752282741,19.5496,-5.4308,0.1509,35.3181,3.335
1588752282761,19.5331,-1.6429,0.1508,35.3016,3.222
1588752282781,19.5991,-11.5398,0.1508,35.2851,3.222
1588752282801,19.6652,-12.6365,0.1508,35.2851,3.222
1588752282821,19.7312,-11.1757,0.1508,35.2851,3.222
1588752282841,19.7478,-12.5616,0.1508,35.2851,3.354
1588752282861,19.7643,-1.816,0.1508,35.3016,3.354
1588752282881,19.7312,-13.4087,0.1509,35.3016,3.354
1588752282901,19.6982,-13.3698,0.1508,35.3016,3.354
1588752282921,19.6817,-17.1798,0.1508,35.3016,3.361
1588752282941,19.6652,-6.9992,0.1507,35.2686,3.361
1588752282961,19.6652,-13.9093,0.1507,35.2686,3.361
1588752282981,19.6982,1.2526,0.1506,35.2521,3.335
1588752283001,19.7312,-5.3798,0.1507,35.2686,3.335
1588752283021,19.7643,-7.7174,0.1508,35.2851,3.335
1588752283041,19.7808,-10.397,0.1508,35.3016,3.335
1588752283061,19.7973,-9.6938,0.1509,35.3181,3.145
1588752283081,19.8138,-5.7313,0.1509,35.3181,3.145
1588752283101,19.8468,-14.1362,0.151,35.3346,3.145
1588752283121,19.8468,-17.6525,0.151,35.3346,3.207
1588752283141,19.8468,-13.5432,0.151,35.3346,3.207
1588752283161,19.8633,-12.4556,0.151,35.3346,3.233
1588752283181,19.8633,-12.4556,0.151,35.3346,3.233
1588752283201,19.7973,-6.246,0.151,35.3511,3.233
1588752283221,19.7643,-6.7574,0.151,35.3346,3.339
1588752283241,19.7478,-9.119,0.151,35.3346,3.339
1588752283261,19.7478,-10.078,0.151,35.3511,3.339
1588752283281,19.7478,2.9862,0.1511,35.3676,3.339
1588752283301,19.7478,2.1663,0.1512,35.3841,3.339
1588752283321,19.7643,-14.4523,0.1513,35.4172,3.338
1588752283341,19.7643,-4.2911,0.1515,35.4667,3.338
1588752283361,19.7643,-15.2648,0.1516,35.4832,3.338
1588752283381,19.7147,-12.7552,0.1516,35.4997,3.313
1588752283401,19.6652,-1.782,0.1516,35.4832,3.313
1588752283421,19.6322,-11.9712,0.1515,35.4667,3.313
1588752283441,19.5991,-0.5213,0.1515,35.4502,3.479
1588752283461,19.5496,0.0868,0.1514,35.4337,3.479
1588752283481,19.5331,-6.2551,0.1512,35.4007,3.479
1588752283501,19.5991,-12.1386,0.1511,35.3511,3.302
1588752283521,19.6982,-10.5311,0.151,35.3346,3.302
1588752283541,19.7478,-14.1328,0.151,35.3181,3.302
1588752283562,19.7808,-9.5322,0.151,35.3181,3.302
1588752283582,19.7973,-12.4508,0.151,35.3181,3.28
1588752283602,19.7808,-8.3588,0.151,35.3181,3.28
1588752283622,19.7643,-19.1129,0.1511,35.3346,3.342
1588752283642,19.7312,-1.3848,0.1511,35.3346,3.342
1588752283662,19.6982,-17.5596,0.1511,35.3346,3.282
1588752283682,19.6982,2.8114,0.1512,35.3346,3.282
1588752283702,19.6652,-11.8092,0.1512,35.3511,3.282
1588752283722,19.6157,-4.7917,0.1512,35.3511,3.261
1588752283742,19.5991,-8.4892,0.1512,35.3346,3.261
1588752283762,19.6322,-6.0294,0.1511,35.3181,3.261
1588752283782,19.6487,-10.1969,0.1511,35.3181,3.261
1588752283802,19.6322,0.995,0.1511,35.3016,3.165
1588752283822,19.6322,-9.3928,0.1509,35.2686,3.165
1588752283842,19.6652,0.4318,0.1508,35.2355,3.165
1588752283862,19.7147,-14.6392,0.1506,35.2025,3.177
1588752283882,19.6982,-7.1894,0.1505,35.1695,3.177
1588752283902,19.6652,-10.7573,0.1503,35.1365,3.177
1588752283922,19.6817,-8.5987,0.1502,35.0869,3.17
1588752283942,19.7147,-7.0387,0.15,35.0539,3.17
1588752283962,19.7312,-5.8529,0.1499,35.0209,3.17
1588752283982,19.7478,-0.3002,0.1498,35.0044,3.184
1588752284002,19.7643,2.4429,0.1498,35.0044,3.184
1588752284022,19.7478,-12.0134,0.1497,35.0044,3.184
1588752284042,19.7808,-7.8233,0.1497,34.9879,3.134
1588752284062,19.7973,-7.4871,0.1497,34.9879,3.134
1588752284082,19.7808,-7.6587,0.1498,35.0044,3.134
1588752284102,19.7973,-9.038,0.1499,35.0374,3.401
1588752284122,19.8468,0.043,0.1501,35.0869,3.401
1588752284142,19.8798,-2.9248,0.1504,35.1365,3.401
1588752284162,19.8798,-8.3716,0.1506,35.2025,3.116
1588752284182,19.8798,-8.3787,0.1507,35.2355,3.116
1588752284202,19.8303,-10.3532,0.151,35.3016,3.236
1588752284222,19.8138,-6.7096,0.1511,35.3181,3.236
1588752284242,19.8138,-12.7329,0.1511,35.3346,3.236
1588752284262,19.8303,-0.7363,0.1512,35.3511,3.236
1588752284282,19.8964,-8.4559,0.1513,35.3841,3.414
1588752284302,19.9294,-2.1249,0.1515,35.4172,3.414
1588752284322,19.9624,-3.7704,0.1516,35.4502,3.414
1588752284342,20.0119,-7.3794,0.1517,35.4832,3.213
1588752284362,20.0119,-6.2311,0.1518,35.4997,3.213
1588752284382,19.9954,-9.8794,0.1519,35.5162,3.213
1588752284402,19.9954,-5.4204,0.1519,35.5327,3.163
1588752284422,20.0119,-2.8709,0.1519,35.5327,3.163
1588752284442,19.9954,-4.6463,0.1519,35.5327,3.163
1588752284462,19.9954,-4.9471,0.1519,35.5327,3.163
1588752284482,19.9789,-4.3866,0.1519,35.5327,3.26
1588752284502,19.9459,-14.3801,0.1519,35.5327,3.26
1588752284522,19.9129,-6.623,0.1519,35.5327,3.26
1588752284542,19.8798,2.4364,0.1519,35.5327,3.339
1588752284563,19.8633,4.9073,0.152,35.5493,3.339
1588752284583,19.8633,-15.816,0.1521,35.5823,3.339
1588752284603,19.8468,-7.9597,0.1522,35.6153,3.169
1588752284623,19.8138,-14.4135,0.1522,35.6153,3.169
1588752284643,19.8138,-15.2502,0.1523,35.6318,3.167
1588752284663,19.8303,-13.0569,0.1523,35.6483,3.167
1588752284683,19.7312,-8.3086,0.1523,35.6483,3.252
1588752284703,19.7478,-8.9368,0.1522,35.6153,3.252
1588752284723,19.7973,-6.2484,0.1521,35.5823,3.252
1588752284743,19.8633,-13.1456,0.152,35.5658,3.252
1588752284763,19.8798,-11.6319,0.1519,35.5493,3.241
1588752284783,19.8798,-2.8715,0.1519,35.5493,3.241
1588752284803,19.8798,-7.4752,0.1519,35.5327,3.241
1588752284823,19.9294,-11.4988,0.1518,35.5327,3.235
1588752284843,19.9789,-6.8732,0.1518,35.5327,3.235
1588752284863,20.0285,-12.4117,0.1519,35.5493,3.235
1588752284883,20.0615,-4.3064,0.1521,35.5823,3.175
1588752284903,20.0945,-10.9908,0.1522,35.6153,3.175
1588752284923,20.111,3.8362,0.1523,35.6483,3.175
1588752284943,20.078,-6.4742,0.1523,35.6648,3.175
1588752284963,20.0615,-5.0519,0.1523,35.6648,3.322
1588752284983,20.111,-7.5468,0.1524,35.6648,3.322
1588752285003,20.1605,-9.3355,0.1524,35.6814,3.322
1588752285023,20.144,-12.3414,0.1525,35.7144,3.268
1588752285043,20.1275,-4.1939,0.1526,35.7309,3.268
1588752285063,20.1771,-10.1168,0.1528,35.7804,3.264
1588752285083,20.2266,-3.2875,0.153,35.83,3.264
1588752285103,20.2761,-7.292,0.1533,35.896,3.264
1588752285123,20.3257,-8.2918,0.1535,35.9455,3.24
1588752285143,20.3257,-7.7012,0.1538,35.9951,3.24
1588752285163,20.2761,-9.127,0.1539,36.0281,3.24
1588752285183,20.2431,-9.1299,0.154,36.0446,3.24
1588752285203,20.2101,-7.9369,0.1541,36.0776,3.261
1588752285223,20.2266,-11.5536,0.1542,36.0941,3.261
1588752285243,20.2266,-10.5489,0.1542,36.0941,3.261
1588752285263,20.1936,-16.3319,0.1543,36.1106,3.227
1588752285283,20.1605,0.0885,0.1543,36.1106,3.227
1588752285303,20.0945,-9.228,0.1542,36.0941,3.227
1588752285323,20.045,-4.7618,0.1542,36.0941,3.238
1588752285343,20.0285,-8.108,0.1541,36.0776,3.238
1588752285363,20.0285,1.8994,0.1541,36.0776,3.238
1588752285383,20.045,-10.5393,0.1541,36.0611,3.238
1588752285403,20.0615,-8.1487,0.1541,36.0611,3.35
1588752285423,20.1275,-7.3297,0.1541,36.0776,3.35
1588752285443,20.1771,-7.7642,0.1542,36.0941,3.35
1588752285463,20.2761,-3.7563,0.1543,36.1272,3.369
1588752285483,20.3917,-5.2552,0.1545,36.1767,3.369
1588752285503,20.4577,-8.621,0.1548,36.2427,3.304
1588752285523,20.4908,-3.0222,0.1551,36.3088,3.304
1588752285543,20.4743,2.7158,0.1553,36.3748,3.304
1588752285563,20.4743,2.3191,0.1556,36.4244,3.236
1588752285583,20.5073,-12.6927,0.1558,36.4904,3.236
1588752285603,20.5403,-18.044,0.1561,36.5399,3.236
1588752285623,20.5898,-9.0542,0.1563,36.606,3.255
1588752285643,20.6394,-9.6738,0.1566,36.6555,3.255
1588752285663,20.6724,-16.5586,0.1568,36.7051,3.255
1588752285683,20.6889,-8.9562,0.1569,36.7381,3.255
1588752285703,20.7219,-12.7085,0.157,36.7711,3.164
1588752285723,20.7715,-4.6318,0.1572,36.8041,3.164
1588752285743,20.788,-10.2394,0.1572,36.8206,3.164
1588752285763,20.788,-8.7597,0.1573,36.8206,3.317
1588752285783,20.821,-6.6882,0.1574,36.8372,3.317
1588752285803,20.8375,-7.6254,0.1574,36.8702,3.317
1588752285823,20.854,-14.2192,0.1575,36.8867,3.201
1588752285843,20.887,-11.7745,0.1576,36.9197,3.201
1588752285863,20.9036,-14.9461,0.1577,36.9362,3.201
1588752285883,20.9201,-4.8312,0.1578,36.9527,3.252
1588752285903,20.9036,-7.4224,0.1578,36.9692,3.252
1588752285923,20.9036,-9.1876,0.1578,36.9692,3.252
1588752285943,20.9201,-14.998,0.1579,36.9692,3.221
1588752285963,20.9696,-9.9366,0.1579,37.0023,3.221
1588752285983,21.0026,-8.0121,0.1581,37.0188,3.221
1588752286003,21.0357,-11.0409,0.1582,37.0518,3.26
1588752286023,21.0522,-0.954,0.1583,37.0848,3.26
1588752286043,21.0026,-13.5435,0.1584,37.1013,3.416
1588752286063,20.9861,-6.559,0.1585,37.1179,3.416
1588752286083,20.9366,-7.0046,0.1585,37.1179,3.416
1588752286103,20.9036,-9.8809,0.1584,37.1013,3.19
1588752286123,20.8375,-16.1996,0.1583,37.0848,3.19
1588752286143,20.8045,-7.9729,0.1582,37.0518,3.19
1588752286163,20.8045,-8.0993,0.1581,37.0188,3.399
1588752286183,20.788,-8.0956,0.158,37.0023,3.399
1588752286203,20.7715,-2.8963,0.1579,36.9692,3.399
1588752286223,20.8045,-7.9094,0.1579,36.9692,3.373
1588752286243,20.854,-12.8626,0.1579,36.9692,3.373
1588752286263,20.9036,-16.0705,0.1579,36.9858,3.123
1588752286283,20.9366,0.3625,0.1579,36.9692,3.123
1588752286303,21.0026,6.0014,0.158,36.9858,3.123
1588752286323,21.0191,2.6277,0.158,37.0023,3.123
1588752286343,20.9861,-6.273,0.1581,37.0023,3.238
1588752286363,20.9366,-9.8571,0.1581,37.0188,3.238
1588752286383,20.9201,-10.5558,0.1581,37.0188,3.363
1588752286403,20.9696,-10.5606,0.1582,37.0353,3.363
1588752286423,21.0191,-18.7537,0.1583,37.0683,3.363
1588752286443,21.0687,-9.6166,0.1584,37.1013,3.363
1588752286463,21.1512,-0.3186,0.1586,37.1344,3.39
1588752286483,21.2338,-9.0654,0.1588,37.2004,3.39
1588752286503,21.3163,2.0988,0.1591,37.2499,3.39
1588752286523,21.2998,-11.8986,0.1593,37.2995,3.175
1588752286543,21.2833,-3.5631,0.1595,37.3325,3.175
1588752286563,21.3163,-5.608,0.1596,37.3655,3.175
1588752286583,21.3494,-7.4601,0.1596,37.382,3.175
1588752286603,21.2998,-7.3737,0.1597,37.3985,3.551
1588752286623,21.2338,-4.6158,0.1597,37.3985,3.551
1588752286643,21.1843,-8.3108,0.1596,37.382,3.315
1588752286663,21.1677,-13.7665,0.1596,37.349,3.315
1588752286683,21.1843,-6.8272,0.1595,37.349,3.315
1588752286703,21.2008,-8.9762,0.1596,37.3655,3.373
1588752286723,21.2503,-6.8311,0.1596,37.382,3.373
1588752286743,21.2668,-9.7796,0.1597,37.3985,3.373
1588752286763,21.2338,-14.458,0.1597,37.3985,3.169
1588752286783,21.2173,-6.9263,0.1597,37.3985,3.169
1588752286803,21.1677,-9.0757,0.1598,37.3985,3.169
1588752286823,21.1347,-2.4279,0.1598,37.4151,3.032
1588752286843,21.1017,-8.8103,0.1598,37.4151,3.032
1588752286863,21.0852,-7.8727,0.1598,37.4151,3.032
1588752286883,21.0522,-8.9452,0.1599,37.4316,3.032
1588752286903,20.9696,-4.3935,0.1599,37.4316,3.078
1588752286924,20.9201,-9.39,0.1599,37.4316,3.078
1588752286944,20.8705,-3.1144,0.1598,37.4151,3.078
1588752286964,20.854,-7.1956,0.1597,37.3985,3.182
1588752286984,20.9036,2.0144,0.1596,37.382,3.182
1588752287004,20.9696,-10.6997,0.1596,37.3655,3.266
1588752287024,21.0026,-16.4029,0.1596,37.3655,3.266
1588752287044,21.0191,-1.8313,0.1596,37.382,3.266
1588752287064,21.0522,-6.8813,0.1597,37.3985,3.411
1588752287084,21.1017,-6.2532,0.1598,37.4316,3.411
1588752287104,21.1512,-7.6538,0.1599,37.4481,3.411
1588752287124,21.1512,-5.1244,0.16,37.4646,3.27
1588752287144,21.1843,-14.2719,0.16,37.4646,3.27
1588752287164,21.1677,-5.351,0.16,37.4646,3.27
1588752287184,21.1677,-5.351,0.16,37.4646,3.27
1588752287204,21.1512,-4.2139,0.16,37.4646,3.178
1588752287224,21.1347,-4.2594,0.16,37.4646,3.178
1588752287244,21.1512,-10.7244,0.1599,37.4481,3.178
1588752287264,21.1843,-12.6438,0.16,37.4646,3.293
1588752287284,21.1677,-23.9784,0.16,37.4646,3.293
1588752287304,21.1843,-7.074,0.1601,37.4811,3.293
1588752287324,21.1677,-8.56,0.1601,37.4976,3.291
1588752287344,21.1017,3.2575,0.1601,37.4976,3.291
1588752287364,21.0852,-11.3089,0.1602,37.4976,3.291
1588752287384,21.0852,-13.1306,0.1602,37.4976,3.234
1588752287404,21.1017,-6.2663,0.1601,37.4976,3.234
1588752287424,21.0852,-2.1115,0.1601,37.4811,3.234
1588752287444,21.0687,-13.9787,0.16,37.4646,3.234
1588752287464,21.0522,-5.668,0.16,37.4481,3.246
1588752287484,21.0522,-7.4736,0.1599,37.4481,3.246
1588752287504,21.0687,-7.2014,0.1599,37.4481,3.246
1588752287524,21.0522,-15.7409,0.16,37.4646,3.35
1588752287544,21.0357,-5.0354,0.1601,37.4811,3.35
1588752287564,21.0026,-12.874,0.1602,37.4976,3.35
1588752287584,21.0026,-0.7353,0.1602,37.5141,3.265
1588752287604,20.9696,-9.1895,0.1602,37.5141,3.265
1588752287624,20.9531,-12.1356,0.1602,37.4976,3.265
1588752287644,20.9696,-7.0782,0.1601,37.4976,3.226
1588752287664,20.9861,5.7186,0.1601,37.4976,3.226
1588752287684,21.0026,5.7186,0.1601,37.4811,3.226
1588752287704,20.9861,-22.7609,0.16,37.4646,3.064
1588752287724,21.0026,-3.8005,0.1599,37.4316,3.064
1588752287744,20.9861,-7.1934,0.1597,37.3985,3.064
1588752287764,20.9531,-3.1545,0.1595,37.349,3.157
1588752287784,20.8705,-18.6443,0.1594,37.316,3.157
1588752287804,20.7715,-13.7777,0.1592,37.2665,3.157
1588752287824,20.7219,-1.1858,0.159,37.2334,3.214
1588752287844,20.6559,-4.0011,0.1588,37.1839,3.214
1588752287864,20.5898,-12.3184,0.1586,37.1344,3.222
1588752287884,20.5403,-12.7701,0.1583,37.0683,3.222
1588752287904,20.4577,-12.8716,0.158,37.0023,3.222
1588752287924,20.3917,-7.9472,0.1577,36.9197,3.179
1588752287944,20.3257,-6.8214,0.1573,36.8372,3.179
1588752287964,20.2431,-8.4744,0.1569,36.7216,3.179
1588752287984,20.144,2.1522,0.1564,36.606,3.332
1588752288004,20.045,-12.7367,0.1559,36.4739,3.332
1588752288024,19.9459,-12.2712,0.1553,36.3418,3.332
1588752288045,19.8468,-9.3438,0.1547,36.2097,3.034
1588752288065,19.7643,-13.9044,0.1541,36.0611,3.034
1588752288085,19.6982,-9.3122,0.1535,35.9125,3.034
1588752288105,19.5991,-5.7633,0.1529,35.7804,3.192
1588752288125,19.5826,-3.751,0.1523,35.6648,3.192
1588752288145,19.6322,-6.9073,0.1519,35.5658,3.036
1588752288165,19.6487,-8.5267,0.1516,35.4832,3.046
1588752288185,19.6322,-8.5186,0.1515,35.4502,3.046
1588752288205,19.6487,-10.0542,0.1512,35.4007,3.046
1588752288225,19.6652,-11.8236,0.1512,35.3841,3.2
1588752288245,19.6322,-8.8807,0.1512,35.3841,3.2
1588752288265,19.5991,-4.067,0.1512,35.3841,3.2
1588752288285,19.5991,-9.4215,0.1511,35.3841,3.2
1588752288305,19.5991,3.2039,0.1511,35.3676,3.134
1588752288325,19.5991,-15.7625,0.1511,35.3676,3.134
1588752288345,19.5826,-9.8309,0.151,35.3511,3.222
1588752288365,19.5661,-0.3465,0.151,35.3346,3.222
1588752288385,19.5826,-6.796,0.1509,35.3181,3.222
1588752288405,19.6322,-6.7903,0.1508,35.2851,3.274
1588752288425,19.6487,-8.0086,0.1506,35.2521,3.274
1588752288445,19.6817,-12.3791,0.1505,35.2355,3.274
1588752288465,19.7147,-0.3884,0.1505,35.219,3.12
1588752288485,19.6817,-11.482,0.1505,35.219,3.12
1588752288505,19.6487,-4.6474,0.1505,35.219,3.12
1588752288525,19.6157,-9.7542,0.1505,35.219,3.12
1588752288545,19.6487,-10.007,0.1506,35.2355,3.12
1588752288565,19.6652,-8.1362,0.1507,35.2686,3.369
1588752288585,19.6652,-8.1427,0.1508,35.2851,3.369
1588752288605,19.6322,-19.8746,0.1509,35.3181,3.369
1588752288625,19.6322,-8.8643,0.1509,35.3181,3.167
1588752288645,19.6487,-11.4952,0.1509,35.3181,3.167
1588752288665,19.6652,-13.0112,0.1509,35.3016,3.167
1588752288685,19.7147,-6.5802,0.1509,35.3016,3.167
1588752288705,19.6982,-4.3584,0.1509,35.3016,3.125
1588752288725,19.6652,-13.9275,0.1509,35.3016,3.125
1588752288745,19.6157,-7.2153,0.1508,35.3016,3.125
1588752288765,19.5826,5.1694,0.1508,35.2851,3.125
1588752288785,19.5661,-14.7806,0.1507,35.2521,3.268
1588752288805,19.5496,-9.5062,0.1505,35.2355,3.268
1588752288825,19.5166,-2.7576,0.1504,35.2025,3.268
1588752288845,19.5001,-7.6095,0.1502,35.1695,3.268
1588752288865,19.5166,-6.9739,0.1502,35.153,3.174
1588752288885,19.5331,-1.2055,0.1501,35.1365,3.174
1588752288905,19.5661,-13.1912,0.1502,35.153,3.415
1588752288925,19.5826,-3.3118,0.1502,35.153,3.415
1588752288945,19.6157,-2.2829,0.1503,35.1695,3.415
1588752288965,19.6487,-2.5842,0.1503,35.186,3.26
1588752288985,19.6652,-11.4757,0.1504,35.2025,3.26
1588752289005,19.6322,-5.1988,0.1504,35.2025,3.26
1588752289025,19.5991,-9.2471,0.1504,35.186,3.313
1588752289045,19.5661,-9.9898,0.1503,35.1695,3.313
1588752289065,19.5661,-11.4235,0.1503,35.1695,3.313
1588752289085,19.5661,-8.1538,0.1503,35.1695,3.315
1588752289105,19.5331,-10.1106,0.1503,35.1695,3.315
1588752289125,19.4836,-11.1745,0.1502,35.153,3.315
1588752289145,19.4671,-10.0229,0.1502,35.153,3.224
1588752289165,19.4671,-9.9344,0.1501,35.12,3.224
1588752289185,19.4671,-9.932,0.1501,35.12,3.224
1588752289205,19.5661,-10.7522,0.15,35.1034,3.224
1588752289225,19.5991,-15.1518,0.1501,35.12,3.393
1588752289245,19.6487,-3.3114,0.1502,35.153,3.393
1588752289265,19.6982,-9.663,0.1504,35.186,3.393
1588752289285,19.7312,-5.0771,0.1505,35.2355,3.488
1588752289305,19.7478,4.5272,0.1507,35.2851,3.488
1588752289325,19.7312,-12.9321,0.1509,35.3181,3.488
1588752289345,19.7478,0.6063,0.151,35.3511,3.283
1588752289365,19.7808,-4.9677,0.1511,35.3676,3.283
1588752289385,19.7973,-12.837,0.1512,35.4007,3.283
1588752289405,19.7808,-7.2389,0.1513,35.4172,3.2
1588752289425,19.7643,-12.6093,0.1513,35.4172,3.2
1588752289445,19.7478,-6.6026,0.1513,35.4172,3.2
1588752289465,19.7147,-10.3901,0.1513,35.4172,3.306
1588752289485,19.6652,-0.6071,0.1512,35.4007,3.306
1588752289505,19.6487,-6.466,0.1511,35.3841,3.306
1588752289525,19.6652,-12.5054,0.1511,35.3676,3.296
1588752289545,19.6817,5.2225,0.151,35.3511,3.296
1588752289565,19.6487,-13.6295,0.151,35.3511,3.296
1588752289585,19.6157,-13.6311,0.1511,35.3511,3.296
1588752289605,19.5826,-4.2777,0.151,35.3511,3.296
1588752289625,19.5991,-5.1357,0.151,35.3511,3.276
1588752289645,19.6487,-7.4376,0.151,35.3511,3.276
1588752289665,19.6982,-10.54,0.1511,35.3676,3.276
1588752289685,19.7147,-3.2257,0.1512,35.3841,3.03
1588752289705,19.6817,-11.9482,0.1512,35.4007,3.03
1588752289725,19.6652,-9.5111,0.1513,35.4007,3.03
1588752289745,19.6322,-8.6343,0.1513,35.4007,3.03
1588752289765,19.6157,-4.0227,0.1511,35.3841,3.399
1588752289785,19.6487,4.9681,0.1511,35.3676,3.399
1588752289805,19.6157,-14.1145,0.1511,35.3676,3.399
1588752289825,19.5496,-9.1267,0.1511,35.3676,3.117
1588752289845,19.5331,-11.5308,0.1511,35.3676,3.117
1588752289865,19.5496,-2.7284,0.1511,35.3841,3.117
1588752289885,19.5991,0.1301,0.1511,35.3841,3.462
1588752289905,19.6157,-13.5683,0.1512,35.4007,3.462
1588752289925,19.6487,-8.2123,0.1512,35.4172,3.461
1588752289945,19.6652,-9.013,0.1512,35.4172,3.461
1588752289965,19.6322,-11.2554,0.1512,35.4172,3.461
1588752289985,19.6652,-5.5335,0.1512,35.4172,3.266
1588752290005,19.6817,-7.1571,0.1513,35.4337,3.266
1588752290025,19.6817,-11.8764,0.1513,35.4337,3.266
1588752290045,19.6652,-5.4065,0.1513,35.4337,3.226
1588752290065,19.6487,-3.6408,0.1513,35.4337,3.226
1588752290085,19.6322,-6.3899,0.1513,35.4172,3.226
1588752290105,19.6322,-6.3455,0.1513,35.4172,3.226
1588752290125,19.6322,-5.7453,0.1512,35.4172,3.357
1588752290145,19.6322,-8.0402,0.1512,35.4007,3.357
1588752290165,19.6157,-1.1279,0.1512,35.4007,3.357
1588752290186,19.6322,-1.1279,0.1512,35.4007,3.357
1588752290206,19.5991,-12.3988,0.1513,35.4172,3.357
1588752290226,19.6157,-9.5142,0.1513,35.4172,3.337
1588752290246,19.6322,-11.3397,0.1513,35.4172,3.337
1588752290266,19.6652,-1.6922,0.1513,35.4172,3.337
1588752290286,19.6982,-8.3868,0.1514,35.4337,3.068
1588752290306,19.7312,2.2567,0.1514,35.4337,3.068
1588752290326,19.7478,-14.2982,0.1513,35.4337,3.068
1588752290346,19.7312,-11.583,0.1513,35.4172,3.068
1588752290366,19.7478,-4.2384,0.1511,35.3676,3.071
1588752290386,19.7643,-10.3662,0.1509,35.3346,3.071
1588752290406,19.7973,-10.8483,0.1508,35.3016,3.071
1588752290426,19.8468,-1.2101,0.1507,35.2686,3.318
1588752290446,19.8964,-8.1813,0.1507,35.2851,3.318
1588752290466,19.9129,-9.7743,0.1507,35.3016,3.318
1588752290486,19.9129,-4.2297,0.1508,35.3016,3.202
1588752290506,19.8798,-12.8945,0.1508,35.3181,3.202
1588752290526,19.7973,-6.9684,0.1509,35.3346,3.202
1588752290546,19.7973,-2.9429,0.151,35.3511,3.252
1588752290566,19.8633,-9.6354,0.1512,35.4007,3.252
1588752290586,19.9459,-15.4075,0.1514,35.4502,3.252
1588752290606,19.9954,-5.8888,0.1517,35.4997,3.141
1588752290626,20.0615,-7.8615,0.1518,35.5493,3.141
1588752290646,20.0945,-4.2178,0.152,35.5658,3.141
1588752290666,20.111,-7.4026,0.152,35.5823,3.301
1588752290686,20.0615,-3.8753,0.1521,35.5988,3.301
1588752290706,20.0945,2.8778,0.1522,35.6153,3.301
1588752290726,20.144,-4.4889,0.1524,35.6648,3.281
1588752290746,20.1605,-10.184,0.1526,35.7144,3.281
