ts,ihd03A,ihd05A,ihd07A,ithdA
1588748896488,89.05,72.34,51.67,137.95
1588748896509,89.03,72.6,51.63,138.02
1588748896529,89.03,72.68,51.55,137.95
1588748896550,88.85,72.65,51.39,137.82
1588748896570,88.82,72.62,51.36,137.77
1588748896590,88.71,72.6,51.5,137.72
1588748896610,88.7,72.58,51.56,137.7
1588748896631,88.68,72.57,51.55,137.75
1588748896652,88.74,72.56,51.54,137.79
1588748896672,88.75,72.58,51.5,137.84
1588748896692,88.81,72.51,51.52,137.79
1588748896713,88.78,72.36,51.5,137.58
1588748896734,88.75,72.15,51.46,137.45
1588748896754,88.67,71.89,51.41,137.25
1588748896774,88.65,71.76,51.32,137.15
1588748896795,88.77,71.61,51.19,137.07
1588748896819,88.96,71.58,51.17,137.16
1588748896840,89.21,71.61,51.12,137.43
1588748896860,89.42,71.66,51.08,137.6
1588748896880,89.57,71.65,51.13,137.73
1588748896900,89.79,71.63,51.07,137.88
1588748896920,89.81,71.56,51.13,137.96
1588748896941,89.75,71.55,51.1,138.08
1588748896961,89.65,71.59,51.12,138.09
1588748896982,89.65,71.79,51.16,138.19
1588748897003,89.67,72.16,51.14,138.34
1588748897024,89.66,72.36,51.19,138.44
1588748897048,89.71,72.62,51.28,138.59
1588748897069,89.69,72.88,51.31,138.66
1588748897090,89.68,73.0,51.35,138.77
1588748897111,89.69,73.07,51.4,138.82
1588748897132,89.72,73.1,51.42,138.87
1588748897153,89.67,73.11,51.35,138.82
1588748897174,89.45,72.98,51.17,138.57
1588748897194,89.12,72.89,51.03,138.18
1588748897214,88.84,72.71,50.87,137.76
1588748897237,88.57,72.53,50.8,137.41
1588748897257,88.24,72.36,50.66,137.02
1588748897279,88.13,72.19,50.58,136.82
1588748897300,88.11,71.94,50.53,136.68
1588748897320,88.19,71.79,50.58,136.73
1588748897340,88.27,71.71,50.7,136.85
1588748897360,88.35,71.77,50.89,137.05
1588748897380,88.44,71.79,51.04,137.15
1588748897400,88.46,71.97,51.24,137.22
1588748897420,88.5,72.09,51.29,137.24
1588748897440,88.5,72.23,51.36,137.32
1588748897460,88.61,72.4,51.45,137.44
1588748897480,88.64,72.5,51.47,137.56
1588748897500,88.64,72.58,51.54,137.71
1588748897521,88.49,72.58,51.65,137.58
1588748897541,88.39,72.43,51.65,137.43
1588748897562,88.26,72.25,51.66,137.23
1588748897582,88.27,72.13,51.69,137.21
1588748897602,88.25,71.92,51.75,137.1
1588748897627,88.34,71.82,51.73,137.05
1588748897648,88.33,71.69,51.72,136.87
1588748897668,88.42,71.66,51.72,136.75
1588748897688,88.47,71.72,51.85,136.8
1588748897709,88.59,71.83,52.04,137.09
1588748897729,88.66,71.95,52.14,137.33
1588748897749,88.88,72.16,52.26,137.74
1588748897769,89.04,72.18,52.27,137.99
1588748897790,89.25,72.18,52.22,138.3
1588748897811,89.34,72.15,52.13,138.38
1588748897831,89.23,72.13,52.08,138.28
1588748897852,89.11,72.05,51.88,138.2
1588748897872,88.89,72.08,51.73,138.12
1588748897892,88.66,72.02,51.56,137.94
1588748897912,88.45,72.05,51.42,137.72
1588748897932,88.38,72.07,51.31,137.62
1588748897953,88.37,72.05,51.23,137.67
1588748897974,88.53,71.99,51.28,137.82
1588748897994,88.72,72.08,51.29,138.13
1588748898014,88.78,72.2,51.31,138.45
1588748898037,88.91,72.26,51.3,138.57
1588748898057,88.96,72.46,51.3,138.61
1588748898080,89.07,72.63,51.46,138.81
1588748898100,89.18,72.87,51.68,139.13
1588748898120,89.35,73.09,51.8,139.42
1588748898140,89.34,73.21,51.9,139.52
1588748898160,89.28,73.3,51.91,139.47
1588748898180,89.21,73.3,51.91,139.47
1588748898201,89.04,73.27,51.88,139.28
1588748898221,88.95,73.26,51.88,139.18
1588748898241,88.89,73.2,52.04,139.06
1588748898261,88.88,73.04,52.15,139.02
1588748898281,88.9,72.98,52.24,138.97
1588748898302,88.93,72.79,52.39,138.95
1588748898322,88.97,72.69,52.37,138.9
1588748898343,89.04,72.55,52.25,138.77
1588748898364,89.18,72.43,51.94,138.55
1588748898384,89.32,72.32,51.72,138.33
1588748898408,89.41,72.21,51.5,138.13
1588748898428,89.41,72.1,51.2,137.83
1588748898449,89.37,71.94,51.0,137.59
1588748898470,89.35,71.92,50.85,137.57
1588748898490,89.31,72.02,50.87,137.69
1588748898511,89.38,72.14,50.98,137.79
1588748898532,89.49,72.23,51.19,138.03
1588748898553,89.65,72.44,51.49,138.42
1588748898573,89.75,72.59,51.69,138.64
1588748898594,89.79,72.7,51.79,138.79
1588748898615,89.85,72.75,51.78,138.76
1588748898635,89.79,72.77,51.67,138.66
1588748898657,89.65,72.79,51.56,138.56
1588748898679,89.53,72.75,51.54,138.42
1588748898700,89.35,72.71,51.55,138.32
1588748898721,89.18,72.6,51.58,138.33
1588748898742,89.04,72.53,51.58,138.33
1588748898763,88.79,72.44,51.56,138.21
1588748898788,88.72,72.44,51.56,138.21
1588748898808,88.69,72.4,51.66,138.28
1588748898829,88.67,72.44,51.76,138.35
1588748898850,88.56,72.54,51.78,138.33
1588748898871,88.38,72.66,51.69,138.28
1588748898892,88.17,72.68,51.58,138.11
1588748898913,87.94,72.67,51.46,137.89
1588748898934,87.7,72.59,51.4,137.67
1588748898954,87.59,72.5,51.34,137.43
1588748898974,87.52,72.31,51.25,137.28
1588748898999,87.45,72.13,51.16,136.99
1588748899019,87.51,71.86,51.08,136.74
1588748899040,87.67,71.75,51.05,136.67
1588748899060,87.79,71.71,51.08,136.81
1588748899080,87.91,71.68,51.18,136.89
1588748899101,87.93,71.76,51.33,137.05
1588748899121,87.91,71.82,51.39,137.03
1588748899142,87.78,71.98,51.47,137.05
1588748899162,87.7,72.24,51.58,137.15
1588748899183,87.7,72.37,51.62,137.32
1588748899203,87.84,72.55,51.77,137.61
1588748899224,87.97,72.61,51.81,137.78
1588748899244,88.15,72.63,51.9,137.9
1588748899266,88.13,72.55,51.89,137.81
1588748899287,88.23,72.43,51.91,137.79
1588748899309,88.21,72.18,51.86,137.72
1588748899330,88.2,71.95,51.84,137.67
1588748899351,88.27,71.71,51.71,137.68
1588748899371,88.29,71.55,51.66,137.78
1588748899392,88.37,71.6,51.61,137.96
1588748899413,88.56,71.76,51.57,138.33
1588748899434,88.81,71.9,51.67,138.68
1588748899455,89.07,72.06,51.8,139.0
1588748899479,89.29,72.27,51.92,139.27
1588748899500,89.58,72.54,52.11,139.51
1588748899520,89.71,72.74,52.22,139.69
1588748899540,89.84,72.85,52.33,139.76
1588748899560,89.97,72.91,52.36,139.86
1588748899580,90.09,72.95,52.38,139.94
1588748899600,90.18,72.89,52.25,139.97
1588748899620,90.15,72.72,52.23,139.84
1588748899640,90.07,72.58,52.17,139.64
1588748899660,89.83,72.5,52.2,139.35
1588748899680,89.69,72.45,52.16,139.17
1588748899700,89.33,72.26,52.07,138.8
1588748899720,89.07,72.24,51.93,138.48
1588748899740,88.85,72.12,51.78,138.18
1588748899760,88.64,72.0,51.69,137.89
1588748899780,88.48,71.92,51.64,137.69
1588748899800,88.34,71.82,51.64,137.4
1588748899820,88.23,71.66,51.57,137.15
1588748899841,88.1,71.56,51.5,136.96
1588748899861,87.93,71.49,51.33,136.62
1588748899881,87.81,71.46,51.32,136.42
1588748899901,87.74,71.41,51.24,136.2
1588748899922,87.7,71.46,51.22,136.23
1588748899942,87.76,71.59,51.14,136.27
1588748899962,87.78,71.67,51.08,136.37
1588748899983,87.88,71.77,51.04,136.49
1588748900003,87.99,71.86,51.16,136.8
1588748900023,88.05,71.91,51.27,136.97
1588748900048,88.11,71.89,51.31,137.14
1588748900069,88.33,72.08,51.4,137.43
1588748900090,88.5,72.36,51.49,137.78
1588748900110,88.55,72.59,51.53,138.07
1588748900130,88.5,72.74,51.6,138.15
1588748900150,88.32,72.76,51.59,138.25
1588748900170,88.17,72.67,51.62,138.28
1588748900190,88.04,72.54,51.71,138.16
1588748900210,87.9,72.39,51.84,138.09
1588748900230,87.9,72.32,51.91,138.02
1588748900250,87.95,72.36,52.09,138.09
1588748900270,88.05,72.39,52.18,138.14
1588748900290,88.15,72.34,52.34,138.26
1588748900310,88.39,72.28,52.42,138.43
1588748900330,88.47,72.3,52.5,138.53
1588748900351,88.76,72.44,52.65,138.82
1588748900372,88.91,72.51,52.65,138.89
1588748900393,89.07,72.6,52.6,138.91
1588748900414,89.12,72.64,52.48,139.06
1588748900434,89.25,72.69,52.36,139.31
1588748900455,89.41,72.76,52.27,139.51
1588748900479,89.53,72.79,52.22,139.73
1588748900499,89.6,72.79,52.29,139.94
1588748900520,89.68,72.74,52.4,139.99
1588748900540,89.73,72.66,52.48,139.91
1588748900560,89.79,72.6,52.51,139.85
1588748900580,89.83,72.57,52.5,139.8
1588748900600,89.89,72.49,52.56,139.78
1588748900620,89.85,72.46,52.61,139.73
1588748900641,89.84,72.45,52.67,139.7
1588748900661,89.82,72.43,52.66,139.61
1588748900682,89.72,72.48,52.65,139.48
1588748900702,89.42,72.41,52.59,139.29
1588748900723,89.23,72.38,52.57,139.14
1588748900744,89.0,72.36,52.56,138.97
1588748900765,88.66,72.32,52.6,138.82
1588748900785,88.57,72.31,52.58,138.72
1588748900805,88.44,72.26,52.56,138.55
1588748900829,88.44,72.26,52.41,138.55
1588748900849,88.61,72.36,52.29,138.53
1588748900869,88.69,72.49,52.05,138.58
1588748900890,88.76,72.55,51.94,138.61
1588748900910,88.8,72.58,51.82,138.76
1588748900930,88.85,72.62,51.85,138.91
1588748900950,89.0,72.62,51.97,139.1
1588748900970,89.09,72.63,52.05,139.27
1588748900991,89.13,72.6,52.1,139.22
1588748901011,89.0,72.5,52.09,138.95
1588748901032,88.85,72.51,52.13,138.75
1588748901053,88.63,72.51,52.15,138.56
1588748901073,88.44,72.55,52.2,138.41
1588748901094,88.39,72.51,52.17,138.26
1588748901114,88.25,72.45,52.06,138.09
1588748901135,88.29,72.43,51.97,138.04
1588748901155,88.4,72.38,51.84,138.02
1588748901179,88.52,72.35,51.67,138.02
1588748901200,88.66,72.4,51.52,138.1
1588748901220,88.8,72.58,51.47,138.33
1588748901240,88.9,72.66,51.45,138.55
1588748901260,89.0,72.69,51.47,138.6
1588748901280,89.08,72.76,51.47,138.67
1588748901301,89.12,72.76,51.55,138.59
1588748901321,89.24,72.6,51.57,138.44
1588748901342,89.31,72.54,51.52,138.17
1588748901362,89.42,72.44,51.36,138.05
1588748901383,89.54,72.48,51.33,137.98
1588748901403,89.6,72.58,51.26,138.04
1588748901424,89.62,72.66,51.31,138.12
1588748901445,89.53,72.7,51.33,138.19
1588748901466,89.44,72.76,51.32,138.24
1588748901487,89.44,72.83,51.32,138.24
1588748901508,89.51,72.98,51.39,138.31
1588748901528,89.67,72.99,51.4,138.41
1588748901549,89.89,72.99,51.48,138.48
1588748901570,89.97,72.87,51.44,138.38
1588748901590,89.87,72.79,51.37,138.16
1588748901610,89.7,72.71,51.33,137.94
1588748901630,89.46,72.63,51.27,137.64
1588748901650,89.17,72.51,51.26,137.35
1588748901671,88.96,72.47,51.17,137.13
1588748901692,88.78,72.33,51.07,136.86
1588748901713,88.73,72.29,51.0,136.66
1588748901734,88.6,72.12,51.0,136.32
1588748901755,88.6,71.98,51.0,136.18
1588748901779,88.53,71.97,51.05,136.23
1588748901799,88.53,71.94,51.14,136.38
1588748901819,88.6,72.04,51.18,136.63
1588748901840,88.68,72.08,51.17,136.9
1588748901861,88.77,72.13,51.23,137.12
1588748901882,88.77,72.17,51.24,137.2
1588748901903,88.72,72.08,51.19,137.23
1588748901923,88.71,72.13,51.2,137.31
1588748901943,88.71,72.25,51.36,137.39
1588748901963,88.7,72.35,51.43,137.52
1588748901984,88.67,72.39,51.46,137.59
1588748902004,88.6,72.46,51.39,137.52
1588748902028,88.57,72.51,51.37,137.47
1588748902049,88.46,72.56,51.28,137.35
1588748902069,88.43,72.53,51.18,137.22
1588748902089,88.46,72.49,51.08,137.08
1588748902109,88.44,72.41,51.0,136.91
1588748902129,88.46,72.35,50.94,136.86
1588748902149,88.59,72.25,50.91,136.89
1588748902170,88.78,72.2,51.04,137.13
1588748902190,89.01,72.12,51.09,137.26
1588748902211,89.16,72.04,51.13,137.31
1588748902232,89.26,71.92,51.08,137.36
1588748902253,89.4,71.83,51.12,137.46
1588748902273,89.4,71.83,51.04,137.53
1588748902300,89.44,71.8,51.02,137.56
1588748902320,89.39,71.91,51.0,137.48
1588748902341,89.29,72.03,50.91,137.43
1588748902361,89.18,72.15,50.82,137.38
1588748902382,89.11,72.15,50.81,137.38
1588748902403,89.04,72.22,50.74,137.31
1588748902423,89.0,72.25,50.77,137.29
1588748902443,89.01,72.31,50.73,137.26
1588748902463,89.01,72.3,50.71,137.32
1588748902486,88.97,72.38,50.54,137.25
1588748902507,88.83,72.45,50.53,137.15
1588748902529,88.75,72.5,50.48,137.18
1588748902549,88.62,72.59,50.56,137.13
1588748902570,88.58,72.64,50.68,137.16
1588748902591,88.54,72.62,50.69,137.05
1588748902611,88.45,72.56,50.75,136.88
1588748902631,88.43,72.62,50.69,136.73
1588748902651,88.25,72.55,50.74,136.53
1588748902671,88.04,72.5,50.72,136.38
1588748902692,87.84,72.33,50.73,136.18
1588748902713,87.67,72.18,50.75,136.03
1588748902734,87.48,71.99,50.86,136.03
1588748902755,87.33,71.78,51.08,135.96
1588748902779,87.29,71.58,51.25,136.01
1588748902799,87.36,71.48,51.4,136.16
1588748902819,87.42,71.37,51.55,136.21
1588748902839,87.45,71.33,51.55,136.31
1588748902860,87.51,71.35,51.61,136.36
1588748902881,87.59,71.26,51.66,136.41
1588748902901,87.77,71.28,51.8,136.51
1588748902922,87.85,71.27,51.92,136.64
1588748902943,88.01,71.41,51.98,136.76
1588748902967,88.25,71.64,52.04,136.99
1588748902987,88.53,71.89,51.89,137.19
1588748903007,88.7,72.04,51.72,137.34
1588748903028,88.9,72.22,51.5,137.54
1588748903049,89.15,72.44,51.31,137.82
1588748903070,89.38,72.56,51.25,138.12
1588748903091,89.47,72.72,51.23,138.27
1588748903112,89.45,72.76,51.26,138.28
1588748903133,89.35,72.72,51.29,138.13
1588748903157,89.15,72.66,51.3,137.94
1588748903178,88.92,72.59,51.3,137.79
1588748903199,88.62,72.45,51.4,137.51
1588748903220,88.39,72.38,51.42,137.39
1588748903241,88.34,72.34,51.47,137.31
1588748903262,88.34,72.41,51.54,137.38
1588748903283,88.37,72.37,51.59,137.38
1588748903303,88.36,72.31,51.62,137.33
1588748903328,88.39,72.21,51.55,137.15
1588748903348,88.37,72.06,51.64,137.0
1588748903369,88.36,72.07,51.74,137.02
1588748903389,88.39,72.03,51.86,137.09
1588748903410,88.31,72.11,51.87,136.97
1588748903431,88.22,72.04,51.76,136.92
1588748903452,88.13,72.04,51.7,136.69
1588748903472,88.03,71.89,51.57,136.62
1588748903493,88.15,71.79,51.55,136.64
1588748903514,88.35,71.7,51.55,136.69
1588748903538,88.54,71.67,51.65,136.76
1588748903559,88.71,71.67,51.7,136.91
1588748903579,88.78,71.65,51.67,137.01
1588748903599,88.75,71.69,51.55,137.01
1588748903619,88.82,71.74,51.44,137.04
1588748903640,88.93,71.76,51.37,137.14
1588748903660,89.1,71.82,51.39,137.32
1588748903681,89.32,71.87,51.39,137.48
1588748903701,89.73,72.0,51.48,137.96
1588748903722,89.99,72.08,51.66,138.31
1588748903743,90.16,72.16,51.78,138.47
1588748903764,90.16,72.16,51.93,138.39
1588748903785,89.98,72.13,51.99,138.27
1588748903807,89.78,72.16,51.96,138.11
1588748903828,89.49,72.26,51.84,137.94
1588748903848,89.28,72.43,51.65,137.84
1588748903868,89.15,72.61,51.63,137.83
1588748903889,89.14,72.82,51.55,137.96
1588748903910,89.2,72.95,51.61,138.08
1588748903931,89.34,73.02,51.61,138.23
1588748903952,89.45,73.13,51.78,138.43
1588748903972,89.44,73.18,51.89,138.6
1588748903992,89.51,73.23,52.01,138.7
1588748904012,89.48,73.2,52.1,138.78
1588748904033,89.35,73.14,52.11,138.66
1588748904053,89.2,73.07,52.19,138.58
1588748904073,88.98,72.92,52.11,138.36
1588748904093,88.8,72.74,52.02,138.16
1588748904113,88.64,72.58,51.86,137.92
1588748904133,88.55,72.49,51.71,137.82
1588748904153,88.55,72.35,51.56,137.67
1588748904173,88.64,72.36,51.57,137.69
1588748904194,88.74,72.39,51.58,137.74
1588748904215,88.86,72.43,51.57,137.77
1588748904235,88.94,72.45,51.53,137.81
1588748904258,89.01,72.39,51.56,137.69
1588748904279,89.11,72.42,51.53,137.61
1588748904300,89.15,72.39,51.51,137.56
1588748904321,89.17,72.35,51.48,137.48
1588748904341,89.12,72.24,51.52,137.41
1588748904361,89.04,72.1,51.54,137.28
1588748904381,88.97,72.05,51.59,137.18
1588748904402,88.92,71.86,51.71,137.1
1588748904422,88.94,71.8,51.72,137.06
1588748904443,89.1,71.79,51.85,137.18
1588748904463,89.21,71.88,51.91,137.36
1588748904483,89.43,72.0,51.99,137.66
1588748904503,89.55,72.1,51.99,137.99
1588748904526,89.76,72.28,52.07,138.27
1588748904547,89.86,72.51,52.12,138.49
1588748904567,89.89,72.61,52.14,138.62
1588748904588,89.8,72.74,52.13,138.67
1588748904608,89.72,72.82,52.15,138.54
1588748904629,89.62,72.82,52.09,138.39
1588748904650,89.36,72.82,52.05,138.18
1588748904671,89.07,72.72,52.01,137.99
1588748904691,88.93,72.69,51.96,137.74
1588748904711,88.84,72.63,51.94,137.49
1588748904732,88.75,72.55,51.96,137.33
1588748904752,88.7,72.44,51.85,137.19
1588748904780,88.62,72.36,51.78,137.04
1588748904800,88.5,72.3,51.69,137.12
1588748904821,88.44,72.29,51.75,137.17
1588748904842,88.3,72.28,51.86,137.3
1588748904863,88.17,72.22,51.94,137.25
1588748904883,88.06,72.12,52.0,137.2
1588748904904,88.04,72.18,51.99,137.17
1588748904928,88.07,72.14,51.88,137.17
1588748904948,88.17,72.18,51.78,137.09
1588748904968,88.43,72.08,51.62,137.04
1588748904989,88.61,72.03,51.49,137.09
1588748905010,88.87,72.12,51.42,137.27
1588748905030,89.18,72.27,51.44,137.6
1588748905050,89.36,72.33,51.46,137.88
1588748905070,89.56,72.36,51.54,138.08
1588748905091,89.57,72.35,51.51,138.21
1588748905112,89.55,72.32,51.47,138.14
1588748905133,89.51,72.27,51.41,138.11
1588748905154,89.42,72.26,51.25,138.01
1588748905178,89.28,72.2,51.21,137.76
1588748905198,89.16,72.11,51.07,137.51
1588748905219,89.06,72.03,51.09,137.29
1588748905239,89.14,72.03,51.09,137.36
1588748905260,89.21,72.11,51.17,137.51
1588748905281,89.27,72.17,51.3,137.55
1588748905301,89.38,72.07,51.51,137.58
1588748905321,89.37,71.98,51.64,137.55
1588748905342,89.26,71.88,51.62,137.5
1588748905363,89.23,71.78,51.61,137.38
1588748905383,89.15,71.63,51.61,137.38
1588748905404,89.1,71.57,51.54,137.33
1588748905428,88.99,71.47,51.51,137.21
1588748905449,88.7,71.21,51.29,136.83
1588748905469,88.46,71.08,51.05,136.51
1588748905489,88.22,70.87,50.88,136.28
1588748905509,88.1,70.84,50.81,136.06
1588748905529,88.05,70.8,50.78,135.98
1588748905549,88.05,70.8,50.93,135.98
1588748905570,88.07,70.95,51.06,136.21
1588748905591,88.13,71.13,51.2,136.48
1588748905611,88.22,71.21,51.27,136.7
1588748905631,88.27,71.32,51.29,136.92
1588748905652,88.3,71.28,51.33,137.0
1588748905672,88.31,71.3,51.3,136.89
1588748905692,88.35,71.35,51.28,136.84
1588748905712,88.44,71.51,51.29,136.94
1588748905733,88.61,71.74,51.28,137.17
1588748905754,88.93,72.03,51.3,137.44
1588748905781,89.08,72.29,51.31,137.67
1588748905802,89.37,72.54,51.29,138.0
1588748905822,89.61,72.68,51.32,138.26
1588748905843,89.82,72.85,51.44,138.59
1588748905863,89.99,72.99,51.54,138.85
1588748905883,89.94,73.01,51.52,138.85
1588748905903,89.83,72.95,51.46,138.83
1588748905927,89.6,72.95,51.31,138.68
1588748905948,89.31,72.89,51.19,138.51
1588748905969,89.02,72.76,51.16,138.25
1588748905990,88.78,72.61,51.17,137.95
1588748906011,88.55,72.54,51.2,137.75
1588748906031,88.23,72.31,51.36,137.45
1588748906051,88.18,72.12,51.41,137.22
1588748906072,88.2,71.86,51.46,137.15
1588748906093,88.27,71.65,51.33,137.02
1588748906114,88.27,71.53,51.17,136.79
1588748906135,88.07,71.44,51.05,136.49
1588748906159,87.88,71.43,50.95,136.19
1588748906179,87.8,71.44,51.04,136.07
1588748906199,87.79,71.71,51.17,136.17
1588748906220,87.93,71.96,51.37,136.57
1588748906241,88.19,72.25,51.51,137.12
1588748906262,88.44,72.39,51.61,137.54
1588748906283,88.6,72.39,51.66,137.82
1588748906303,88.79,72.28,51.62,137.9
1588748906327,88.99,72.24,51.65,138.05
1588748906348,89.13,72.22,51.68,138.22
1588748906368,89.21,72.22,51.76,138.22
1588748906389,89.14,72.1,51.78,138.12
1588748906409,88.97,72.02,51.8,137.82
1588748906429,88.88,71.88,51.76,137.62
1588748906449,88.85,71.77,51.74,137.49
1588748906470,88.85,71.7,51.74,137.34
1588748906491,88.92,71.53,51.71,137.22
1588748906511,89.02,71.39,51.69,137.23
1588748906531,89.11,71.32,51.67,137.16
1588748906551,89.26,71.27,51.65,137.27
1588748906572,89.38,71.35,51.7,137.5
1588748906593,89.53,71.4,51.64,137.66
1588748906613,89.63,71.48,51.61,137.81
1588748906633,89.68,71.52,51.64,137.81
1588748906653,89.62,71.61,51.57,137.76
1588748906676,89.46,71.67,51.49,137.66
1588748906697,89.33,71.7,51.46,137.51
1588748906717,89.21,71.74,51.42,137.36
1588748906737,88.91,71.62,51.35,137.05
1588748906757,88.67,71.48,51.32,136.73
1588748906781,88.45,71.37,51.24,136.5
1588748906802,88.27,71.15,51.27,136.14
1588748906822,88.15,71.05,51.29,136.04
1588748906842,88.13,70.97,51.3,135.89
1588748906862,88.0,71.02,51.23,135.76
1588748906882,87.88,71.07,51.23,135.66
1588748906902,87.71,71.14,51.18,135.51
1588748906927,87.71,71.22,51.26,135.59
1588748906948,87.81,71.29,51.46,135.81
1588748906969,87.87,71.4,51.68,136.09
1588748906990,87.98,71.49,51.83,136.34
1588748907011,88.17,71.58,52.04,136.59
1588748907036,88.25,71.65,52.16,136.71
1588748907057,88.41,71.79,52.21,136.91
1588748907077,88.47,71.85,52.25,137.01
1588748907098,88.74,72.01,52.33,137.19
1588748907118,88.88,72.07,52.28,137.22
1588748907139,89.0,72.11,52.16,137.22
1588748907159,89.05,72.07,52.12,137.3
1588748907180,89.17,72.04,52.15,137.38
1588748907200,89.27,72.04,52.2,137.53
1588748907220,89.45,72.05,52.26,137.68
1588748907241,89.61,72.04,52.25,137.89
1588748907261,89.69,72.11,52.3,138.02
1588748907281,89.77,72.1,52.27,138.15
1588748907301,89.76,72.29,52.35,138.35
1588748907321,89.78,72.44,52.4,138.58
1588748907342,89.78,72.72,52.51,138.76
1588748907362,89.83,72.91,52.62,138.92
1588748907383,89.88,73.18,52.72,139.07
1588748907407,90.02,73.39,52.77,139.25
1588748907428,90.26,73.68,52.82,139.61
1588748907448,90.49,73.9,52.86,139.89
1588748907468,90.68,74.08,52.81,140.09
1588748907489,90.74,74.14,52.72,140.14
1588748907510,90.76,74.18,52.61,140.14
1588748907531,90.78,74.21,52.43,140.06
1588748907552,90.72,74.02,52.28,139.85
1588748907572,90.48,73.81,52.1,139.44
1588748907593,90.2,73.42,51.91,138.97
1588748907613,89.86,73.12,51.81,138.54
1588748907634,89.62,72.76,51.63,138.13
1588748907654,89.29,72.53,51.53,137.77
1588748907678,89.12,72.32,51.5,137.44
1588748907699,88.88,72.12,51.48,137.19
1588748907719,88.89,71.99,51.52,137.08
1588748907740,88.88,71.97,51.66,137.13
1588748907760,88.97,72.06,51.75,137.23
1588748907780,89.09,72.1,51.85,137.38
1588748907800,89.29,72.14,51.95,137.68
1588748907820,89.42,72.13,52.02,137.73
1588748907841,89.49,72.21,51.97,137.75
1588748907861,89.41,72.16,51.87,137.67
1588748907882,89.25,72.12,51.74,137.39
1588748907902,88.95,72.01,51.68,136.96
1588748907922,88.8,71.89,51.68,136.73
1588748907943,88.77,71.79,51.73,136.68
1588748907963,88.79,71.66,51.81,136.71
1588748907983,88.87,71.65,51.94,136.84
1588748908003,88.98,71.67,52.01,137.09
1588748908028,89.25,71.83,52.2,137.54
1588748908049,89.57,72.1,52.35,138.14
1588748908070,89.83,72.32,52.44,138.57
1588748908091,90.04,72.65,52.52,138.93
1588748908112,90.16,72.97,52.52,139.18
1588748908134,90.24,73.26,52.49,139.38
1588748908155,90.34,73.64,52.32,139.61
1588748908177,90.34,73.72,52.25,139.61
1588748908197,90.26,73.72,52.13,139.56
1588748908217,89.98,73.56,51.93,139.1
1588748908238,89.63,73.25,51.74,138.64
1588748908259,89.36,73.01,51.48,138.26
1588748908280,89.15,72.83,51.4,137.98
1588748908301,88.78,72.42,51.2,137.41
1588748908321,88.48,72.08,51.19,137.03
1588748908341,88.34,71.81,51.23,136.71
1588748908361,88.27,71.66,51.23,136.56
1588748908386,88.31,71.53,51.29,136.59
1588748908407,88.48,71.58,51.43,136.82
1588748908427,88.66,71.65,51.55,137.1
1588748908448,88.85,71.79,51.69,137.43
1588748908468,88.98,71.82,51.77,137.64
1588748908489,88.96,71.86,51.87,137.71
1588748908509,89.03,71.86,52.02,137.71
1588748908530,89.03,71.86,52.09,137.71
1588748908550,88.93,71.84,52.3,137.59
1588748908571,88.83,71.75,52.36,137.56
1588748908591,88.83,71.75,52.59,137.56
1588748908612,88.87,71.85,52.75,137.69
1588748908633,88.99,71.89,52.87,137.84
1588748908654,89.13,72.02,52.9,138.09
1588748908677,89.27,72.15,52.95,138.34
1588748908697,89.5,72.36,52.99,138.69
1588748908717,89.63,72.63,52.94,138.92
1588748908738,89.65,72.86,52.88,139.02
1588748908758,89.61,73.04,52.75,139.15
1588748908778,89.55,73.2,52.68,139.1
1588748908798,89.43,73.31,52.48,139.0
1588748908818,89.39,73.26,52.43,138.9
1588748908838,89.32,73.25,52.33,138.81
1588748908858,89.22,73.14,52.28,138.74
1588748908878,89.13,73.06,52.19,138.56
1588748908898,88.91,72.86,51.95,138.18
1588748908919,88.69,72.66,51.87,137.87
1588748908940,88.64,72.57,51.73,137.7
1588748908961,88.67,72.53,51.62,137.62
1588748908982,88.91,72.61,51.56,137.72
1588748909003,89.12,72.74,51.6,137.97
1588748909027,89.36,72.96,51.72,138.32
1588748909048,89.59,73.18,51.92,138.75
1588748909068,89.77,73.28,52.09,138.95
1588748909089,89.95,73.38,52.18,139.15
1588748909109,90.06,73.41,52.27,139.28
1588748909130,90.17,73.44,52.37,139.33
1588748909150,90.19,73.37,52.45,139.36
1588748909170,90.08,73.27,52.43,139.23
1588748909191,90.03,73.08,52.4,139.08
1588748909211,89.89,72.88,52.36,138.97
1588748909231,89.82,72.82,52.32,138.87
1588748909251,89.82,72.7,52.24,138.71
1588748909272,89.87,72.62,52.18,138.63
1588748909293,89.93,72.63,52.05,138.58
1588748909314,89.94,72.65,51.93,138.47
1588748909337,89.93,72.58,51.75,138.35
1588748909357,89.74,72.56,51.45,138.17
1588748909377,89.57,72.48,51.32,137.94
1588748909397,89.43,72.57,51.07,137.69
1588748909417,89.4,72.69,50.95,137.77
1588748909437,89.41,72.83,50.92,137.97
1588748909457,89.67,72.9,50.88,138.25
1588748909478,89.8,72.94,50.95,138.45
1588748909498,89.92,72.96,51.02,138.63
1588748909518,89.98,72.86,51.13,138.66
1588748909539,89.93,72.67,51.1,138.51
1588748909560,89.73,72.49,51.09,138.23
1588748909580,89.49,72.28,51.15,137.9
1588748909601,89.26,72.09,51.28,137.67
1588748909621,89.13,71.91,51.36,137.47
1588748909642,89.03,71.9,51.45,137.39
