ts,ihd03A,ihd05A,ihd07A,ithdA
1588747490032,12.96,7.07,2.93,19.87
1588747490052,12.82,7.08,3.0,19.95
1588747490072,12.73,7.08,3.05,19.95
1588747490092,12.6,7.07,3.09,19.81
1588747490112,12.48,7.04,3.11,19.6
1588747490132,12.44,7.0,3.06,19.28
1588747490152,12.4,6.97,2.98,18.94
1588747490172,12.36,6.98,2.88,18.7
1588747490193,12.36,7.02,2.74,18.37
1588747490213,12.36,7.09,2.62,18.17
1588747490233,12.34,7.21,2.48,18.13
1588747490253,12.32,7.28,2.36,18.28
1588747490273,12.31,7.33,2.32,18.46
1588747490293,12.32,7.41,2.22,18.77
1588747490313,12.38,7.47,2.15,18.99
1588747490333,12.45,7.47,2.08,19.12
1588747490353,12.55,7.49,2.01,19.21
1588747490373,12.69,7.54,1.99,19.23
1588747490394,12.8,7.56,1.99,19.2
1588747490414,12.89,7.58,2.03,19.15
1588747490434,13.02,7.6,2.1,19.11
1588747490454,13.11,7.57,2.17,19.1
1588747490474,13.2,7.54,2.24,19.07
1588747490497,13.25,7.52,2.29,19.05
1588747490520,13.3,7.46,2.34,19.11
1588747490541,13.35,7.37,2.41,19.25
1588747490561,13.34,7.29,2.47,19.45
1588747490581,13.29,7.2,2.49,19.64
1588747490601,13.19,7.14,2.5,19.82
1588747490621,13.11,7.13,2.5,19.91
1588747490641,12.98,7.09,2.5,20.0
1588747490661,12.82,7.11,2.5,20.06
1588747490681,12.73,7.14,2.5,19.99
1588747490701,12.63,7.21,2.55,19.79
1588747490721,12.57,7.23,2.6,19.66
1588747490741,12.49,7.27,2.64,19.38
1588747490761,12.46,7.31,2.64,19.17
1588747490781,12.43,7.33,2.61,19.02
1588747490801,12.4,7.42,2.59,18.82
1588747490821,12.39,7.47,2.57,18.82
1588747490841,12.44,7.54,2.52,18.9
1588747490861,12.49,7.57,2.47,18.99
1588747490882,12.54,7.59,2.4,19.04
1588747490902,12.64,7.57,2.3,19.07
1588747490923,12.71,7.54,2.23,19.12
1588747490945,12.83,7.47,2.11,19.18
1588747490965,12.93,7.39,2.04,19.24
1588747490985,13.04,7.36,2.04,19.17
1588747491006,13.16,7.32,2.11,19.04
1588747491026,13.26,7.31,2.17,18.82
1588747491046,13.36,7.3,2.29,18.68
1588747491068,13.44,7.3,2.41,18.62
1588747491089,13.53,7.29,2.52,18.61
1588747491111,13.53,7.27,2.59,18.64
1588747491131,13.5,7.23,2.67,18.74
1588747491151,13.42,7.17,2.69,18.91
1588747491171,13.34,7.13,2.7,19.07
1588747491193,13.17,7.07,2.65,19.35
1588747491214,13.05,7.04,2.61,19.57
1588747491234,12.95,7.0,2.57,19.78
1588747491254,12.86,7.0,2.54,19.89
1588747491274,12.81,7.0,2.57,19.89
1588747491294,12.76,6.99,2.57,19.8
1588747491314,12.69,7.03,2.59,19.57
1588747491334,12.61,7.07,2.56,19.26
1588747491355,12.55,7.09,2.53,18.98
1588747491375,12.44,7.16,2.46,18.73
1588747491401,12.39,7.22,2.44,18.62
1588747491421,12.34,7.29,2.41,18.57
1588747491441,12.34,7.37,2.41,18.65
1588747491461,12.4,7.42,2.41,18.75
1588747491482,12.45,7.44,2.42,18.88
1588747491503,12.53,7.45,2.37,19.03
1588747491524,12.63,7.47,2.3,19.25
1588747491544,12.74,7.5,2.27,19.37
1588747491565,12.88,7.54,2.3,19.38
1588747491585,12.99,7.53,2.34,19.32
1588747491609,13.12,7.53,2.39,19.21
1588747491630,13.27,7.55,2.46,19.12
1588747491650,13.39,7.54,2.5,19.07
1588747491670,13.44,7.54,2.53,19.07
1588747491691,13.47,7.53,2.55,19.13
1588747491712,13.46,7.49,2.58,19.25
1588747491733,13.42,7.45,2.58,19.43
1588747491754,13.35,7.4,2.59,19.63
1588747491775,13.23,7.29,2.57,19.79
1588747491796,13.06,7.18,2.57,19.91
1588747491820,12.9,7.07,2.6,19.96
1588747491841,12.74,7.03,2.65,19.96
1588747491861,12.62,6.95,2.74,19.79
1588747491882,12.56,6.95,2.81,19.64
1588747491902,12.47,6.94,2.91,19.35
1588747491923,12.44,6.93,2.95,19.11
1588747491945,12.39,6.97,2.99,18.79
1588747491965,12.34,7.0,2.99,18.5
1588747491985,12.35,7.04,2.91,18.28
1588747492005,12.37,7.08,2.84,18.2
1588747492029,12.39,7.15,2.77,18.2
1588747492049,12.45,7.21,2.65,18.33
1588747492071,12.48,7.26,2.53,18.48
1588747492091,12.51,7.34,2.35,18.71
1588747492111,12.57,7.39,2.21,18.89
1588747492131,12.65,7.42,2.09,19.02
1588747492152,12.77,7.42,2.02,19.14
1588747492173,12.86,7.41,2.02,19.21
1588747492193,13.01,7.41,2.06,19.19
1588747492213,13.16,7.4,2.15,19.05
1588747492233,13.25,7.39,2.22,18.91
1588747492254,13.33,7.41,2.34,18.78
1588747492274,13.35,7.41,2.39,18.68
1588747492295,13.33,7.43,2.44,18.74
1588747492315,13.3,7.46,2.44,18.85
1588747492336,13.22,7.5,2.44,19.04
1588747492359,13.17,7.53,2.44,19.28
1588747492380,13.05,7.55,2.5,19.61
1588747492400,12.93,7.56,2.52,19.8
1588747492420,12.81,7.56,2.53,19.88
1588747492440,12.65,7.54,2.57,19.81
1588747492460,12.55,7.49,2.62,19.71
1588747492481,12.44,7.43,2.67,19.45
1588747492502,12.39,7.36,2.69,19.25
1588747492522,12.33,7.33,2.71,18.99
1588747492542,12.24,7.32,2.71,18.73
1588747492563,12.21,7.36,2.68,18.55
1588747492584,12.18,7.43,2.63,18.4
1588747492604,12.18,7.5,2.58,18.33
1588747492625,12.23,7.55,2.51,18.39
1588747492650,12.27,7.58,2.47,18.59
1588747492670,12.35,7.61,2.42,18.85
1588747492690,12.48,7.62,2.38,19.08
1588747492710,12.58,7.62,2.33,19.2
1588747492731,12.72,7.6,2.26,19.3
1588747492752,12.89,7.6,2.19,19.34
1588747492773,12.98,7.62,2.14,19.34
1588747492794,13.15,7.63,2.11,19.24
1588747492815,13.28,7.64,2.18,19.02
1588747492835,13.34,7.64,2.25,18.82
1588747492855,13.38,7.61,2.32,18.7
1588747492875,13.39,7.62,2.35,18.66
1588747492895,13.35,7.58,2.37,18.8
1588747492915,13.3,7.52,2.4,18.96
1588747492936,13.22,7.41,2.43,19.13
1588747492957,13.13,7.3,2.45,19.31
1588747492978,13.03,7.22,2.48,19.53
1588747492998,12.94,7.15,2.48,19.69
1588747493021,12.85,7.13,2.51,19.75
1588747493041,12.73,7.1,2.53,19.72
1588747493061,12.59,7.09,2.55,19.4
1588747493081,12.5,7.08,2.55,19.08
1588747493102,12.43,7.09,2.54,18.71
1588747493122,12.39,7.08,2.54,18.48
1588747493142,12.36,7.09,2.49,18.16
1588747493162,12.32,7.11,2.46,17.92
1588747493182,12.29,7.13,2.41,17.84
1588747493203,12.26,7.17,2.39,17.85
1588747493223,12.26,7.19,2.36,17.9
1588747493244,12.27,7.27,2.32,18.12
1588747493264,12.32,7.29,2.29,18.31
1588747493284,12.39,7.32,2.25,18.48
1588747493305,12.51,7.34,2.2,18.65
1588747493325,12.63,7.32,2.15,18.72
1588747493346,12.79,7.3,2.13,18.77
1588747493369,12.93,7.27,2.15,18.83
1588747493390,13.17,7.27,2.25,18.93
1588747493411,13.35,7.24,2.39,18.99
1588747493431,13.49,7.24,2.48,19.03
1588747493452,13.61,7.24,2.58,19.1
1588747493472,13.69,7.27,2.62,19.18
1588747493492,13.72,7.27,2.65,19.32
1588747493513,13.73,7.26,2.65,19.45
1588747493533,13.66,7.22,2.68,19.72
1588747493554,13.54,7.18,2.68,19.86
1588747493575,13.43,7.14,2.71,19.96
1588747493595,13.21,7.08,2.69,20.0
1588747493615,13.05,7.06,2.67,19.97
1588747493636,12.91,7.04,2.67,19.9
1588747493657,12.76,7.04,2.67,19.83
1588747493677,12.63,7.05,2.67,19.65
1588747493701,12.5,7.09,2.66,19.39
1588747493721,12.39,7.13,2.64,19.13
1588747493741,12.3,7.2,2.61,18.82
1588747493762,12.29,7.26,2.58,18.58
1588747493783,12.31,7.3,2.58,18.48
1588747493804,12.35,7.35,2.56,18.47
1588747493825,12.43,7.37,2.58,18.57
1588747493846,12.52,7.42,2.56,18.72
1588747493871,12.65,7.45,2.53,18.87
1588747493891,12.74,7.47,2.46,18.96
1588747493911,12.86,7.47,2.37,19.04
1588747493932,12.93,7.5,2.3,19.06
1588747493953,13.03,7.5,2.27,19.06
1588747493974,13.07,7.5,2.3,19.06
1588747493994,13.17,7.47,2.34,19.05
1588747494014,13.3,7.42,2.41,19.0
1588747494035,13.4,7.37,2.44,18.97
1588747494056,13.45,7.33,2.49,19.0
1588747494076,13.48,7.24,2.54,19.08
1588747494097,13.46,7.17,2.58,19.17
1588747494121,13.43,7.1,2.66,19.28
1588747494141,13.37,7.04,2.71,19.4
1588747494162,13.3,6.98,2.74,19.55
1588747494182,13.18,6.97,2.77,19.7
1588747494203,13.08,6.95,2.75,19.87
1588747494224,12.99,6.96,2.72,19.97
1588747494244,12.84,6.96,2.65,19.97
1588747494264,12.74,6.95,2.6,19.79
1588747494285,12.65,6.97,2.53,19.5
1588747494305,12.58,7.0,2.4,19.14
1588747494326,12.52,7.04,2.31,18.91
1588747494346,12.48,7.11,2.18,18.65
1588747494366,12.48,7.2,2.09,18.47
1588747494387,12.45,7.27,2.02,18.39
1588747494407,12.45,7.34,1.97,18.44
1588747494428,12.5,7.41,1.97,18.58
1588747494448,12.56,7.48,1.97,18.72
1588747494472,12.63,7.53,1.97,18.81
1588747494493,12.78,7.57,1.97,18.86
1588747494514,12.92,7.6,1.94,18.96
1588747494535,13.04,7.58,1.92,19.1
1588747494555,13.16,7.55,1.92,19.19
1588747494575,13.25,7.5,1.94,19.23
1588747494595,13.28,7.45,2.01,19.17
1588747494616,13.34,7.42,2.11,19.06
1588747494636,13.38,7.41,2.2,18.93
1588747494660,13.43,7.41,2.29,18.91
1588747494680,13.49,7.42,2.39,18.99
1588747494700,13.5,7.4,2.46,19.11
1588747494721,13.5,7.39,2.51,19.25
1588747494742,13.45,7.31,2.62,19.51
1588747494763,13.36,7.23,2.69,19.71
1588747494784,13.22,7.14,2.77,19.86
1588747494805,13.09,7.08,2.8,19.91
1588747494826,12.88,6.99,2.85,19.95
1588747494850,12.74,6.94,2.87,19.87
1588747494871,12.6,6.91,2.87,19.66
1588747494892,12.47,6.95,2.84,19.28
1588747494913,12.43,7.01,2.81,19.02
1588747494934,12.42,7.1,2.78,18.81
1588747494955,12.41,7.19,2.76,18.65
1588747494976,12.41,7.29,2.69,18.6
1588747494996,12.43,7.36,2.62,18.63
1588747495021,12.46,7.43,2.52,18.73
1588747495042,12.49,7.48,2.43,18.84
1588747495062,12.52,7.53,2.33,18.98
1588747495084,12.57,7.53,2.26,19.08
1588747495104,12.61,7.53,2.12,19.07
1588747495125,12.65,7.53,2.07,19.02
1588747495145,12.74,7.5,2.07,18.96
1588747495165,12.83,7.47,2.09,18.92
1588747495186,12.94,7.46,2.14,18.86
1588747495207,13.04,7.43,2.21,18.77
1588747495228,13.16,7.43,2.25,18.69
1588747495250,13.23,7.43,2.3,18.69
1588747495270,13.28,7.39,2.35,18.8
1588747495291,13.29,7.37,2.42,18.91
1588747495311,13.27,7.33,2.52,19.13
1588747495332,13.19,7.32,2.57,19.35
1588747495353,13.09,7.26,2.62,19.54
1588747495374,13.01,7.22,2.63,19.66
1588747495395,12.83,7.13,2.61,19.78
1588747495415,12.7,7.04,2.58,19.79
1588747495435,12.6,6.99,2.56,19.75
1588747495455,12.48,6.92,2.51,19.55
1588747495476,12.42,6.84,2.46,19.39
1588747495497,12.36,6.81,2.43,19.2
1588747495521,12.32,6.8,2.41,18.99
1588747495541,12.25,6.82,2.36,18.65
1588747495561,12.24,6.83,2.33,18.44
1588747495581,12.23,6.92,2.3,18.25
1588747495601,12.25,6.99,2.33,18.22
1588747495621,12.29,7.06,2.35,18.27
1588747495641,12.34,7.13,2.37,18.41
1588747495661,12.44,7.18,2.37,18.58
1588747495682,12.54,7.23,2.38,18.83
1588747495702,12.69,7.28,2.38,18.99
1588747495723,12.8,7.33,2.38,19.11
1588747495743,13.02,7.4,2.38,19.28
1588747495763,13.18,7.44,2.4,19.37
1588747495784,13.36,7.49,2.45,19.45
1588747495804,13.5,7.48,2.52,19.42
1588747495825,13.59,7.43,2.54,19.34
1588747495845,13.64,7.39,2.56,19.27
1588747495865,13.64,7.34,2.59,19.25
1588747495886,13.63,7.3,2.59,19.31
1588747495906,13.57,7.26,2.59,19.4
1588747495927,13.48,7.24,2.57,19.49
1588747495947,13.4,7.25,2.57,19.53
1588747495971,13.28,7.26,2.57,19.63
1588747495992,13.08,7.22,2.6,19.77
1588747496012,12.96,7.2,2.65,19.8
1588747496032,12.77,7.15,2.72,19.68
1588747496052,12.62,7.12,2.79,19.5
1588747496072,12.51,7.09,2.81,19.32
1588747496093,12.35,7.03,2.81,18.96
1588747496114,12.24,7.05,2.76,18.68
1588747496135,12.21,7.09,2.66,18.44
1588747496156,12.18,7.13,2.54,18.34
1588747496177,12.17,7.2,2.42,18.33
1588747496200,12.2,7.23,2.33,18.33
1588747496221,12.2,7.25,2.23,18.41
1588747496241,12.25,7.25,2.14,18.53
1588747496262,12.32,7.25,2.09,18.68
1588747496283,12.42,7.25,2.07,18.82
1588747496304,12.51,7.25,2.06,18.89
1588747496325,12.67,7.27,2.06,18.9
1588747496345,12.9,7.27,2.11,18.86
1588747496365,13.08,7.26,2.18,18.81
1588747496386,13.25,7.24,2.25,18.8
1588747496407,13.39,7.24,2.3,18.88
1588747496428,13.51,7.24,2.37,18.98
1588747496450,13.57,7.25,2.42,19.08
1588747496470,13.63,7.25,2.47,19.27
1588747496492,13.63,7.22,2.5,19.47
1588747496513,13.56,7.18,2.5,19.62
1588747496534,13.46,7.12,2.53,19.82
1588747496555,13.29,7.06,2.56,20.0
1588747496576,13.11,7.05,2.59,20.09
1588747496600,12.95,7.03,2.63,20.1
1588747496621,12.81,7.03,2.68,20.05
1588747496641,12.66,7.05,2.73,19.85
1588747496661,12.53,7.09,2.77,19.57
1588747496682,12.44,7.1,2.8,19.39
1588747496703,12.35,7.14,2.79,19.14
1588747496724,12.31,7.18,2.79,18.99
1588747496745,12.28,7.23,2.76,18.64
1588747496765,12.31,7.3,2.73,18.47
1588747496786,12.37,7.41,2.68,18.39
1588747496806,12.47,7.52,2.63,18.43
1588747496827,12.56,7.62,2.58,18.57
1588747496847,12.63,7.67,2.51,18.72
1588747496871,12.69,7.69,2.44,18.89
1588747496892,12.78,7.65,2.35,19.01
1588747496913,12.83,7.63,2.3,19.11
1588747496934,12.95,7.58,2.25,19.18
1588747496955,13.04,7.55,2.23,19.22
1588747496976,13.14,7.5,2.28,19.25
1588747496997,13.23,7.48,2.32,19.24
1588747497021,13.32,7.46,2.39,19.24
1588747497041,13.47,7.39,2.49,19.3
1588747497061,13.58,7.35,2.54,19.39
1588747497081,13.62,7.33,2.57,19.55
1588747497102,13.62,7.27,2.64,19.81
1588747497122,13.6,7.24,2.7,19.95
1588747497143,13.5,7.2,2.75,20.16
1588747497163,13.38,7.19,2.78,20.34
1588747497183,13.27,7.2,2.8,20.38
1588747497203,13.07,7.2,2.83,20.35
1588747497224,12.93,7.23,2.86,20.33
1588747497245,12.68,7.22,2.88,20.15
1588747497265,12.49,7.21,2.9,19.85
1588747497286,12.35,7.2,2.89,19.46
1588747497306,12.25,7.16,2.89,19.08
1588747497326,12.2,7.15,2.83,18.71
1588747497346,12.16,7.13,2.78,18.41
1588747497370,12.13,7.15,2.68,18.17
1588747497392,12.19,7.18,2.53,17.96
1588747497412,12.24,7.23,2.44,17.95
1588747497432,12.31,7.3,2.32,18.15
1588747497453,12.37,7.33,2.25,18.37
1588747497474,12.45,7.41,2.16,18.7
1588747497495,12.55,7.46,2.06,18.99
1588747497515,12.65,7.51,1.97,19.14
1588747497540,12.77,7.51,1.92,19.23
1588747497561,12.93,7.51,1.9,19.27
1588747497582,13.06,7.48,1.94,19.26
1588747497603,13.22,7.5,1.99,19.23
1588747497624,13.34,7.5,2.06,19.2
1588747497645,13.49,7.5,2.16,19.23
1588747497665,13.54,7.5,2.23,19.29
1588747497685,13.56,7.47,2.28,19.41
1588747497705,13.53,7.38,2.31,19.56
1588747497726,13.48,7.32,2.31,19.79
1588747497746,13.39,7.24,2.32,19.97
1588747497770,13.32,7.21,2.32,20.19
1588747497791,13.22,7.19,2.37,20.42
1588747497811,13.13,7.17,2.42,20.5
1588747497832,13.03,7.17,2.52,20.4
1588747497852,12.95,7.14,2.59,20.17
1588747497873,12.87,7.14,2.63,19.97
1588747497893,12.76,7.11,2.68,19.63
1588747497914,12.69,7.1,2.63,19.39
1588747497934,12.63,7.11,2.55,19.1
1588747497954,12.57,7.15,2.45,18.91
1588747497974,12.54,7.19,2.4,18.81
1588747497994,12.53,7.29,2.28,18.75
1588747498015,12.51,7.36,2.19,18.82
1588747498036,12.51,7.38,2.09,18.97
1588747498057,12.51,7.41,2.02,19.12
1588747498078,12.56,7.41,1.95,19.19
1588747498102,12.6,7.41,1.88,19.25
1588747498122,12.69,7.4,1.83,19.31
1588747498142,12.82,7.37,1.83,19.25
1588747498163,12.97,7.34,1.87,19.13
1588747498184,13.1,7.31,1.97,19.01
1588747498205,13.21,7.28,2.11,18.9
1588747498226,13.29,7.25,2.27,18.79
1588747498246,13.36,7.27,2.39,18.79
1588747498266,13.42,7.28,2.46,18.87
1588747498287,13.44,7.31,2.54,19.07
1588747498311,13.44,7.3,2.61,19.34
1588747498332,13.42,7.32,2.67,19.77
1588747498352,13.38,7.33,2.7,20.07
1588747498372,13.33,7.34,2.7,20.24
1588747498392,13.18,7.38,2.66,20.37
1588747498413,13.09,7.38,2.61,20.44
1588747498434,12.88,7.36,2.51,20.34
1588747498454,12.73,7.33,2.46,20.14
1588747498474,12.59,7.3,2.46,19.8
1588747498495,12.51,7.27,2.46,19.52
1588747498515,12.42,7.23,2.45,19.03
1588747498536,12.4,7.2,2.48,18.77
1588747498556,12.39,7.22,2.47,18.62
1588747498576,12.37,7.22,2.47,18.54
1588747498596,12.37,7.24,2.45,18.54
1588747498616,12.37,7.27,2.43,18.62
1588747498636,12.4,7.32,2.4,18.74
1588747498656,12.43,7.37,2.38,18.97
1588747498679,12.5,7.44,2.33,19.16
1588747498700,12.59,7.51,2.24,19.27
1588747498721,12.68,7.51,2.19,19.34
1588747498741,12.83,7.52,2.11,19.31
1588747498761,13.01,7.51,2.09,19.24
1588747498782,13.18,7.5,2.09,19.12
1588747498802,13.36,7.47,2.08,19.01
1588747498822,13.47,7.47,2.11,18.93
1588747498842,13.64,7.45,2.11,18.93
1588747498862,13.72,7.45,2.13,19.06
1588747498882,13.77,7.44,2.14,19.28
1588747498902,13.79,7.45,2.19,19.55
1588747498922,13.76,7.44,2.21,19.77
1588747498943,13.65,7.41,2.29,20.01
1588747498963,13.53,7.37,2.34,20.19
1588747498983,13.43,7.36,2.39,20.31
1588747499003,13.23,7.32,2.42,20.36
1588747499024,13.09,7.3,2.45,20.34
1588747499044,12.89,7.3,2.47,20.2
1588747499064,12.72,7.34,2.49,19.97
1588747499084,12.59,7.38,2.54,19.68
1588747499105,12.51,7.42,2.56,19.5
1588747499126,12.42,7.51,2.58,19.19
1588747499146,12.41,7.55,2.55,19.06
1588747499171,12.4,7.57,2.5,18.95
1588747499194,12.42,7.59,2.43,18.85
1588747499215,12.45,7.62,2.38,18.88
1588747499235,12.47,7.64,2.36,19.0
1588747499255,12.5,7.65,2.34,19.1
1588747499280,12.57,7.65,2.31,19.19
1588747499301,12.66,7.64,2.29,19.31
1588747499321,12.73,7.67,2.26,19.35
1588747499341,12.84,7.68,2.24,19.34
1588747499361,12.99,7.67,2.24,19.27
1588747499382,13.12,7.64,2.28,19.15
1588747499403,13.23,7.59,2.33,19.07
1588747499424,13.3,7.56,2.4,19.03
1588747499444,13.39,7.47,2.49,19.08
1588747499464,13.46,7.4,2.54,19.15
1588747499485,13.5,7.33,2.57,19.21
1588747499506,13.51,7.24,2.57,19.33
1588747499527,13.46,7.16,2.57,19.53
1588747499548,13.37,7.05,2.58,19.73
1588747499570,13.27,6.97,2.58,19.88
1588747499590,13.07,6.88,2.61,20.05
1588747499610,12.91,6.84,2.66,20.09
1588747499631,12.76,6.81,2.68,20.03
1588747499652,12.6,6.8,2.73,19.82
1588747499674,12.52,6.82,2.77,19.58
1588747499695,12.42,6.88,2.81,19.18
1588747499715,12.4,6.94,2.81,18.92
1588747499736,12.43,7.0,2.78,18.72
1588747499760,12.49,7.09,2.78,18.6
1588747499780,12.55,7.17,2.73,18.49
1588747499800,12.59,7.22,2.7,18.46
1588747499821,12.62,7.27,2.63,18.54
1588747499842,12.63,7.32,2.54,18.74
1588747499863,12.64,7.35,2.42,18.97
1588747499884,12.67,7.36,2.31,19.22
1588747499904,12.72,7.38,2.16,19.34
1588747499925,12.78,7.38,2.02,19.36
1588747499945,12.87,7.35,1.92,19.32
1588747499965,13.0,7.32,1.87,19.24
1588747499990,13.11,7.29,1.87,19.1
1588747500011,13.25,7.26,1.94,19.0
1588747500031,13.35,7.26,1.99,19.0
1588747500051,13.45,7.24,2.06,19.05
1588747500075,13.52,7.22,2.11,19.16
1588747500096,13.57,7.21,2.21,19.35
1588747500116,13.56,7.22,2.24,19.53
1588747500137,13.51,7.21,2.26,19.75
1588747500157,13.39,7.22,2.29,19.88
1588747500178,13.25,7.21,2.34,20.0
1588747500204,13.07,7.17,2.37,20.1
1588747500226,12.84,7.1,2.37,20.11
1588747500250,12.69,7.05,2.35,19.94
1588747500271,12.54,7.02,2.34,19.68
1588747500292,12.37,7.01,2.37,19.32
1588747500312,12.24,7.05,2.36,18.98
1588747500332,12.15,7.06,2.36,18.67
1588747500353,12.12,7.11,2.31,18.47
1588747500374,12.06,7.2,2.26,18.29
1588747500394,12.06,7.29,2.16,18.24
1588747500415,12.06,7.36,2.12,18.36
1588747500440,12.11,7.46,2.07,18.5
1588747500461,12.21,7.53,2.02,18.72
1588747500482,12.28,7.58,2.0,18.86
1588747500502,12.37,7.6,1.97,18.87
1588747500522,12.45,7.59,1.97,18.84
1588747500542,12.57,7.57,1.99,18.8
1588747500562,12.7,7.51,2.04,18.76
1588747500582,12.83,7.46,2.13,18.7
1588747500603,12.97,7.41,2.2,18.62
1588747500624,13.09,7.36,2.25,18.64
1588747500645,13.23,7.27,2.28,18.72
1588747500665,13.31,7.22,2.25,18.88
1588747500685,13.37,7.18,2.23,19.11
1588747500705,13.39,7.17,2.19,19.3
1588747500730,13.36,7.18,2.19,19.49
1588747500751,13.26,7.17,2.22,19.74
1588747500771,13.2,7.15,2.27,19.83
1588747500791,13.07,7.08,2.34,19.87
1588747500811,12.96,7.02,2.41,19.91
1588747500832,12.84,6.97,2.49,19.81
1588747500852,12.71,6.92,2.53,19.65
1588747500872,12.61,6.86,2.56,19.47
1588747500892,12.42,6.86,2.55,19.17
1588747500912,12.32,6.87,2.53,18.96
1588747500932,12.21,6.91,2.45,18.72
1588747500952,12.15,6.98,2.38,18.58
1588747500972,12.12,7.04,2.3,18.45
1588747500992,12.11,7.11,2.23,18.37
1588747501013,12.14,7.21,2.19,18.37
1588747501034,12.17,7.24,2.16,18.48
1588747501055,12.25,7.29,2.19,18.71
1588747501076,12.33,7.32,2.19,18.96
1588747501096,12.45,7.34,2.19,19.18
1588747501120,12.54,7.34,2.19,19.29
1588747501140,12.67,7.31,2.19,19.28
1588747501160,12.8,7.28,2.19,19.16
1588747501180,12.95,7.25,2.21,19.04
1588747501200,13.11,7.24,2.25,18.88
1588747501220,13.24,7.26,2.27,18.82
1588747501241,13.4,7.28,2.34,18.74
1588747501262,13.5,7.31,2.42,18.8
1588747501283,13.56,7.31,2.47,18.93
1588747501304,13.56,7.28,2.52,19.15
1588747501325,13.54,7.22,2.55,19.48
1588747501346,13.44,7.14,2.55,19.75
1588747501370,13.35,7.03,2.56,19.95
1588747501390,13.18,6.95,2.56,20.13
1588747501410,13.07,6.88,2.54,20.19
1588747501431,12.93,6.81,2.54,20.1
1588747501451,12.78,6.78,2.56,19.98
1588747501471,12.68,6.76,2.58,19.82
1588747501492,12.52,6.77,2.63,19.46
1588747501512,12.46,6.81,2.65,19.2
1588747501533,12.39,6.9,2.65,18.96
1588747501553,12.36,6.99,2.6,18.78
1588747501574,12.32,7.03,2.55,18.64
1588747501594,12.29,7.09,2.47,18.41
1588747501614,12.26,7.14,2.42,18.33
1588747501634,12.26,7.17,2.38,18.36
1588747501654,12.29,7.17,2.38,18.49
1588747501675,12.34,7.17,2.36,18.66
1588747501695,12.39,7.2,2.33,18.86
1588747501715,12.49,7.19,2.31,19.02
1588747501736,12.55,7.21,2.26,19.05
1588747501756,12.65,7.23,2.21,18.96
1588747501777,12.78,7.22,2.18,18.79
1588747501798,12.91,7.21,2.18,18.65
1588747501820,13.02,7.2,2.18,18.52
1588747501841,13.16,7.2,2.18,18.42
1588747501861,13.26,7.19,2.18,18.55
1588747501882,13.35,7.17,2.16,18.82
1588747501902,13.4,7.14,2.18,19.11
1588747501922,13.4,7.12,2.19,19.21
1588747501942,13.44,7.07,2.19,19.68
1588747501962,13.41,7.05,2.22,19.85
1588747501983,13.32,7.04,2.27,20.03
1588747502003,13.21,7.05,2.3,20.1
1588747502023,13.08,7.05,2.32,20.09
1588747502043,12.91,7.05,2.37,20.04
1588747502064,12.78,7.07,2.42,19.93
1588747502085,12.59,7.08,2.49,19.56
1588747502109,12.45,7.12,2.51,19.25
1588747502129,12.36,7.16,2.48,18.83
1588747502149,12.33,7.17,2.45,18.6
1588747502170,12.32,7.17,2.35,18.39
1588747502191,12.31,7.16,2.26,18.33
1588747502211,12.33,7.16,2.16,18.33
1588747502232,12.32,7.18,2.09,18.37
1588747502252,12.34,7.2,1.99,18.36
1588747502273,12.37,7.2,1.92,18.36
1588747502293,12.41,7.2,1.8,18.43
1588747502314,12.46,7.2,1.71,18.53
1588747502335,12.53,7.2,1.61,18.6
1588747502356,12.62,7.15,1.59,18.61
1588747502377,12.73,7.13,1.61,18.65
1588747502399,12.87,7.07,1.68,18.69
1588747502420,13.03,7.04,1.78,18.68
1588747502441,13.16,7.04,1.89,18.64
1588747502462,13.26,7.04,1.99,18.69
1588747502483,13.34,7.02,2.06,18.8
1588747502504,13.38,7.01,2.11,18.99
1588747502525,13.41,7.0,2.14,19.34
1588747502545,13.39,6.99,2.17,19.64
1588747502570,13.34,7.0,2.2,19.92
1588747502590,13.28,7.0,2.22,20.13
1588747502611,13.11,6.96,2.3,20.27
1588747502632,12.94,6.9,2.38,20.32
1588747502653,12.8,6.85,2.47,20.28
1588747502674,12.68,6.8,2.57,20.21
1588747502695,12.59,6.78,2.69,20.03
1588747502715,12.5,6.79,2.78,19.63
1588747502735,12.48,6.82,2.8,19.28
1588747502755,12.48,6.91,2.77,18.94
1588747502778,12.49,6.97,2.69,18.75
1588747502799,12.53,7.04,2.57,18.59
1588747502821,12.54,7.03,2.5,18.51
1588747502841,12.56,7.03,2.4,18.45
1588747502861,12.58,7.0,2.33,18.47
1588747502881,12.61,6.98,2.26,18.52
1588747502901,12.64,6.98,2.19,18.62
1588747502921,12.69,7.01,2.12,18.74
1588747502941,12.78,7.06,2.02,18.89
1588747502962,12.9,7.08,1.95,18.98
1588747502982,13.01,7.1,1.9,18.96
1588747503002,13.09,7.09,1.9,18.88
1588747503023,13.18,7.09,1.92,18.79
1588747503043,13.32,7.11,1.99,18.69
1588747503063,13.41,7.13,2.07,18.72
1588747503084,13.5,7.14,2.11,18.86
1588747503104,13.56,7.13,2.17,19.07
1588747503125,13.54,7.11,2.24,19.34
1588747503145,13.49,7.1,2.32,19.59
1588747503169,13.39,7.11,2.39,19.84
1588747503190,13.22,7.15,2.47,20.02
